,MANC,FANC,Male CNS,BANC
240,0.9600205421447754,0.976862370967865,0.9771096706390381,0.9994174242019653
241,0.9988470077514648,0.9996910095214844,0.9878262281417847,0.9998834729194641
242,0.9991984963417053,0.9994909763336182,0.9998767375946045,0.9999904632568359
243,0.999702513217926,0.9976076483726501,0.9951982498168945,0.9998135566711426
244,0.9990605115890503,0.9311068654060364,0.9762452840805054,0.9997400641441345
245,0.9996680021286011,0.9993564486503601,0.954542875289917,0.998902440071106
246,1.0,0.9995784759521484,0.9901537895202637,0.9965645670890808
247,1.0,0.9992357492446899,0.9986405372619629,0.9998058676719666
248,0.999966025352478,0.9788631796836853,0.9997216463088989,0.9997566938400269
249,0.9993120431900024,0.9985594749450684,0.9484937191009521,0.9995546340942383
250,0.9931653738021851,0.9717567563056946,0.9935250878334045,0.998731791973114
251,0.9999879598617554,0.9691936373710632,0.9975566267967224,0.9933420419692993
252,0.9999805092811584,0.9680617451667786,0.9839193224906921,0.9986292719841003
253,0.9531567096710205,0.9934717416763306,0.9998112320899963,0.9998750686645508
254,0.9733514785766602,0.9969106912612915,0.9812403321266174,0.9997440576553345
255,0.9617630243301392,0.9615293741226196,0.9983823895454407,0.9991450309753418
256,0.9915163516998291,0.9608748555183411,0.9989801645278931,0.9997360110282898
257,0.9981535077095032,0.990782618522644,0.9724082946777344,0.9648419618606567
258,1.0,0.8510910272598267,0.9994000196456909,0.9997240304946899
259,0.9993475079536438,0.8771767020225525,0.9596155881881714,0.9967509508132935
260,0.9996750354766846,0.9999845027923584,0.9987860321998596,0.9985662698745728
261,0.9939495325088501,0.9995107054710388,0.9999520182609558,0.9500722289085388
262,0.9999505281448364,0.9576200842857361,0.9999397397041321,0.9980074167251587
263,0.8624135255813599,0.9987514615058899,0.9934147596359253,0.9998520016670227
264,0.9970020055770874,0.967758059501648,0.9889847636222839,0.9994170665740967
265,0.9457162618637085,0.96535724401474,0.9999692440032959,0.9993390440940857
266,0.9985477328300476,0.9944905042648315,0.9420547485351562,0.997806191444397
267,0.9993695020675659,0.9989692568778992,0.970300018787384,0.9405549764633179
268,0.9993009567260742,0.9997851848602295,0.9934926629066467,0.9990774989128113
269,0.9997835159301758,0.9993869066238403,0.9755342602729797,0.9998500347137451
270,0.9354732036590576,0.9767990112304688,0.9900574088096619,0.9878840446472168
271,0.9997873306274414,0.9999431371688843,0.9935946464538574,0.9992965459823608
272,0.9528305530548096,0.9935395121574402,0.9990631341934204,0.9988269805908203
273,0.999808669090271,0.9988462328910828,0.9615657329559326,0.9619060158729553
274,0.9647690057754517,0.9992444515228271,0.9690694808959961,0.9984722137451172
275,0.999333381652832,0.9992485046386719,0.9987873435020447,0.9986002445220947
276,0.9994745254516602,0.9995542764663696,0.9993269443511963,0.9997442364692688
277,0.9988434910774231,0.9832305312156677,0.8920143842697144,0.9957630038261414
278,0.999624490737915,0.9553811550140381,0.990517258644104,0.9905505180358887
279,0.9993495941162109,0.9286378026008606,0.9925068616867065,0.9994539022445679
280,0.9996399879455566,0.9464266300201416,0.997419536113739,0.9988135099411011
281,0.999276340007782,0.9986896514892578,0.9997664093971252,0.9997320771217346
282,0.9998854994773865,0.9993598461151123,0.9994686245918274,0.999977707862854
283,0.9337365031242371,0.9675153493881226,0.9953396916389465,0.9941992163658142
284,0.9047627449035645,0.9716701507568359,0.9992498159408569,0.9983207583427429
285,0.998557448387146,0.9989503026008606,0.9866057634353638,0.9975563883781433
286,0.9999123811721802,0.9987766146659851,0.9994465112686157,0.9999645352363586
287,0.9803897142410278,0.9990954399108887,0.9887763261795044,0.9952884912490845
288,0.9990247488021851,0.9773979783058167,0.9762691855430603,0.9752840399742126
289,0.9985246658325195,0.9990925192832947,0.9810301661491394,0.9994780421257019
