,180,220,260,300,340
0,0.0,0.99355,0.997523,0.9996215,0.6664014
1,0.994449,0.9974875,0.9999465,0.66625905,0.49983698
2,0.0,0.99999404,0.99904597,0.49950826,0.49987
3,0.0,0.99662805,0.999477,0.9991715,0.49950874
4,0.9928725,0.9968725,0.9994535,0.9994705,0.49968225
5,0.98186255,0.99641395,0.99948454,0.49975425,0.5995032
6,0.0,0.99495554,0.9995,0.999969,0.665869
7,0.0,0.994949,0.999574,0.66663,0.4995185
8,0.0,0.98975146,0.99467146,0.6663717,0.59867585
9,0.0,0.9789785,0.995403,0.998651,0.99844
10,0.0,0.992803,0.999147,0.9987525,0.6660987
11,0.0,0.8096835,0.811274,0.8158945,0.40795976
12,0.0,0.676345,0.999097,0.6664827,0.6665484
13,0.0,0.9967345,0.99960697,0.6662524,0.59972805
14,0.0,0.9853815,0.991307,0.66461533,0.49957725
15,0.0,0.99078655,0.9983285,0.66643304,0.665753
16,0.0,0.991289,0.99789405,0.66613734,0.66619337
17,0.0,0.9964015,0.99949396,0.9997295,0.66657436
18,0.0,0.9941695,0.9981955,0.66594535,0.49977475
19,0.0,0.99710846,0.999732,0.999838,0.74980354
20,0.724924,0.99934745,0.99863553,0.66614,0.5998952
21,0.0,0.9949525,0.998268,0.998904,0.49966198
22,0.752987,0.9030105,0.59783,0.673739,0.5375088
23,0.0,0.9974035,0.999726,0.9984795,0.749747
24,0.0,0.999093,0.66629833,0.5996564,0.6657602
25,0.0,0.880984,0.99845445,0.999484,0.665955
26,0.0,0.9979675,0.99963045,0.9997995,0.5995642
27,0.0,0.297444,0.9296415,0.9281715,0.46316925
28,0.0,0.9964105,0.999793,0.6661453,0.5990476
29,0.0,0.99865746,0.99806094,0.665698,0.6663875
30,0.824508,0.9992155,0.99948955,0.6664454,0.7994006
31,0.0,0.5542715,0.9861685,0.989325,0.6627017
32,0.0,0.991797,0.99457,0.49955577,0.4994765
33,0.0,0.861273,0.98764646,0.6604533,0.66129136
34,0.0,0.989509,0.9972915,0.666554,0.66652405
35,0.0,0.99362946,0.999097,0.9997525,0.6664454
36,0.0,0.9916255,0.995354,0.6653364,0.6662607
37,0.0,0.78787947,0.998155,0.66648865,0.6655347
38,0.0,0.9953075,0.9997605,0.6665763,0.5
39,0.0,0.991681,0.996173,0.9994895,0.6662547
40,0.0,0.800377,0.9510305,0.952687,0.951711
41,0.0,0.992351,0.9964555,0.6661517,0.665959
42,0.0,0.993441,0.998151,0.665731,0.665983
43,0.0,0.993659,0.999328,0.998973,0.6641474
44,0.0,0.9940845,0.9988115,0.9990695,0.598908
45,0.0,0.0,0.8903075,0.88765645,0.5905937
46,0.97769,0.997796,0.9998415,0.998844,0.5997948
47,0.0,0.325342,0.99407446,0.99921095,0.66648805
48,0.0,0.98348904,0.991482,0.66429305,0.66498834
49,0.0,0.9965515,0.999645,0.9999615,0.666657
50,0.0,0.9672985,0.95501745,0.635909,0.38142702
51,0.082175,0.999255,0.66574,0.74920225,0.5992098
52,0.0,0.98977447,0.995623,0.665384,0.5988814
53,0.451436,0.9914975,0.662939,0.66568637,0.6279449
54,0.985157,0.9965425,0.998687,0.49904048,0.66609186
55,0.0,0.989963,0.99352646,0.998252,0.49942398
56,0.0,0.999231,0.99844,0.999528,0.666554
57,0.0,0.9957145,0.9993975,0.6663114,0.5923654
58,0.0,0.98742855,0.9943495,0.99735904,0.49938023
59,0.0,0.99589646,0.99947953,0.999452,0.749534
60,0.0,0.9936265,0.9972955,0.6661347,0.6652747
61,0.0,0.99223304,0.6643723,0.66629237,0.5995838
62,0.0,0.998141,0.9991795,0.6657507,0.5989128
63,0.0,0.99659395,0.9997235,0.665951,0.6660127
64,0.0,0.989362,0.993451,0.6652927,0.49969602
65,0.0,0.992586,0.9988905,0.9996915,0.49924374
66,0.0,0.9923785,0.9966965,0.9994285,0.66635704
67,0.0,0.993677,0.9991355,0.6658803,0.74823725
68,0.0,0.20994,0.9921,0.994907,0.99913
69,0.0,0.977913,0.999978,0.9991965,0.6666667
70,0.0,0.979888,0.994317,0.9979655,0.999076
71,0.0,0.997352,0.999315,0.6662383,0.49992275
72,0.0,0.99858046,0.998405,0.666137,0.74898875
73,0.0,0.990924,0.9945725,0.66608703,0.5996256
74,0.98010147,0.99596703,0.6659097,0.499702,0.68656844
75,0.0,0.99059904,0.99710846,0.6662797,0.5993888
76,0.0,0.9927445,0.995631,0.66495,0.5996172
77,0.41175,0.9978745,0.999732,0.6666667,0.49977025
78,0.0,0.9762075,0.9859545,0.66133934,0.59777963
79,0.357375,0.99562097,0.99970853,0.66558933,0.7496555
80,0.0,0.994799,0.99891996,0.9987145,0.9995277
81,0.993291,0.9984045,0.99854,0.6660644,0.5993656
82,0.0,0.9902525,0.99430954,0.665795,0.5989074
83,0.0,0.993675,0.9948865,0.997509,0.66643
84,0.0,0.990936,0.99402153,0.66584367,0.54170704
85,0.0,0.6175465,0.9997705,0.99922,0.66586566
86,0.0,0.99696195,0.999274,0.7495388,0.74954677
87,0.0,0.4784405,0.9583035,0.6376414,0.6371817
88,0.902857,0.9984005,0.99916875,0.6660427,0.7138446
89,0.0,0.99681544,0.99890804,0.6666213,0.74976647
90,0.0,0.995161,0.99916697,0.9994565,0.739161
91,0.7752055,0.996711,0.6663563,0.4999305,0.6664788
92,0.373926,0.9940195,0.6660594,0.49934176,0.5996104
93,0.0,0.9948095,0.998953,0.49977326,0.66505533
94,0.912287,0.995897,0.6666357,0.49917048,0.71148086
95,0.0,0.99662197,0.998826,0.499761,0.5993846
96,0.0,0.760822,0.974946,0.983099,0.65594035
97,0.0,0.998447,0.99831796,0.666089,0.66610265
98,0.0,0.82044053,0.99922645,0.6665084,0.5990306
99,0.0,0.99614954,0.998056,0.997817,0.59946203
100,0.0,0.704033,0.85096955,0.85130703,0.56675637
101,0.0,0.988755,0.9907045,0.6625037,0.74684876
102,0.0,0.9847965,0.9890735,0.66374433,0.66489035
103,0.0,0.99593747,0.9983555,0.6666667,0.5987136
104,0.0,0.9984435,0.99902153,0.99963903,0.599555
105,0.0,0.9921005,0.9963275,0.999421,0.49959773
106,0.0,0.998873,0.998779,0.49983674,0.666335
107,0.0,0.602798,0.99119854,0.99351,0.6646537
108,0.0,0.995143,0.9987375,0.99900246,0.6658163
109,0.0,0.9885035,0.998997,0.9996435,0.7496612
110,0.0,0.993497,0.997373,0.6662557,0.599814
111,0.0,0.991699,0.9950825,0.9976435,0.49971074
112,0.0,0.57543397,0.9925245,0.9953635,0.99879646
113,0.0,0.9987385,0.999519,0.666019,0.49973726
114,0.0,0.98745,0.99645996,0.99881554,0.66651297
115,0.98782146,0.9995595,0.6661047,0.4997735,0.6665465
116,0.0,0.99462605,0.999033,0.99860597,0.6658844
117,0.0,0.99173,0.9956265,0.6661227,0.49924275
118,0.0,0.985599,0.9943995,0.6649067,0.59917223
