,180,220,260,300,340
0,0.0,0.016393444,0.016393444,0.016949153,0.01724138
1,0.01754386,0.01754386,0.017857144,0.018181818,0.018518519
2,0.0,0.016129032,0.01754386,0.017857144,0.018181818
3,0.0,0.01388889,0.014705883,0.015151516,0.015384616
4,0.016393444,0.016393444,0.016949153,0.01724138,0.01754386
5,0.016949153,0.01724138,0.01754386,0.017857144,0.01818182
6,0.0,0.017857144,0.017857144,0.018181818,0.018518519
7,0.0,0.018518519,0.018518519,0.01923077,0.019607844
8,0.0,0.016530056,0.016666668,0.016666668,0.016854992
9,0.0,0.016129032,0.016393444,0.016393444,0.016949153
10,0.0,0.016129032,0.016393444,0.01724138,0.01754386
11,0.0,0.01754386,0.01754386,0.01754386,0.01754386
12,0.0,0.014285713,0.014925375,0.015384616,0.015625
13,0.0,0.015625,0.015873017,0.016393444,0.016393444
14,0.0,0.01754386,0.01754386,0.01754386,0.017857144
15,0.0,0.014492754,0.014492754,0.015151516,0.015625
16,0.0,0.014925375,0.014925375,0.015151516,0.015384616
17,0.0,0.015873017,0.016129032,0.016666668,0.016949153
18,0.0,0.017857144,0.017857144,0.018518519,0.018518519
19,0.0,0.015625,0.016949153,0.01754386,0.017857146
20,0.01418511,0.014285713,0.015384616,0.015625,0.015873019
21,0.0,0.016666668,0.016949153,0.01754386,0.017857144
22,0.017857144,0.018181818,0.018181818,0.01818182,0.01818182
23,0.0,0.01754386,0.018518519,0.019607844,0.02
24,nan,0.015384616,0.016393444,0.01666667,0.016949153
25,0.0,0.016129032,0.016129032,0.016949153,0.01724138
26,0.0,0.015384616,0.016666668,0.01754386,0.017857146
27,0.0,0.01724138,0.01724138,0.01754386,0.01724138
28,0.0,0.014705883,0.015625,0.016393444,0.01666667
29,0.0,0.015625,0.016666668,0.016949153,0.016949153
30,0.01388889,0.014705883,0.015625,0.016129032,0.016393444
31,0.0,0.016393444,0.016393444,0.016393444,0.016666668
32,0.0,0.016129032,0.016129032,0.016393444,0.016666668
33,0.0,0.015873017,0.016001023,0.016129032,0.016129032
34,0.0,0.015384616,0.015384616,0.015873017,0.016393444
35,0.0,0.015151516,0.015151516,0.015625,0.015873017
36,0.0,0.016666668,0.016666668,0.016949153,0.01724138
37,0.0,0.016949153,0.016949153,0.017857144,0.018518519
38,0.0,0.016129032,0.016666668,0.01724138,0.01754386
39,0.0,0.016949153,0.016949153,0.01724138,0.01754386
40,0.0,0.018181818,0.018181818,0.018181818,0.018181818
41,0.0,0.015151516,0.015151516,0.015384616,0.015625
42,0.0,0.015384616,0.015625,0.016129032,0.016129032
43,0.0,0.016666668,0.016666668,0.01724138,0.0177005
44,0.0,0.015873017,0.015873017,0.016666668,0.016854992
45,0.0,nan,0.018181818,0.018518519,0.018518519
46,0.015384616,0.015625,0.016393444,0.016666668,0.016949153
47,0.0,0.015384616,0.015625,0.015873017,0.016393444
48,0.0,0.018181818,0.018181818,0.018181818,0.018181818
49,0.0,0.016666668,0.016949153,0.01754386,0.017857144
50,0.0,0.017857144,0.017857144,0.017857144,0.017857144
51,0.015384616,0.015625,0.016666668,0.01666667,0.016949153
52,0.0,0.017857144,0.017857144,0.017857144,0.01818182
53,0.015625,0.015625,0.015625,0.015873017,0.015873017
54,0.01724138,0.01724138,0.017857144,0.018181818,0.018181818
55,0.0,0.01724138,0.01724138,0.01724138,0.01724138
56,0.0,0.016666668,0.018518519,0.019607844,0.02
57,0.0,0.014084508,0.014492754,0.014925375,0.015151516
58,0.0,0.015625,0.015873017,0.015873017,0.016129032
59,0.0,0.016393444,0.016949153,0.017857144,0.01818182
60,0.0,0.018518519,0.018518519,0.018867925,0.01923077
61,0.0,0.016393444,0.016393444,0.016666668,0.016949153
62,0.0,0.015151516,0.016393444,0.016949153,0.016949153
63,0.0,0.016129032,0.016666668,0.01724138,0.01754386
64,0.0,0.015625,0.015625,0.015625,0.015873017
65,0.0,0.015384616,0.016129032,0.016949153,0.01754386
66,0.0,0.016393444,0.016393444,0.016666668,0.016949153
67,0.0,0.017857144,0.017857144,0.018518519,0.018867925
68,0.0,0.016393444,0.016666668,0.016666668,0.016666668
69,0.0,0.015504808,0.016393444,0.01724138,0.01754386
