,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5
0,0.93169135,0.929427,0.9184413,0.90121794,0.9997452,1.0013436,1.0011902,1.0014987,1.001866,1.0016112,1.000782
1,0.89764374,0.8519513,0.8993604,0.9292264,0.93598485,0.94741184,0.9563005,0.9655431,0.972252,0.9273151,0.9724331
2,0.9997048,0.99969035,0.9997866,1.000021,1.0000284,0.9993738,0.99947613,0.9983964,0.9990417,0.99923337,0.9982725
3,0.9989745,0.9990028,0.9990636,0.9991325,0.99947023,0.9989955,0.9995844,0.9994348,0.99852365,0.99841225,0.9295256
4,0.9993254,0.99931335,0.99904305,0.90124977,0.9510865,0.98541546,0.99932694,0.9999161,0.9996974,0.9995389,1.0001245
5,0.99932176,0.9992789,0.99869025,0.99965787,0.99934804,0.96478766,0.99880695,0.9991908,0.9987416,0.9998033,1.0005066
6,0.9998665,0.99911296,0.99530756,0.9855849,0.95314443,0.99931973,0.99916404,0.9990004,0.9058706,0.89539117,0.9277055
7,0.9994234,0.9993042,0.99933755,0.9993211,0.8930876,0.8932301,0.9904745,0.9994555,0.99943626,0.99949425,0.9992446
8,0.8909439,0.8977231,0.90363246,0.91133606,0.92175806,0.9424443,0.97074735,0.9987369,0.9992053,0.9993794,0.9993942
9,0.9991654,0.99922645,0.8275075,0.8788003,0.9358169,0.9574658,0.975309,0.9711415,0.96603763,0.93371,1.0002139
10,0.90956134,0.9118825,0.91833234,0.9276571,0.93438256,0.9472851,0.96178687,0.9816468,0.9995326,0.99976563,1.0003629
11,0.9992187,0.9992172,0.99908435,0.9985602,0.91192377,0.91376495,0.9218434,0.8542556,0.87840194,0.8998832,0.91243154
12,0.99954915,1.0003892,1.0002499,1.000368,0.99987304,0.99970686,0.9996058,0.99869543,0.8561257,0.87510395,0.72793317
13,0.99956584,0.9995451,0.9988482,0.99902785,0.9991118,0.99933654,1.0002055,0.99984586,1.0005182,0.9998685,1.0002624
14,0.9992356,0.99908984,0.9988824,0.885036,0.89771193,0.9006213,0.8986284,0.91723156,0.91184825,0.9050996,0.90665865
15,0.95931953,0.95731986,0.9508734,0.9423909,0.9339694,0.92316234,0.9325063,0.8429487,0.90718436,0.92853683,0.91294765
16,0.9792634,0.98053896,0.98415136,0.9899515,0.991909,0.9996375,0.9993341,0.9996424,0.9996502,0.9995372,0.9993031
17,0.9991491,0.99936354,0.99966735,0.9989456,0.9983692,0.9087001,0.8953686,0.92075986,0.93245924,0.94782275,0.9618522
18,0.9987693,0.99860483,0.9991647,0.9994998,0.99953496,0.99953353,0.9995688,0.9832593,0.99945134,1.00007,0.99924344
19,0.9977823,0.998267,0.99906826,0.9410103,0.96089315,0.970349,0.96889347,0.96145946,0.9150857,0.94255584,0.8674468
