,0.45,0.3,0.0,0.05,0.4,0.2,0.15,0.35,0.5,0.25,0.1
0,0.013157895,0.0121951215,0.011363637,0.011363637,0.012820513,0.011764706,0.011583356,0.0125,0.013513513,0.011904762,0.011494253
1,0.013157895,0.011764706,0.010416667,0.010526316,0.012658228,0.011111111,0.010869565,0.0121951215,0.01369863,0.011363637,0.010638298
2,0.01,0.010204081,0.010309279,0.010309279,0.01010101,0.010309279,0.010309279,0.010204081,0.01010101,0.010309279,0.010309279
3,0.0121951215,0.011764707,0.011494253,0.011494253,0.012048194,0.011494253,0.011494253,0.011904763,0.0121951215,0.011627908,0.011494253
4,0.012500001,0.011627908,0.011111111,0.011111111,0.012048194,0.011363637,0.011235955,0.011904763,0.012820514,0.011494253,0.011111111
5,0.011627908,0.011111112,0.010752688,0.010752688,0.011494253,0.010869565,0.010869565,0.011235955,0.011904763,0.010989012,0.010869565
6,0.011235955,0.010204081,0.009433962,0.009523811,0.010869565,0.009803923,0.009615386,0.010526316,0.011538804,0.01,0.009523811
7,0.010869565,0.010526316,0.010989012,0.010989012,0.010638298,0.010752688,0.010869565,0.010526316,0.011111111,0.010638298,0.010869565
8,0.011904762,0.010638298,0.009708738,0.009708738,0.011363637,0.010204081,0.01,0.010989011,0.012658228,0.010416667,0.009803922
9,0.011363637,0.010752688,0.010869565,0.010869565,0.011235955,0.010869565,0.010869565,0.010869565,0.011494253,0.010752688,0.010869565
10,0.009708738,0.009259259,0.0090499595,0.009090909,0.009615385,0.008928572,0.009090909,0.009433962,0.00990099,0.0088495575,0.009090909
11,0.01010101,0.010204081,0.010526317,0.010526317,0.01010101,0.010416667,0.010526317,0.0101834675,0.01010101,0.010309279,0.010526317
12,0.010869565,0.011363637,0.011976478,0.011904762,0.010989012,0.011627907,0.011764706,0.011235955,0.0106382985,0.011494253,0.011904762
13,0.0125,0.011764706,0.011111111,0.011111111,0.0121951215,0.011494253,0.011299796,0.012048193,0.012658228,0.011627907,0.011235955
14,0.00877193,0.009433962,0.010309279,0.010239148,0.0089446595,0.009803922,0.01,0.0091743115,0.00854701,0.009615385,0.010204082
15,0.00952381,0.009345794,0.009433962,0.009433962,0.009433962,0.009345794,0.009345794,0.009345794,0.009615385,0.009345794,0.009433962
16,0.010416667,0.010204081,0.010204081,0.010204081,0.010309279,0.010204082,0.010204081,0.010204081,0.010526316,0.010204082,0.010204081
17,0.012345679,0.011764706,0.011235955,0.011235955,0.012048194,0.011450714,0.011321077,0.011904763,0.012500001,0.011627907,0.011235955
18,0.0121951215,0.011764706,0.011904762,0.011904762,0.012048194,0.011764706,0.011764706,0.011904763,0.01239712,0.011764706,0.011764706
19,0.010869565,0.010989012,0.011235955,0.011142323,0.010869565,0.010989012,0.011037852,0.010869565,0.010752688,0.010989012,0.011111111
20,0.010869565,0.009708738,0.009009009,0.009009009,0.010416667,0.009259259,0.009090909,0.01,0.011111112,0.009433962,0.009009009
21,0.00990099,0.00952381,0.00877193,0.0088495575,0.009803922,0.009238022,0.009090909,0.009708738,0.01,0.009367837,0.008928572
22,0.010309279,0.010204082,0.01,0.01,0.010230381,0.010101011,0.01,0.010204082,0.010526316,0.010101011,0.01
23,0.012048194,0.011627907,0.011267876,0.011267876,0.011904762,0.011363637,0.011363637,0.011764706,0.012345679,0.011494253,0.011363637
24,0.009708738,0.009345794,0.009523811,0.009523811,0.00952381,0.009433962,0.009463912,0.009345794,0.00990099,0.009375184,0.009523811
25,0.012345679,0.0121951215,0.012048194,0.012048194,0.012345679,0.0121951215,0.0121951215,0.0121951215,0.012345679,0.0121951215,0.012048194
26,0.012048193,0.010989012,0.01010101,0.01010101,0.011627907,0.010526317,0.010309279,0.011299796,0.0125,0.010752688,0.010204081
27,0.0125,0.011050061,0.0088495575,0.008928572,0.011904762,0.01010101,0.009615385,0.011494253,0.013157895,0.010582307,0.009259259
28,0.011494253,0.011235955,0.011627907,0.011494253,0.011363637,0.011363637,0.011428945,0.011235955,0.011627908,0.011235955,0.011494253
29,0.012345679,0.012048194,0.011904762,0.011904762,0.0121951215,0.011904762,0.011904762,0.0121951215,0.008818342,0.012048193,0.011904762
30,0.012345679,0.011627907,0.010526316,0.010638298,0.012048193,0.011111111,0.010929288,0.011904762,0.012658229,0.011363637,0.010752688
31,0.011363637,0.011494253,0.011363637,0.011363637,0.011363637,0.011494253,0.011494253,0.011494253,0.011235955,0.011494253,0.011407176
32,0.009925742,0.009615385,0.009259259,0.009259259,0.009803922,0.009433962,0.009345794,0.009708738,0.010025253,0.00952381,0.009259259
33,0.011904763,0.012048193,0.011904762,0.011904762,0.011976478,0.011904762,0.011904762,0.012048193,0.011904763,0.011904762,0.011904762
34,0.012820513,0.012048193,0.011764706,0.011764706,0.0125,0.011904762,0.011764706,0.0121951215,0.013157895,0.011904762,0.011764706
35,0.013157895,0.011904763,0.010869565,0.010869565,0.012658229,0.011363637,0.011111112,0.012345679,0.013513513,0.011627908,0.010989012
36,0.012345679,0.011904763,0.011627908,0.011627908,0.0121951215,0.011764707,0.011627908,0.012048193,0.0125,0.011764707,0.011627908
37,0.011152726,0.010909381,0.010752688,0.010752688,0.011111112,0.010752688,0.010752688,0.010989012,0.011235955,0.010752688,0.010752688
38,0.013333333,0.011904763,0.010752688,0.010752688,0.012820514,0.011235955,0.010989012,0.012345679,0.011574075,0.011494253,0.010869565
39,0.013513513,0.012987013,0.012345679,0.012500001,0.013333334,0.012820514,0.012658229,0.013157895,0.013513513,0.012820514,0.012500001
40,0.014925374,0.012658229,0.011235955,0.011235955,0.014084507,0.011764707,0.011494253,0.013333333,0.015625,0.0121951215,0.011363637
41,0.010869565,0.010989011,0.011450714,0.011363637,0.010869565,0.011235955,0.011363637,0.010869565,0.010869565,0.011111111,0.011363637
42,0.012048193,0.011627908,0.011363637,0.011363637,0.011869748,0.011363637,0.011363637,0.011730506,0.0125,0.011494253,0.011363637
43,0.00952381,0.009433962,0.009708738,0.009708738,0.009345794,0.009592491,0.009615385,0.009345794,0.009615386,0.00952381,0.009638723
44,0.012658229,0.012345679,0.011904763,0.011904763,0.012500001,0.012048194,0.012048194,0.012500001,0.012658229,0.0121951215,0.011904763
45,0.011904763,0.011662107,0.011363637,0.011363637,0.011764706,0.011494253,0.011494253,0.011764706,0.012077579,0.011627907,0.011494253
46,0.013157896,0.012345679,0.011764707,0.011764707,0.012820514,0.012048193,0.012000384,0.012563291,0.013333334,0.0121951215,0.011904763
47,0.0091743115,0.009433962,0.009803922,0.009803922,0.009259259,0.009615385,0.009708738,0.009345794,0.0091743115,0.00952381,0.009803922
48,0.0091743115,0.008928573,0.00877193,0.00877193,0.009090909,0.0088495575,0.0088495575,0.009009009,0.009259259,0.008928573,0.00877193
49,0.009615386,0.010309279,0.011494253,0.011494253,0.009823336,0.010869565,0.011111111,0.01010101,0.009345794,0.0106382985,0.011299796
50,0.012158389,0.010869565,0.01010101,0.01010101,0.011627907,0.010416667,0.010309279,0.011235955,0.012658228,0.010638298,0.010204081
51,0.00990099,0.00909091,0.008474576,0.008474576,0.009615385,0.00877193,0.00862069,0.009345794,0.010416667,0.008928573,0.008547009
52,0.011111112,0.011494253,0.011764706,0.011764706,0.011235955,0.011764706,0.011904762,0.011363637,0.010869565,0.011627907,0.011764706
53,0.0106382985,0.010204082,0.010309279,0.010309279,0.010309279,0.010204081,0.010204081,0.010204082,0.007246377,0.010204081,0.010309279
54,0.010869565,0.011111111,0.012048193,0.012048193,0.010989011,0.011494253,0.011764706,0.011111111,0.010676428,0.011235955,0.012048193
55,0.01010101,0.01010101,0.010416667,0.010416667,0.01,0.010309279,0.010309279,0.010050505,0.01010101,0.010204081,0.010416667
56,0.010869565,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.010989012,0.010752688,0.010752688
57,0.009523811,0.010309279,0.010989011,0.010989011,0.009803923,0.010638298,0.010752688,0.01010101,0.009146511,0.010526316,0.010869565
58,0.011235955,0.010989012,0.010989011,0.010989011,0.011111112,0.010989011,0.010989011,0.011111112,0.011235955,0.010989012,0.010989011
59,0.009009009,0.009009009,0.0091743115,0.0091743115,0.009009009,0.009063609,0.00909091,0.009009009,0.008928572,0.009009009,0.00909091
60,0.009345794,0.009259259,0.009478886,0.009433962,0.009280893,0.009345794,0.009433962,0.009259259,0.009259259,0.009345794,0.009433962
61,0.010526316,0.01010101,0.010416667,0.010416667,0.010204081,0.010204081,0.010309279,0.01,0.010989011,0.010204081,0.010362973
62,0.01,0.00990099,0.009803922,0.009803922,0.00990099,0.009803923,0.009803922,0.00990099,0.010101011,0.009803923,0.009803922
63,0.012048193,0.011363637,0.010416667,0.010416667,0.011904762,0.010869565,0.010752688,0.011627907,0.012345679,0.011111112,0.010526317
64,0.0121951215,0.010869565,0.009966997,0.01,0.011627907,0.010309279,0.010204082,0.011235955,0.009615385,0.010526317,0.01
65,0.011662107,0.012048194,0.011904763,0.011904763,0.011904762,0.012048194,0.011952573,0.012048194,0.011494253,0.012048194,0.011904763
66,0.009708738,0.009615385,0.010489767,0.010416667,0.009708739,0.01,0.010204082,0.009615385,0.009708738,0.009780126,0.010309279
67,0.012766419,0.010989012,0.009803922,0.00990099,0.012048194,0.010309279,0.01010101,0.011494253,0.01369863,0.0106382985,0.01
68,0.014705882,0.012658228,0.010752688,0.010752688,0.013888889,0.011627907,0.011235955,0.013333333,0.015384615,0.012048193,0.010989011
69,0.008196722,0.008196722,0.0078125,0.007874016,0.008130082,0.008130082,0.008064516,0.008196722,0.008247527,0.008196722,0.007936508
70,0.014084507,0.012658229,0.011764706,0.011764706,0.013513513,0.0121951215,0.011904763,0.012987013,0.014925374,0.012345679,0.011764706
71,0.011363637,0.010752688,0.010416667,0.010416667,0.011111111,0.010526316,0.010416667,0.010869565,0.011627907,0.010526316,0.010416667
72,0.012987013,0.012820513,0.012658228,0.012658228,0.012820513,0.012658228,0.012658228,0.012820513,0.01369863,0.012658228,0.012658228
73,0.010869565,0.010869565,0.0106382985,0.0106382985,0.010869565,0.010752688,0.010752688,0.010949196,0.010752688,0.010869565,0.0106382985
74,0.00990099,0.008928572,0.008438969,0.008474576,0.009523811,0.008547009,0.008474576,0.009238022,0.010189357,0.008695652,0.008474576
75,0.011494253,0.011235955,0.011235955,0.011235955,0.011363637,0.011235955,0.011235955,0.011363637,0.011627907,0.011235955,0.011235955
76,0.012820513,0.011764706,0.011235955,0.011235955,0.0125,0.011363637,0.011363637,0.012048193,0.013333334,0.011494253,0.011235955
77,0.00932416,0.0091743115,0.008928572,0.008968791,0.009259259,0.009090909,0.009009009,0.009259259,0.009345794,0.009090909,0.009009009
78,0.009803922,0.0106382985,0.0121951215,0.012097171,0.01003367,0.011235955,0.011627908,0.010309279,0.00952381,0.010909381,0.011904763
79,0.012048193,0.009615385,0.009803922,0.009803922,0.010638298,0.009803922,0.00975633,0.009708738,0.013157895,0.009708738,0.009803922
80,0.010695493,0.010204081,0.009708738,0.00975633,0.010526316,0.00990099,0.009852456,0.010309279,0.010869565,0.01010101,0.009803922
81,0.0121951215,0.011363637,0.010638298,0.010638298,0.011904763,0.010989011,0.010869565,0.011627908,0.0124485595,0.011235955,0.010752688
82,0.012345679,0.0125,0.0125,0.0125,0.012345679,0.0125,0.0125,0.0125,0.0121951215,0.0125,0.0125
83,0.013157895,0.011764707,0.010526317,0.010526317,0.012658228,0.011111112,0.010869565,0.0121951215,0.013888889,0.011450714,0.0106382985
84,0.013157895,0.011494253,0.010309279,0.010309279,0.012500001,0.010752688,0.010526317,0.011904763,0.01369863,0.011111112,0.010416667
85,0.010416667,0.010526317,0.010989011,0.010869565,0.010416667,0.010676428,0.010752688,0.010416667,0.010416667,0.0106382985,0.010869565
86,0.011235955,0.011363637,0.011627907,0.011627907,0.011235955,0.011494253,0.011494253,0.011235955,0.011235955,0.011494253,0.011494253
87,0.008196722,0.008547009,0.009009009,0.009009009,0.008310377,0.00877193,0.0088495575,0.008403362,0.008064516,0.008695652,0.008928572
