,180,220,260,300,340
250,0,2,2,4,9
251,0,2,3,5,5
252,0,2,3,6,7
253,0,2,2,2,3
254,0,2,2,5,7
255,0,2,4,5,7
256,0,3,3,4,5
257,0,2,2,3,3
258,0,0,3,4,4
259,2,2,2,4,6
260,0,2,2,5,5
261,0,2,3,4,7
262,0,2,3,4,6
263,0,2,3,4,4
264,0,3,3,3,5
265,0,2,4,5,6
266,0,1,3,6,7
267,1,3,4,5,7
268,0,2,4,4,6
269,0,2,3,3,5
270,0,4,3,4,5
271,0,0,3,3,4
272,0,2,3,3,4
273,0,2,2,2,4
274,1,3,3,4,7
275,0,2,3,5,7
276,0,1,2,2,5
277,0,4,4,6,9
278,1,4,4,5,5
279,0,2,3,3,5
280,0,2,4,4,8
281,1,2,3,4,5
282,0,1,4,4,4
283,0,2,3,3,4
284,0,1,2,2,3
285,2,4,4,8,9
286,0,1,3,4,7
287,0,2,2,2,2
288,3,3,5,6,8
289,0,2,3,4,5
290,0,2,2,3,3
291,0,2,3,3,7
292,1,2,5,6,9
293,0,2,3,3,6
294,0,2,3,7,7
295,0,2,4,5,8
296,0,2,3,4,5
297,0,3,5,5,6
298,1,3,5,6,9
299,0,2,3,5,7
300,0,2,3,3,3
301,0,2,2,2,3
302,0,2,3,4,7
303,0,0,2,4,4
304,1,3,4,6,6
305,0,2,2,2,6
306,0,2,2,6,7
307,0,2,2,4,7
308,0,2,2,5,6
309,0,3,3,4,7
310,0,3,5,6,7
311,0,2,2,2,4
312,1,1,3,4,6
313,2,2,3,5,7
314,0,2,4,5,7
315,0,2,2,4,4
316,2,2,3,5,9
317,0,3,3,5,9
318,0,2,3,4,5
319,0,2,2,3,3
320,0,2,2,3,7
321,0,2,4,4,4
322,0,2,2,3,5
323,0,2,4,4,6
324,1,2,3,5,7
325,0,2,3,3,7
326,0,3,3,7,7
327,1,2,2,2,6
328,0,2,2,5,7
329,0,3,3,5,6
330,0,0,1,2,2
331,0,2,4,4,5
332,0,2,2,4,7
333,0,2,3,3,4
334,0,2,2,2,3
335,1,3,4,5,6
336,0,1,3,5,5
337,1,2,3,3,5
338,2,2,2,4,5
339,0,2,3,3,3
340,0,2,4,4,6
341,0,2,3,3,5
342,0,0,2,2,4
343,0,1,2,3,3
344,0,2,2,2,5
345,0,2,3,5,7
346,0,2,3,4,5
347,0,3,4,5,5
348,0,2,3,4,8
349,0,2,3,3,6
350,0,2,2,2,4
351,0,1,2,3,4
352,0,2,3,4,5
353,0,1,2,3,7
354,2,3,3,5,7
355,0,2,3,4,5
356,0,1,4,4,6
357,1,3,4,4,6
358,0,2,5,7,8
359,0,0,2,4,5
360,0,2,2,2,2
361,0,2,5,5,6
362,0,3,3,3,4
363,0,1,2,2,3
364,0,2,2,2,3
365,0,2,3,4,6
366,0,2,4,5,7
367,0,2,3,6,6
368,0,3,4,3,5
369,0,2,3,4,7
370,1,4,4,6,8
371,0,2,3,4,8
372,0,3,3,4,6
373,0,2,3,3,4
374,0,4,4,6,8
375,0,3,3,4,4
376,0,1,3,4,4
377,0,2,3,4,5
378,0,2,3,3,7
379,2,2,3,4,9
380,3,4,5,9,10
381,0,2,3,3,7
382,0,2,2,3,3
383,0,1,2,2,3
384,0,2,3,6,8
385,2,3,4,6,11
386,0,1,3,3,4
387,0,3,3,4,6
388,0,3,3,5,9
389,1,2,4,4,5
390,0,2,2,3,6
391,0,2,2,3,5
392,0,2,2,2,5
393,0,2,3,3,6
394,2,2,3,3,7
395,2,2,3,5,7
396,0,2,3,3,6
397,0,2,2,3,4
398,2,4,4,5,6
399,1,2,2,2,2
400,0,2,2,5,5
401,0,3,3,4,6
402,0,2,2,2,5
403,0,2,3,3,5
404,0,2,2,3,4
405,0,3,4,4,8
406,0,0,1,2,3
407,0,2,4,4,7
408,0,0,2,2,3
409,0,2,2,5,6
410,0,0,2,3,3
411,0,2,3,3,3
412,2,4,5,8,9
413,1,3,3,4,5
414,0,2,2,3,4
415,0,2,3,4,3
416,0,1,2,2,3
417,0,1,3,4,6
418,0,2,2,3,4
419,0,2,3,4,8
420,0,3,4,4,5
421,0,2,3,3,6
422,2,2,3,4,7
423,0,2,3,5,7
424,0,2,2,2,4
425,0,2,4,7,7
426,2,2,4,5,7
427,1,2,2,2,2
428,0,2,3,4,8
429,0,3,3,5,8
430,1,3,3,4,7
431,1,2,3,3,7
432,0,3,3,3,6
433,0,0,2,4,5
434,0,1,2,3,3
435,0,2,2,3,5
436,0,2,2,4,5
437,0,2,2,2,2
438,1,2,3,3,5
439,0,2,4,5,6
440,0,2,2,2,3
441,0,0,2,2,3
442,0,2,2,2,3
443,0,0,2,3,4
444,1,3,4,6,7
445,0,1,2,3,5
446,0,2,3,4,5
447,0,2,2,2,5
448,0,3,3,5,8
449,0,2,3,4,4
450,0,2,3,3,3
451,0,2,2,4,6
452,2,2,3,5,5
453,0,1,3,3,3
454,2,3,5,7,9
455,0,2,3,6,7
456,0,2,2,4,5
457,0,3,4,6,8
458,1,2,3,5,7
459,0,1,3,3,3
460,0,2,3,4,6
461,0,1,2,2,5
462,0,2,3,4,6
463,0,1,4,4,4
464,0,2,2,3,7
465,0,2,4,4,4
466,0,2,3,5,6
467,1,2,3,4,6
468,0,0,2,4,7
469,0,3,3,5,8
470,0,3,3,5,6
471,0,0,2,2,6
472,0,2,2,4,7
473,2,3,4,3,7
474,0,2,3,3,3
475,0,1,2,3,5
476,0,3,5,5,8
477,0,2,3,3,3
478,0,1,2,2,2
479,0,2,2,2,2
480,0,2,4,7,9
481,0,1,3,3,4
482,0,0,3,4,6
483,0,2,2,4,6
484,0,3,3,3,6
485,0,2,3,3,3
486,0,3,3,4,6
487,1,3,3,5,7
488,0,2,2,2,4
489,3,5,6,8,9
490,0,2,4,5,8
491,0,2,3,4,5
492,0,1,2,3,6
493,0,3,3,3,3
494,0,0,3,4,5
495,0,2,3,3,6
496,1,3,3,5,8
497,0,3,3,4,7
498,0,2,3,6,9
499,2,2,3,5,7
500,0,2,4,4,5
501,0,1,2,2,2
502,0,2,3,3,4
503,0,2,3,5,7
504,0,2,2,3,5
505,0,2,3,3,4
506,0,2,3,3,3
507,0,0,2,2,4
508,0,3,4,5,7
509,0,2,2,2,4
510,0,3,4,4,7
511,0,2,2,3,6
