,180,220,260,300,340
348,2,3,3,6,9
349,0,3,3,3,5
350,0,3,5,7,9
351,0,2,3,4,4
352,0,2,3,4,4
353,0,0,3,3,3
354,0,2,3,5,6
355,0,2,2,6,6
356,0,2,3,3,5
357,0,2,4,5,6
358,0,3,4,5,8
359,0,2,3,3,4
360,0,2,2,2,4
361,0,2,2,3,3
362,0,3,3,3,4
363,0,3,5,5,8
364,0,2,2,2,6
365,0,2,3,4,6
366,0,1,2,2,5
367,0,2,3,3,4
368,1,3,3,6,8
369,0,2,3,4,4
370,1,2,3,3,9
371,0,2,2,2,3
372,1,3,4,5,7
373,0,2,2,2,7
374,0,2,2,2,3
375,0,2,2,5,6
376,0,2,2,4,7
377,0,2,2,4,5
378,0,1,3,3,6
379,0,3,3,4,4
380,0,2,4,7,8
381,0,0,3,3,4
382,0,2,3,5,6
383,0,0,2,3,4
384,0,2,2,2,6
385,0,2,2,2,2
386,0,1,2,2,2
387,0,2,2,5,6
388,0,2,3,4,4
389,0,2,4,5,8
390,0,2,2,4,6
391,1,4,5,5,6
392,0,2,2,2,3
393,0,2,3,3,4
394,1,2,2,3,7
395,1,2,2,4,5
396,0,3,3,3,4
397,0,2,4,4,5
398,0,3,5,7,8
399,0,3,3,4,8
400,0,2,3,4,6
401,0,2,2,2,2
402,0,2,2,2,5
403,0,2,3,2,4
404,0,3,3,4,5
405,2,2,3,5,9
406,1,2,4,6,8
407,3,3,3,6,10
408,1,2,3,5,8
409,0,2,3,4,4
410,2,3,4,8,10
411,0,2,2,3,3
412,0,2,3,4,7
413,3,4,4,10,12
414,0,0,2,4,6
415,1,4,5,6,7
416,1,3,3,5,6
417,0,2,2,4,5
418,0,2,3,5,8
419,0,3,5,7,8
420,2,3,3,4,7
421,0,2,3,6,8
422,0,0,3,3,4
423,0,2,2,3,4
424,0,2,3,7,8
425,0,0,2,2,2
426,0,2,3,4,7
427,0,2,4,4,4
428,1,1,3,4,5
429,0,1,2,3,4
430,0,2,2,3,4
431,0,3,3,5,7
432,0,2,2,3,5
433,0,2,3,5,7
434,0,2,3,4,9
435,0,4,7,8,9
436,0,2,3,5,5
437,1,2,4,4,6
438,1,3,4,6,8
439,0,2,2,2,4
440,0,2,2,2,6
441,0,1,2,2,5
442,0,3,3,4,5
443,0,2,3,4,7
444,0,2,3,4,5
445,1,2,5,8,8
446,0,2,2,2,2
447,0,0,2,3,3
448,1,4,5,5,7
449,1,2,2,2,5
450,1,4,5,5,6
451,0,3,4,5,6
452,1,3,4,5,8
453,0,2,3,3,6
454,0,0,2,2,5
455,0,3,4,5,9
456,0,2,3,3,5
457,0,3,4,4,8
458,0,3,4,5,6
459,0,2,2,2,5
460,0,2,3,4,6
461,0,2,2,3,5
462,1,4,5,7,8
463,0,3,4,5,8
464,0,2,3,5,7
465,0,2,2,2,6
466,0,1,1,3,3
467,0,2,4,4,4
468,0,2,3,3,6
469,0,0,2,2,2
470,0,2,3,5,8
471,0,1,2,2,3
472,0,2,3,3,5
473,0,2,3,3,4
474,0,0,2,5,5
475,0,3,3,4,4
476,1,4,3,5,7
477,0,2,2,4,5
478,0,2,4,7,7
479,0,2,2,2,6
480,0,2,2,2,2
481,0,0,2,3,3
482,0,2,3,3,4
483,0,2,3,4,4
484,0,2,3,4,7
485,0,3,3,5,7
486,0,2,2,3,3
487,0,2,4,6,8
488,1,2,2,2,6
489,0,2,3,3,5
490,0,3,6,9,11
491,0,2,3,3,4
492,0,2,3,6,7
493,0,2,3,3,4
494,0,3,4,5,7
495,0,2,3,3,5
496,0,2,3,4,7
497,0,1,2,4,4
498,0,2,3,3,4
499,0,3,3,4,9
500,0,2,4,5,5
501,1,3,4,6,7
502,0,2,3,4,6
503,0,2,3,3,3
504,2,2,3,5,8
505,0,2,2,3,4
506,1,4,4,5,7
507,0,0,3,4,4
508,1,3,5,7,7
509,0,2,4,5,5
510,0,2,4,4,6
511,0,3,4,4,6
