,none,E1,E2,E3,E4,I2
0,0.7208605408668518,0.3644096553325653,0.9989866614341736,0.5192742347717285,0.5887974500656128,0.1422625184059143
1,0.99970680475235,0.6261381506919861,0.9983035326004028,0.0,0.0,0.9823424220085144
2,0.9995189905166626,0.02945016883313656,1.0007635354995728,0.0,0.0,0.2962608933448791
3,0.9821430444717408,0.10622631013393402,0.9886216521263124,0.0,0.8063015937805176,0.4078370928764343
4,0.9758923053741456,0.0,0.9929661154747008,0.0,0.0,0.986518919467926
5,0.9998741149902344,0.06296231597661972,0.3892832994461059,0.5961371064186096,0.0,0.9245103001594543
6,0.9643956422805786,0.5687231421470642,0.9996967315673828,0.0,0.9501954913139344,0.6962096095085144
7,0.9986576437950134,0.20312924683094025,0.8735607862472534,0.0,0.9732303619384766,0.0845748111605644
8,0.9947187900543212,0.9233812093734741,0.5381001234054565,0.0,0.0,0.4202484488487243
9,0.7572154998779297,0.0,0.7716686129570007,0.0,0.0,0.9601958394050598
10,0.907042920589447,0.0,0.0,0.0,0.0,0.9140748381614684
11,0.9374492168426514,0.0,0.917657434940338,0.0,0.0,0.8765151500701904
12,0.9991957545280457,0.5934362411499023,1.0069100856781006,0.0,0.0,0.6509391069412231
13,0.9538899660110474,0.502071738243103,1.0000379085540771,0.9928685426712036,0.8917058110237122,0.6199755072593689
14,0.939832866191864,0.1866110861301422,0.4334582686424255,0.4916222691535949,0.8902751803398132,0.3223607838153839
15,0.9963369965553284,0.4755876064300537,0.9796671867370604,0.0,0.0,0.9990624189376832
16,0.9980869293212892,0.0,0.9868040084838868,0.024720162153244,0.0,0.7368230223655701
17,0.9296535849571228,0.10189017653465271,0.928993046283722,0.0,0.0,0.9744624495506288
18,0.8574047088623047,0.4445847272872925,0.9907686710357666,0.6078970432281494,0.7669129371643066,0.3043695092201233
19,0.914372444152832,0.5879278182983398,0.990291714668274,0.0,0.8966913223266602,0.4589554369449615
20,0.9631518721580504,0.36887887120246887,0.9716265797615052,0.0,0.0,0.2708163857460022
21,0.998451054096222,0.5440192222595215,1.00135338306427,0.0,0.8826694488525391,0.4186248481273651
22,0.9769268035888672,0.638948917388916,0.0456784777343273,0.99611634016037,0.7689275741577148,0.1916425079107284
23,0.9293548464775084,0.5891050100326538,0.9916712045669556,1.0011348724365234,0.0,0.5318341851234436
24,0.9985046982765198,0.01931837946176529,1.0003409385681152,0.0,0.0,0.9694039225578308
25,0.0,0.0,0.0,0.0,0.0,0.973049819469452
26,1.001534938812256,0.0,0.0,0.0,0.0,0.934311866760254
27,0.3036674261093139,0.0,0.0,0.0,0.0,0.9980415105819702
28,0.9992608428001404,0.0,0.0,0.0,0.0,0.9551101922988892
29,0.9990164041519164,0.0,0.0,0.0,0.0,0.9431949853897096
30,0.9975111484527588,0.2840176224708557,0.9530475735664368,0.1365915387868881,0.0,0.6061700582504272
31,0.9977093935012816,0.0,0.3785566687583923,0.0,0.7291382551193237,0.4896066784858703
32,0.9971200823783876,0.09856905043125153,0.9377151131629944,0.0,0.615139901638031,0.0229808501899242
33,0.9979538917541504,0.36848941445350647,0.0591088980436325,0.6848459243774414,0.9996553659439088,0.3274093568325043
34,0.9303497076034546,0.0,0.4259011149406433,0.0,0.0,0.779036819934845
35,0.9672870635986328,0.2999245226383209,1.0054641962051392,0.0375141836702823,0.8628056049346924,0.4413703680038452
36,0.9956928491592408,0.5607844591140747,0.0,0.1739601194858551,0.0,0.3851333260536194
37,0.994574248790741,0.3182350993156433,0.9986634254455566,0.0,0.759696900844574,0.3317444622516632
38,0.9996321201324464,0.0,0.9785662889480592,0.0,0.0,0.5021581649780273
39,1.0003670454025269,0.0,0.0,0.0,0.0,0.9926464557647704
40,0.9866974353790284,0.0,0.659506618976593,0.0,0.0,0.1556640863418579
41,0.5265006422996521,0.0,0.0,0.0,0.0,0.8732283711433411
