,none,E1,E2,E3,E4,I2
149,94.0,81.0,85.0,44.0,45.0,210.0
150,95.0,72.0,85.0,37.0,41.0,148.0
151,120.0,116.0,110.0,54.0,97.0,251.0
152,93.0,76.0,93.0,41.0,47.0,285.0
153,126.0,121.0,118.0,59.0,103.0,249.0
154,119.0,117.0,99.0,60.0,95.0,252.0
155,108.0,70.0,92.0,59.0,52.0,145.0
156,100.0,76.0,102.0,53.0,49.0,122.0
157,83.0,63.0,88.0,46.0,43.0,125.0
158,79.0,58.0,72.0,39.0,39.0,119.0
159,106.0,92.0,105.0,48.0,51.0,166.0
160,89.0,55.0,79.0,33.0,37.0,118.0
161,194.0,415.0,143.0,68.0,127.0,515.0
162,96.0,64.0,96.0,36.0,46.0,183.0
163,123.0,122.0,158.0,63.0,97.0,196.0
164,99.0,95.0,91.0,45.0,44.0,217.0
165,101.0,89.0,93.0,40.0,46.0,163.0
166,112.0,98.0,110.0,60.0,53.0,323.0
167,114.0,111.0,106.0,66.0,82.0,1046.0
168,105.0,88.0,103.0,45.0,55.0,216.0
169,110.0,94.0,109.0,42.0,57.0,180.0
170,99.0,68.0,87.0,57.0,46.0,125.0
171,88.0,63.0,85.0,42.0,41.0,114.0
172,86.0,54.0,88.0,34.0,36.0,115.0
173,130.0,133.0,169.0,66.0,106.0,297.0
174,113.0,112.0,120.0,59.0,86.0,205.0
175,106.0,98.0,136.0,44.0,46.0,241.0
176,114.0,104.0,95.0,45.0,83.0,335.0
177,102.0,96.0,89.0,53.0,47.0,1409.0
178,88.0,78.0,84.0,39.0,42.0,330.0
179,99.0,98.0,98.0,51.0,45.0,166.0
180,77.0,50.0,71.0,30.0,34.0,111.0
181,74.0,53.0,80.0,34.0,35.0,114.0
182,104.0,96.0,97.0,59.0,52.0,155.0
183,111.0,98.0,113.0,45.0,90.0,277.0
184,158.0,366.0,150.0,63.0,113.0,1417.0
185,94.0,65.0,84.0,37.0,38.0,151.0
186,109.0,103.0,120.0,52.0,95.0,312.0
187,62.0,40.0,55.0,32.0,33.0,93.0
188,105.0,93.0,98.0,36.0,45.0,132.0
189,99.0,98.0,98.0,53.0,89.0,203.0
190,118.0,116.0,107.0,53.0,95.0,442.0
191,141.0,161.0,126.0,64.0,110.0,428.0
192,97.0,94.0,89.0,38.0,39.0,269.0
193,117.0,113.0,101.0,57.0,90.0,252.0
194,104.0,97.0,107.0,51.0,48.0,1443.0
195,87.0,73.0,109.0,45.0,50.0,132.0
196,62.0,38.0,51.0,25.0,26.0,77.0
197,115.0,111.0,126.0,46.0,94.0,206.0
198,82.0,56.0,80.0,32.0,38.0,117.0
199,111.0,109.0,118.0,63.0,83.0,385.0
200,81.0,54.0,76.0,36.0,41.0,108.0
201,94.0,57.0,91.0,39.0,41.0,117.0
202,90.0,61.0,83.0,35.0,40.0,110.0
203,123.0,119.0,115.0,50.0,101.0,1460.0
204,115.0,96.0,99.0,60.0,51.0,203.0
205,124.0,122.0,117.0,46.0,100.0,306.0
206,95.0,72.0,100.0,46.0,49.0,310.0
207,146.0,149.0,159.0,67.0,116.0,1581.0
208,98.0,63.0,90.0,39.0,46.0,132.0
209,168.0,391.0,142.0,70.0,137.0,1205.0
210,55.0,38.0,52.0,28.0,32.0,67.0
211,117.0,106.0,137.0,54.0,60.0,230.0
212,89.0,75.0,85.0,44.0,41.0,128.0
213,97.0,104.0,97.0,49.0,43.0,249.0
214,116.0,111.0,115.0,48.0,65.0,1122.0
215,97.0,73.0,107.0,44.0,48.0,140.0
216,89.0,51.0,75.0,34.0,39.0,103.0
217,101.0,85.0,144.0,45.0,49.0,135.0
218,160.0,167.0,144.0,70.0,150.0,513.0
219,109.0,87.0,123.0,46.0,53.0,218.0
220,128.0,122.0,140.0,56.0,108.0,237.0
221,74.0,52.0,69.0,34.0,39.0,95.0
222,104.0,65.0,97.0,42.0,53.0,133.0
223,87.0,54.0,74.0,35.0,38.0,122.0
224,111.0,114.0,123.0,49.0,53.0,483.0
225,190.0,320.0,188.0,72.0,132.0,430.0
226,91.0,65.0,80.0,42.0,43.0,192.0
227,110.0,96.0,114.0,53.0,50.0,263.0
228,77.0,52.0,71.0,36.0,38.0,99.0
229,85.0,67.0,78.0,33.0,38.0,132.0
230,115.0,109.0,116.0,43.0,58.0,417.0
231,75.0,49.0,60.0,31.0,34.0,89.0
232,103.0,93.0,88.0,43.0,42.0,206.0
233,101.0,94.0,93.0,46.0,46.0,199.0
234,68.0,48.0,71.0,34.0,34.0,118.0
235,94.0,68.0,98.0,39.0,42.0,161.0
236,95.0,57.0,87.0,40.0,41.0,121.0
237,113.0,108.0,106.0,51.0,51.0,276.0
238,103.0,77.0,92.0,59.0,53.0,135.0
239,109.0,104.0,103.0,53.0,89.0,355.0
240,114.0,96.0,96.0,44.0,84.0,216.0
241,102.0,74.0,100.0,39.0,44.0,132.0
242,104.0,99.0,120.0,45.0,50.0,231.0
243,112.0,94.0,90.0,44.0,52.0,171.0
244,115.0,115.0,102.0,50.0,92.0,369.0
245,74.0,60.0,85.0,41.0,42.0,119.0
246,87.0,52.0,75.0,33.0,35.0,110.0
247,110.0,87.0,135.0,52.0,52.0,197.0
248,111.0,101.0,89.0,57.0,81.0,766.0
249,108.0,81.0,98.0,46.0,53.0,136.0
250,90.0,75.0,92.0,41.0,43.0,159.0
251,110.0,98.0,109.0,40.0,49.0,189.0
252,92.0,58.0,79.0,36.0,41.0,116.0
253,112.0,99.0,95.0,55.0,81.0,176.0
254,103.0,81.0,101.0,40.0,47.0,187.0
255,106.0,93.0,109.0,58.0,49.0,144.0
256,65.0,45.0,58.0,29.0,31.0,106.0
257,95.0,58.0,82.0,39.0,44.0,113.0
258,108.0,102.0,101.0,45.0,52.0,234.0
259,87.0,59.0,88.0,40.0,42.0,114.0
260,126.0,129.0,107.0,55.0,106.0,1462.0
261,123.0,124.0,105.0,47.0,99.0,423.0
262,115.0,126.0,105.0,61.0,86.0,1703.0
263,123.0,122.0,156.0,65.0,99.0,266.0
264,101.0,84.0,100.0,45.0,48.0,226.0
265,108.0,93.0,92.0,42.0,50.0,141.0
266,104.0,101.0,105.0,54.0,82.0,325.0
267,95.0,69.0,88.0,44.0,43.0,127.0
268,79.0,49.0,74.0,30.0,34.0,114.0
269,112.0,117.0,128.0,56.0,60.0,1537.0
270,94.0,57.0,78.0,37.0,47.0,128.0
271,97.0,83.0,92.0,45.0,47.0,374.0
272,102.0,74.0,94.0,38.0,44.0,217.0
273,103.0,99.0,106.0,47.0,54.0,205.0
274,125.0,125.0,120.0,62.0,98.0,1655.0
275,115.0,82.0,99.0,43.0,53.0,208.0
276,108.0,103.0,105.0,48.0,53.0,202.0
277,104.0,89.0,91.0,48.0,86.0,1051.0
278,146.0,162.0,161.0,58.0,129.0,1498.0
279,96.0,69.0,91.0,47.0,45.0,175.0
280,124.0,108.0,138.0,53.0,50.0,247.0
281,103.0,93.0,111.0,56.0,54.0,164.0
282,97.0,76.0,141.0,43.0,42.0,329.0
283,89.0,58.0,82.0,36.0,39.0,118.0
284,114.0,95.0,107.0,50.0,83.0,241.0
285,71.0,56.0,81.0,33.0,36.0,120.0
286,127.0,424.0,116.0,51.0,56.0,1902.0
287,174.0,1597.0,180.0,70.0,153.0,1593.0
288,93.0,71.0,89.0,40.0,44.0,140.0
289,101.0,69.0,78.0,44.0,80.0,215.0
290,122.0,132.0,115.0,59.0,106.0,305.0
291,93.0,73.0,84.0,38.0,42.0,177.0
292,169.0,425.0,105.0,59.0,91.0,399.0
293,84.0,60.0,85.0,34.0,39.0,123.0
294,106.0,99.0,156.0,52.0,60.0,246.0
295,136.0,132.0,121.0,67.0,118.0,1570.0
296,71.0,48.0,65.0,30.0,27.0,106.0
297,93.0,63.0,85.0,41.0,43.0,126.0
298,112.0,100.0,99.0,47.0,51.0,261.0
299,93.0,66.0,90.0,37.0,42.0,134.0
300,117.0,106.0,124.0,61.0,99.0,172.0
301,163.0,417.0,122.0,69.0,235.0,420.0
302,117.0,118.0,105.0,55.0,88.0,214.0
303,129.0,222.0,155.0,63.0,92.0,1616.0
304,87.0,65.0,87.0,46.0,45.0,125.0
305,108.0,98.0,102.0,60.0,50.0,1152.0
306,123.0,126.0,139.0,58.0,102.0,1640.0
307,113.0,104.0,107.0,57.0,68.0,233.0
308,64.0,41.0,61.0,30.0,31.0,102.0
309,118.0,106.0,112.0,61.0,90.0,350.0
310,78.0,52.0,77.0,35.0,38.0,103.0
311,126.0,136.0,205.0,64.0,167.0,429.0
312,89.0,69.0,92.0,38.0,43.0,127.0
313,91.0,64.0,94.0,41.0,44.0,123.0
314,169.0,431.0,154.0,69.0,143.0,357.0
315,121.0,122.0,129.0,49.0,58.0,412.0
316,113.0,109.0,275.0,48.0,99.0,425.0
317,112.0,113.0,113.0,62.0,97.0,339.0
318,104.0,78.0,102.0,47.0,51.0,149.0
319,117.0,109.0,104.0,46.0,54.0,292.0
320,135.0,185.0,138.0,48.0,122.0,872.0
321,89.0,62.0,88.0,39.0,44.0,126.0
322,64.0,35.0,56.0,27.0,27.0,83.0
323,120.0,118.0,116.0,62.0,95.0,263.0
324,114.0,108.0,98.0,56.0,91.0,321.0
325,123.0,136.0,125.0,56.0,99.0,1463.0
326,129.0,135.0,127.0,64.0,103.0,398.0
327,110.0,95.0,107.0,48.0,61.0,149.0
328,76.0,43.0,70.0,33.0,35.0,103.0
329,71.0,57.0,76.0,37.0,40.0,118.0
330,100.0,76.0,106.0,48.0,47.0,134.0
331,121.0,116.0,174.0,56.0,91.0,261.0
332,113.0,111.0,106.0,56.0,56.0,487.0
333,90.0,70.0,84.0,52.0,43.0,126.0
334,103.0,88.0,84.0,40.0,41.0,387.0
335,112.0,99.0,143.0,50.0,55.0,361.0
336,110.0,106.0,104.0,54.0,98.0,246.0
337,126.0,189.0,143.0,60.0,93.0,313.0
338,93.0,83.0,96.0,43.0,43.0,131.0
339,106.0,94.0,89.0,54.0,52.0,207.0
340,115.0,104.0,111.0,47.0,59.0,225.0
341,114.0,107.0,118.0,56.0,88.0,281.0
342,108.0,104.0,118.0,63.0,88.0,214.0
343,86.0,58.0,77.0,35.0,40.0,124.0
344,90.0,63.0,78.0,36.0,40.0,117.0
345,117.0,110.0,130.0,47.0,100.0,1441.0
346,108.0,97.0,101.0,58.0,55.0,209.0
347,65.0,46.0,60.0,35.0,39.0,87.0
348,93.0,53.0,80.0,36.0,40.0,117.0
349,134.0,157.0,148.0,63.0,129.0,887.0
350,113.0,100.0,171.0,49.0,55.0,1021.0
351,84.0,50.0,82.0,32.0,36.0,113.0
352,107.0,76.0,98.0,44.0,86.0,203.0
353,129.0,129.0,128.0,59.0,110.0,305.0
354,97.0,67.0,77.0,35.0,39.0,141.0
355,102.0,94.0,89.0,50.0,51.0,209.0
356,97.0,72.0,90.0,44.0,40.0,900.0
357,135.0,173.0,142.0,66.0,127.0,1389.0
358,93.0,61.0,100.0,38.0,41.0,119.0
359,101.0,77.0,89.0,45.0,46.0,133.0
360,106.0,68.0,83.0,45.0,46.0,134.0
361,69.0,44.0,68.0,29.0,29.0,110.0
362,83.0,52.0,71.0,32.0,33.0,114.0
363,107.0,107.0,105.0,56.0,52.0,354.0
364,116.0,97.0,202.0,61.0,51.0,153.0
365,85.0,61.0,80.0,46.0,43.0,104.0
366,104.0,91.0,112.0,46.0,61.0,774.0
367,95.0,62.0,89.0,39.0,43.0,119.0
368,95.0,66.0,87.0,51.0,44.0,132.0
369,85.0,51.0,72.0,35.0,40.0,105.0
370,81.0,50.0,74.0,29.0,33.0,114.0
371,117.0,112.0,113.0,58.0,56.0,192.0
372,111.0,95.0,110.0,52.0,56.0,1277.0
373,99.0,92.0,92.0,38.0,43.0,137.0
374,141.0,173.0,140.0,61.0,109.0,555.0
375,111.0,114.0,107.0,53.0,87.0,332.0
376,125.0,126.0,188.0,65.0,106.0,720.0
377,144.0,1551.0,179.0,68.0,133.0,1499.0
378,109.0,109.0,97.0,41.0,46.0,459.0
379,93.0,74.0,91.0,51.0,49.0,161.0
380,100.0,86.0,87.0,45.0,43.0,147.0
381,82.0,54.0,80.0,36.0,34.0,128.0
382,115.0,99.0,113.0,63.0,63.0,206.0
383,128.0,135.0,117.0,54.0,106.0,1565.0
384,97.0,75.0,84.0,37.0,43.0,218.0
385,134.0,128.0,110.0,66.0,106.0,1814.0
386,99.0,86.0,116.0,47.0,50.0,378.0
387,79.0,64.0,89.0,40.0,39.0,129.0
388,107.0,104.0,102.0,46.0,86.0,207.0
389,120.0,119.0,99.0,53.0,83.0,205.0
390,79.0,55.0,78.0,36.0,39.0,104.0
391,106.0,104.0,114.0,53.0,62.0,357.0
392,117.0,109.0,114.0,60.0,91.0,260.0
393,93.0,56.0,73.0,31.0,34.0,116.0
394,80.0,62.0,79.0,39.0,35.0,121.0
395,94.0,71.0,106.0,44.0,43.0,140.0
396,130.0,140.0,143.0,64.0,108.0,253.0
397,111.0,82.0,107.0,57.0,51.0,158.0
398,114.0,104.0,103.0,45.0,51.0,145.0
399,111.0,100.0,101.0,54.0,100.0,430.0
400,94.0,71.0,105.0,44.0,47.0,186.0
401,92.0,58.0,79.0,37.0,42.0,113.0
402,85.0,55.0,75.0,37.0,39.0,118.0
403,87.0,71.0,90.0,44.0,47.0,141.0
404,82.0,57.0,79.0,36.0,39.0,111.0
405,132.0,152.0,137.0,56.0,111.0,397.0
406,128.0,341.0,99.0,44.0,94.0,524.0
407,129.0,141.0,156.0,70.0,97.0,771.0
408,100.0,72.0,89.0,48.0,50.0,142.0
409,106.0,92.0,87.0,47.0,84.0,200.0
410,85.0,58.0,74.0,33.0,36.0,133.0
411,110.0,111.0,100.0,45.0,90.0,1503.0
412,103.0,77.0,94.0,43.0,45.0,175.0
413,102.0,84.0,100.0,54.0,46.0,131.0
414,117.0,119.0,139.0,51.0,57.0,1414.0
415,63.0,38.0,57.0,29.0,29.0,84.0
416,130.0,144.0,144.0,63.0,212.0,354.0
417,87.0,61.0,87.0,37.0,39.0,166.0
418,112.0,91.0,92.0,49.0,48.0,166.0
419,125.0,120.0,133.0,65.0,62.0,242.0
420,73.0,45.0,58.0,31.0,34.0,104.0
421,110.0,107.0,147.0,56.0,46.0,400.0
422,82.0,58.0,77.0,33.0,39.0,115.0
423,129.0,124.0,145.0,52.0,109.0,405.0
424,89.0,59.0,89.0,37.0,41.0,125.0
425,101.0,66.0,99.0,45.0,47.0,123.0
426,82.0,47.0,66.0,27.0,29.0,108.0
427,111.0,105.0,103.0,64.0,84.0,233.0
428,101.0,86.0,96.0,44.0,49.0,332.0
429,125.0,130.0,141.0,66.0,107.0,363.0
430,84.0,60.0,80.0,46.0,43.0,114.0
431,130.0,143.0,175.0,51.0,112.0,462.0
432,92.0,73.0,93.0,41.0,42.0,129.0
433,86.0,60.0,80.0,38.0,38.0,152.0
434,67.0,42.0,60.0,31.0,33.0,76.0
435,118.0,107.0,111.0,48.0,88.0,358.0
436,116.0,114.0,110.0,46.0,58.0,284.0
437,114.0,108.0,110.0,53.0,55.0,178.0
438,107.0,78.0,96.0,46.0,84.0,201.0
439,102.0,91.0,83.0,39.0,46.0,127.0
440,153.0,162.0,147.0,73.0,130.0,379.0
441,102.0,62.0,82.0,37.0,42.0,138.0
442,111.0,105.0,106.0,59.0,93.0,234.0
443,95.0,56.0,86.0,36.0,39.0,136.0
444,90.0,69.0,85.0,49.0,55.0,131.0
445,119.0,109.0,121.0,58.0,91.0,352.0
446,104.0,89.0,96.0,58.0,52.0,187.0
447,68.0,40.0,55.0,30.0,29.0,83.0
448,141.0,146.0,182.0,68.0,117.0,275.0
449,99.0,83.0,93.0,41.0,44.0,170.0
450,83.0,59.0,84.0,35.0,40.0,124.0
451,92.0,73.0,93.0,44.0,44.0,156.0
452,116.0,99.0,95.0,52.0,94.0,339.0
453,61.0,39.0,58.0,31.0,31.0,92.0
454,131.0,176.0,133.0,62.0,91.0,424.0
455,99.0,71.0,91.0,45.0,48.0,134.0
456,64.0,40.0,57.0,29.0,29.0,97.0
457,90.0,68.0,113.0,45.0,47.0,131.0
458,81.0,53.0,79.0,32.0,31.0,134.0
459,96.0,52.0,74.0,35.0,42.0,116.0
460,121.0,129.0,170.0,59.0,100.0,392.0
461,113.0,110.0,123.0,63.0,82.0,330.0
462,90.0,73.0,91.0,43.0,43.0,187.0
463,115.0,109.0,100.0,59.0,79.0,218.0
464,91.0,69.0,92.0,42.0,47.0,215.0
465,106.0,103.0,91.0,45.0,78.0,151.0
466,136.0,153.0,147.0,64.0,125.0,358.0
467,80.0,67.0,85.0,39.0,43.0,156.0
468,224.0,485.0,160.0,46.0,100.0,514.0
469,81.0,50.0,71.0,32.0,32.0,124.0
470,107.0,92.0,96.0,53.0,53.0,159.0
471,63.0,35.0,49.0,30.0,31.0,71.0
472,47.0,30.0,46.0,28.0,27.0,66.0
473,123.0,110.0,136.0,49.0,58.0,308.0
474,98.0,73.0,92.0,44.0,43.0,149.0
475,117.0,104.0,97.0,56.0,81.0,269.0
476,119.0,122.0,109.0,52.0,52.0,496.0
477,105.0,96.0,92.0,53.0,47.0,213.0
478,76.0,58.0,78.0,36.0,37.0,118.0
479,96.0,62.0,89.0,40.0,45.0,123.0
480,97.0,72.0,101.0,47.0,49.0,125.0
481,94.0,69.0,87.0,45.0,56.0,200.0
482,89.0,68.0,91.0,48.0,42.0,240.0
483,87.0,57.0,80.0,40.0,40.0,115.0
484,78.0,53.0,72.0,40.0,36.0,113.0
485,107.0,92.0,93.0,45.0,46.0,217.0
486,91.0,77.0,110.0,47.0,47.0,132.0
487,73.0,36.0,63.0,28.0,29.0,91.0
488,87.0,60.0,86.0,35.0,40.0,167.0
489,67.0,48.0,65.0,33.0,35.0,97.0
490,111.0,92.0,118.0,40.0,46.0,251.0
491,113.0,100.0,125.0,54.0,91.0,382.0
492,106.0,103.0,95.0,44.0,43.0,251.0
493,98.0,88.0,84.0,42.0,42.0,374.0
494,112.0,109.0,112.0,51.0,92.0,147.0
495,116.0,110.0,134.0,49.0,67.0,1562.0
496,108.0,99.0,101.0,46.0,54.0,219.0
497,91.0,66.0,95.0,47.0,48.0,127.0
498,174.0,167.0,141.0,86.0,223.0,341.0
499,121.0,120.0,107.0,56.0,83.0,272.0
500,67.0,42.0,59.0,32.0,35.0,87.0
501,131.0,153.0,156.0,64.0,108.0,1416.0
502,73.0,48.0,69.0,35.0,36.0,109.0
503,99.0,80.0,113.0,45.0,58.0,155.0
504,109.0,105.0,110.0,45.0,55.0,230.0
505,130.0,158.0,114.0,65.0,113.0,428.0
506,98.0,94.0,103.0,43.0,53.0,263.0
507,112.0,94.0,104.0,48.0,48.0,137.0
508,103.0,96.0,90.0,52.0,43.0,324.0
509,78.0,54.0,70.0,39.0,41.0,97.0
510,98.0,78.0,102.0,47.0,51.0,160.0
511,129.0,125.0,122.0,68.0,108.0,1357.0
512,89.0,65.0,92.0,38.0,39.0,183.0
513,119.0,114.0,119.0,63.0,83.0,218.0
514,106.0,101.0,102.0,46.0,47.0,307.0
515,83.0,71.0,83.0,43.0,42.0,1334.0
516,105.0,80.0,126.0,49.0,53.0,1560.0
517,117.0,111.0,97.0,44.0,49.0,358.0
518,79.0,47.0,68.0,32.0,31.0,107.0
519,74.0,55.0,73.0,34.0,37.0,107.0
520,109.0,107.0,199.0,61.0,92.0,409.0
521,88.0,64.0,93.0,38.0,40.0,138.0
522,104.0,80.0,97.0,42.0,64.0,146.0
523,119.0,121.0,120.0,42.0,48.0,1437.0
524,99.0,90.0,94.0,39.0,44.0,1251.0
525,122.0,138.0,112.0,49.0,98.0,478.0
526,105.0,102.0,94.0,45.0,46.0,1237.0
527,103.0,89.0,93.0,42.0,45.0,161.0
528,110.0,108.0,98.0,58.0,56.0,195.0
529,55.0,36.0,53.0,28.0,27.0,80.0
530,89.0,59.0,86.0,36.0,42.0,124.0
531,87.0,62.0,88.0,45.0,41.0,127.0
532,36.0,22.0,28.0,23.0,23.0,37.0
533,106.0,86.0,94.0,61.0,47.0,151.0
534,121.0,109.0,145.0,55.0,86.0,362.0
535,113.0,109.0,112.0,57.0,88.0,243.0
536,106.0,101.0,87.0,40.0,44.0,348.0
537,97.0,57.0,84.0,41.0,41.0,129.0
538,103.0,65.0,100.0,45.0,48.0,118.0
539,141.0,159.0,121.0,66.0,120.0,446.0
540,53.0,30.0,41.0,28.0,29.0,53.0
541,93.0,58.0,80.0,36.0,41.0,121.0
542,119.0,120.0,103.0,59.0,96.0,1573.0
543,95.0,63.0,97.0,45.0,48.0,130.0
544,104.0,100.0,84.0,51.0,44.0,137.0
545,109.0,105.0,101.0,58.0,78.0,223.0
546,86.0,65.0,87.0,41.0,45.0,120.0
547,93.0,67.0,87.0,47.0,44.0,147.0
548,99.0,90.0,89.0,41.0,49.0,212.0
549,104.0,75.0,93.0,46.0,50.0,258.0
550,88.0,60.0,84.0,37.0,42.0,122.0
551,90.0,58.0,86.0,36.0,38.0,130.0
552,111.0,99.0,91.0,45.0,86.0,211.0
553,66.0,34.0,50.0,31.0,31.0,83.0
554,63.0,36.0,53.0,29.0,29.0,68.0
555,111.0,99.0,104.0,59.0,87.0,269.0
556,99.0,72.0,89.0,45.0,55.0,229.0
557,70.0,49.0,74.0,30.0,31.0,107.0
558,74.0,45.0,64.0,36.0,37.0,82.0
559,101.0,80.0,97.0,56.0,48.0,150.0
560,98.0,91.0,111.0,37.0,42.0,1626.0
561,107.0,85.0,100.0,42.0,43.0,138.0
562,85.0,69.0,95.0,41.0,44.0,144.0
563,133.0,130.0,159.0,67.0,117.0,314.0
564,121.0,128.0,125.0,47.0,58.0,387.0
565,102.0,102.0,102.0,52.0,60.0,1470.0
566,109.0,104.0,103.0,43.0,52.0,166.0
567,113.0,103.0,92.0,43.0,53.0,267.0
568,100.0,75.0,129.0,44.0,45.0,148.0
569,139.0,168.0,172.0,68.0,120.0,359.0
570,81.0,60.0,81.0,40.0,41.0,121.0
571,188.0,313.0,157.0,63.0,118.0,424.0
572,114.0,111.0,101.0,60.0,58.0,407.0
573,108.0,107.0,114.0,59.0,51.0,359.0
574,99.0,88.0,88.0,43.0,45.0,194.0
575,99.0,61.0,85.0,35.0,40.0,124.0
576,91.0,60.0,85.0,37.0,41.0,163.0
577,91.0,60.0,88.0,40.0,38.0,123.0
578,91.0,52.0,76.0,34.0,39.0,110.0
579,114.0,101.0,92.0,42.0,52.0,159.0
580,97.0,69.0,81.0,38.0,46.0,119.0
581,287.0,425.0,213.0,62.0,178.0,935.0
582,125.0,115.0,126.0,68.0,99.0,208.0
583,109.0,94.0,108.0,56.0,55.0,168.0
584,107.0,88.0,109.0,44.0,53.0,151.0
585,87.0,65.0,91.0,43.0,43.0,119.0
586,77.0,56.0,78.0,33.0,36.0,116.0
587,71.0,45.0,72.0,29.0,31.0,109.0
588,78.0,58.0,76.0,35.0,37.0,117.0
589,172.0,402.0,170.0,66.0,116.0,493.0
590,129.0,125.0,128.0,61.0,92.0,1514.0
591,117.0,108.0,143.0,51.0,60.0,212.0
592,123.0,135.0,132.0,62.0,112.0,486.0
593,91.0,65.0,82.0,34.0,38.0,136.0
594,71.0,44.0,57.0,32.0,35.0,85.0
595,138.0,154.0,140.0,52.0,124.0,406.0
596,92.0,68.0,85.0,48.0,40.0,207.0
597,115.0,118.0,104.0,58.0,76.0,361.0
598,113.0,104.0,100.0,53.0,94.0,395.0
599,122.0,123.0,118.0,60.0,91.0,358.0
600,111.0,107.0,109.0,48.0,91.0,286.0
601,48.0,32.0,45.0,27.0,27.0,70.0
602,87.0,55.0,87.0,37.0,40.0,107.0
603,100.0,89.0,112.0,41.0,43.0,226.0
604,82.0,55.0,80.0,32.0,37.0,122.0
605,77.0,48.0,70.0,31.0,34.0,105.0
606,89.0,63.0,89.0,43.0,45.0,128.0
607,103.0,81.0,100.0,43.0,49.0,229.0
608,103.0,100.0,99.0,57.0,51.0,233.0
609,99.0,73.0,93.0,45.0,46.0,238.0
610,90.0,66.0,89.0,43.0,47.0,128.0
611,112.0,105.0,119.0,44.0,48.0,242.0
612,90.0,75.0,95.0,46.0,52.0,181.0
613,97.0,83.0,80.0,33.0,35.0,145.0
614,80.0,56.0,83.0,34.0,38.0,114.0
615,224.0,625.0,198.0,69.0,207.0,671.0
616,88.0,66.0,85.0,38.0,44.0,118.0
617,128.0,117.0,136.0,64.0,64.0,260.0
618,36.0,21.0,25.0,23.0,21.0,36.0
619,100.0,72.0,86.0,41.0,44.0,129.0
620,112.0,110.0,137.0,58.0,57.0,769.0
621,91.0,57.0,80.0,34.0,39.0,119.0
622,98.0,75.0,92.0,42.0,49.0,188.0
623,124.0,117.0,114.0,47.0,105.0,745.0
624,101.0,100.0,90.0,47.0,47.0,276.0
625,145.0,340.0,132.0,57.0,100.0,439.0
626,95.0,76.0,92.0,51.0,45.0,193.0
627,37.0,24.0,33.0,25.0,23.0,37.0
628,129.0,126.0,113.0,62.0,96.0,334.0
629,117.0,107.0,111.0,50.0,89.0,225.0
630,114.0,107.0,152.0,67.0,61.0,217.0
631,120.0,116.0,268.0,65.0,71.0,1064.0
632,85.0,59.0,85.0,42.0,41.0,131.0
633,120.0,118.0,127.0,62.0,102.0,338.0
634,130.0,128.0,117.0,65.0,142.0,331.0
635,120.0,114.0,110.0,56.0,100.0,400.0
636,114.0,98.0,98.0,42.0,55.0,157.0
637,97.0,85.0,72.0,34.0,34.0,206.0
638,66.0,43.0,58.0,32.0,33.0,82.0
639,101.0,64.0,89.0,40.0,46.0,123.0
640,124.0,105.0,131.0,48.0,94.0,383.0
641,117.0,112.0,118.0,47.0,87.0,1673.0
642,92.0,61.0,91.0,38.0,41.0,122.0
643,102.0,69.0,87.0,46.0,46.0,131.0
644,86.0,63.0,89.0,37.0,40.0,126.0
645,95.0,70.0,84.0,39.0,42.0,162.0
646,101.0,77.0,91.0,39.0,81.0,163.0
647,119.0,109.0,129.0,41.0,55.0,887.0
648,130.0,127.0,136.0,70.0,110.0,257.0
649,74.0,56.0,83.0,37.0,42.0,111.0
650,102.0,88.0,93.0,47.0,47.0,170.0
