,none,E1,E2,I1
773,2.0,1.0,1.0,2.0
774,2.0,1.0,0.0,3.0
775,3.0,2.0,1.0,4.0
776,2.0,0.0,0.0,2.0
777,4.0,2.0,1.0,4.0
778,4.0,2.0,1.0,3.0
779,2.0,1.0,1.0,3.0
780,2.0,2.0,1.0,3.0
781,3.0,2.0,1.0,3.0
782,2.0,0.0,1.0,3.0
783,3.0,1.0,1.0,3.0
784,3.0,2.0,1.0,3.0
785,4.0,2.0,1.0,4.0
786,2.0,0.0,0.0,2.0
787,2.0,2.0,1.0,2.0
788,3.0,2.0,1.0,3.0
789,4.0,2.0,2.0,5.0
790,2.0,2.0,1.0,2.0
791,3.0,2.0,1.0,3.0
792,3.0,2.0,1.0,3.0
793,2.0,1.0,1.0,3.0
794,2.0,1.0,0.0,2.0
795,3.0,2.0,1.0,3.0
796,5.0,2.0,2.0,5.0
797,3.0,3.0,2.0,3.0
798,2.0,1.0,0.0,2.0
799,2.0,1.0,0.0,2.0
800,3.0,2.0,2.0,4.0
801,2.0,2.0,0.0,2.0
802,3.0,3.0,1.0,4.0
803,2.0,0.0,0.0,2.0
804,3.0,1.0,1.0,2.0
805,3.0,1.0,1.0,2.0
806,2.0,1.0,0.0,2.0
807,2.0,1.0,1.0,3.0
808,2.0,1.0,0.0,2.0
809,2.0,1.0,1.0,3.0
810,3.0,2.0,1.0,2.0
811,5.0,1.0,1.0,6.0
812,2.0,1.0,0.0,2.0
813,4.0,2.0,2.0,5.0
814,3.0,2.0,2.0,4.0
815,2.0,2.0,1.0,2.0
816,2.0,0.0,0.0,2.0
817,2.0,0.0,0.0,2.0
818,3.0,3.0,2.0,3.0
819,3.0,2.0,1.0,3.0
820,3.0,1.0,1.0,2.0
821,2.0,1.0,1.0,3.0
822,3.0,1.0,1.0,3.0
823,2.0,1.0,1.0,2.0
824,3.0,1.0,0.0,3.0
825,3.0,2.0,1.0,4.0
826,2.0,0.0,0.0,2.0
827,4.0,2.0,2.0,3.0
828,3.0,2.0,1.0,3.0
829,3.0,2.0,1.0,4.0
830,2.0,1.0,0.0,2.0
831,3.0,1.0,1.0,2.0
832,2.0,0.0,0.0,2.0
833,4.0,2.0,2.0,4.0
834,3.0,2.0,1.0,3.0
835,3.0,1.0,1.0,2.0
836,2.0,2.0,1.0,3.0
837,3.0,2.0,1.0,2.0
838,3.0,2.0,1.0,3.0
839,3.0,2.0,1.0,3.0
840,4.0,3.0,2.0,6.0
841,2.0,0.0,0.0,2.0
842,2.0,0.0,0.0,3.0
843,2.0,1.0,1.0,2.0
844,4.0,2.0,1.0,5.0
845,5.0,2.0,2.0,4.0
846,3.0,0.0,0.0,3.0
847,3.0,1.0,1.0,3.0
848,2.0,1.0,0.0,2.0
849,4.0,2.0,2.0,5.0
850,3.0,3.0,1.0,4.0
851,5.0,2.0,2.0,5.0
852,2.0,1.0,0.0,2.0
853,4.0,2.0,2.0,2.0
854,3.0,2.0,1.0,3.0
855,3.0,2.0,1.0,4.0
856,2.0,1.0,0.0,2.0
857,3.0,2.0,1.0,3.0
858,3.0,1.0,1.0,2.0
859,2.0,1.0,1.0,2.0
860,3.0,2.0,1.0,4.0
861,2.0,0.0,0.0,2.0
862,3.0,1.0,1.0,2.0
863,3.0,1.0,1.0,2.0
864,3.0,3.0,2.0,5.0
865,3.0,2.0,1.0,3.0
866,2.0,0.0,0.0,3.0
867,3.0,2.0,1.0,3.0
868,2.0,0.0,0.0,3.0
869,2.0,0.0,0.0,2.0
870,2.0,0.0,0.0,2.0
871,2.0,0.0,0.0,2.0
872,3.0,2.0,2.0,7.0
873,3.0,2.0,1.0,4.0
874,3.0,1.0,1.0,4.0
875,3.0,2.0,1.0,4.0
876,3.0,2.0,1.0,3.0
877,2.0,2.0,0.0,5.0
878,4.0,2.0,1.0,4.0
879,2.0,1.0,0.0,2.0
880,2.0,1.0,1.0,2.0
881,3.0,3.0,2.0,3.0
882,2.0,3.0,1.0,2.0
883,3.0,1.0,1.0,3.0
884,2.0,2.0,1.0,2.0
885,2.0,1.0,0.0,2.0
886,3.0,2.0,2.0,3.0
887,2.0,1.0,1.0,2.0
888,6.0,2.0,1.0,5.0
889,3.0,2.0,1.0,3.0
890,3.0,1.0,1.0,3.0
891,3.0,2.0,1.0,2.0
892,3.0,2.0,1.0,3.0
893,3.0,2.0,1.0,2.0
894,2.0,1.0,1.0,2.0
895,3.0,2.0,1.0,2.0
896,3.0,2.0,1.0,2.0
897,3.0,2.0,1.0,2.0
898,3.0,2.0,1.0,4.0
899,1.0,1.0,1.0,1.0
900,2.0,2.0,1.0,2.0
901,3.0,2.0,1.0,2.0
902,2.0,2.0,1.0,2.0
903,3.0,2.0,1.0,2.0
904,3.0,2.0,1.0,2.0
905,2.0,2.0,1.0,2.0
906,3.0,1.0,1.0,2.0
907,2.0,2.0,0.0,3.0
908,3.0,2.0,1.0,3.0
909,3.0,1.0,1.0,2.0
910,2.0,2.0,1.0,3.0
911,4.0,2.0,2.0,3.0
912,3.0,2.0,1.0,5.0
913,3.0,2.0,1.0,3.0
914,3.0,1.0,1.0,2.0
915,4.0,2.0,2.0,5.0
916,3.0,2.0,1.0,3.0
917,3.0,1.0,1.0,3.0
918,3.0,0.0,0.0,3.0
919,3.0,1.0,1.0,3.0
920,2.0,2.0,1.0,2.0
921,3.0,1.0,1.0,2.0
922,3.0,2.0,2.0,3.0
923,2.0,1.0,1.0,3.0
924,4.0,2.0,2.0,4.0
925,3.0,2.0,1.0,2.0
926,4.0,2.0,1.0,4.0
927,3.0,2.0,1.0,2.0
928,2.0,1.0,0.0,2.0
929,3.0,2.0,1.0,4.0
930,2.0,1.0,0.0,2.0
931,2.0,1.0,0.0,2.0
932,2.0,1.0,0.0,2.0
933,2.0,1.0,1.0,2.0
934,2.0,1.0,0.0,2.0
935,3.0,2.0,1.0,2.0
936,3.0,2.0,1.0,4.0
937,3.0,2.0,1.0,4.0
938,2.0,0.0,0.0,3.0
939,2.0,2.0,0.0,2.0
940,4.0,3.0,2.0,4.0
941,5.0,3.0,3.0,6.0
942,3.0,2.0,2.0,4.0
943,2.0,2.0,1.0,2.0
944,2.0,0.0,0.0,3.0
945,2.0,2.0,1.0,2.0
946,3.0,1.0,1.0,3.0
947,2.0,1.0,0.0,2.0
948,3.0,2.0,1.0,3.0
949,2.0,1.0,0.0,2.0
950,2.0,1.0,1.0,2.0
951,5.0,3.0,3.0,4.0
952,3.0,2.0,1.0,2.0
953,3.0,2.0,1.0,2.0
954,2.0,2.0,1.0,3.0
955,4.0,2.0,1.0,4.0
956,3.0,3.0,3.0,3.0
957,2.0,2.0,1.0,2.0
958,2.0,0.0,0.0,2.0
959,3.0,2.0,1.0,2.0
960,3.0,2.0,1.0,5.0
961,4.0,2.0,2.0,5.0
962,2.0,2.0,1.0,2.0
963,3.0,1.0,1.0,5.0
964,2.0,2.0,1.0,3.0
965,3.0,2.0,1.0,3.0
966,2.0,0.0,0.0,2.0
967,2.0,0.0,0.0,2.0
968,3.0,2.0,1.0,3.0
969,3.0,1.0,1.0,2.0
970,2.0,0.0,0.0,2.0
971,3.0,2.0,1.0,4.0
972,2.0,1.0,0.0,2.0
973,2.0,2.0,1.0,2.0
974,3.0,1.0,1.0,2.0
975,2.0,1.0,0.0,3.0
976,3.0,2.0,1.0,3.0
977,3.0,2.0,1.0,5.0
978,2.0,1.0,1.0,4.0
979,2.0,2.0,0.0,2.0
980,3.0,1.0,1.0,2.0
981,2.0,2.0,1.0,2.0
982,2.0,0.0,0.0,3.0
983,3.0,1.0,1.0,4.0
984,2.0,0.0,0.0,2.0
985,3.0,2.0,1.0,2.0
986,3.0,3.0,2.0,4.0
987,3.0,1.0,1.0,4.0
988,2.0,0.0,0.0,2.0
989,3.0,1.0,1.0,2.0
990,3.0,2.0,1.0,4.0
991,4.0,2.0,1.0,3.0
992,3.0,1.0,1.0,4.0
993,2.0,0.0,0.0,2.0
994,4.0,3.0,1.0,4.0
995,3.0,2.0,1.0,4.0
996,3.0,2.0,2.0,5.0
997,4.0,2.0,2.0,4.0
998,2.0,0.0,0.0,3.0
999,3.0,2.0,1.0,4.0
1000,5.0,2.0,2.0,5.0
1001,2.0,0.0,0.0,2.0
1002,2.0,2.0,0.0,3.0
1003,2.0,0.0,0.0,2.0
1004,3.0,2.0,2.0,2.0
1005,3.0,1.0,1.0,2.0
1006,4.0,2.0,2.0,4.0
1007,3.0,2.0,1.0,2.0
1008,2.0,1.0,0.0,3.0
1009,5.0,2.0,2.0,5.0
1010,2.0,2.0,1.0,3.0
1011,2.0,1.0,0.0,2.0
1012,3.0,1.0,1.0,3.0
1013,2.0,0.0,0.0,3.0
1014,2.0,1.0,1.0,2.0
1015,3.0,2.0,1.0,3.0
1016,2.0,2.0,1.0,2.0
1017,2.0,0.0,0.0,2.0
1018,3.0,1.0,1.0,3.0
1019,3.0,1.0,1.0,2.0
1020,3.0,3.0,2.0,3.0
1021,3.0,1.0,1.0,3.0
1022,2.0,0.0,0.0,2.0
1023,2.0,1.0,0.0,2.0
