,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558040976524353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.360505998134613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2846579849720001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,0.4809491634368896,0.3093291819095611,0.4002775251865387,0.0958066210150718,0.4859330058097839,0.7570382356643677,0.483571708202362,0.1940876692533493,0.9587960243225098,0.0,0.1393872946500778,0.0,0.3092319071292877,0.7750898599624634,0.8450459837913513,0.1760429143905639,1.0,0.2577807605266571,0.7153574228286743,0.4861535131931305,0.1292046755552292,0.0,0.962332010269165,0.7314863204956055,0.8904680013656616,0.8809460401535034,0.4177640080451965,0.0,0.7709896564483643,0.965088665485382,0.4540235698223114,0.4708680212497711,0.297392189502716,0.140574425458908,0.2358682006597519,0.3609106540679931,0.276278555393219,0.0,0.0,0.6763894557952881,0.4404545724391937,0.4828220009803772,0.6651592254638672,0.1517582535743713,0.4848465025424957,0.0,0.5990999937057495,0.927174985408783,0.4894885122776031,0.7475489974021912,0.8194701671600342,0.9752181768417358,0.0,0.9710580110549928,0.9731746912002563,0.7582773566246033,0.7601308226585388,0.4875144958496094,0.8078689575195312,0.4890714883804321,0.765586793422699,0.5296878218650818,0.7464067935943604,0.974578022956848,0.0,0.4699310064315796,0.9647960066795348,0.970484972000122,0.7278734445571899,0.9697120189666748,0.0,0.2037229984998703,0.5351395010948181,0.6529487371444702,0.2575854957103729,0.0,0.8701357841491699,0.8973985314369202,0.0,0.0,0.7902066111564636,0.1725983321666717,0.9711139798164368,0.0,0.0,0.6590412855148315,0.0,0.5608801245689392,0.4970953464508056,0.4857400059700012,0.0,0.3109304904937744,0.0,0.0,0.4947009980678558,0.0,0.6686299443244934,0.9758390188217164,0.4902817606925964,0.3061891496181488,0.1316389292478561,0.0903147161006927,0.7347056865692139,0.4906139969825744,0.0,0.0,0.8081413507461548,0.8410797119140625,0.0,0.3901943564414978,0.4819389879703522,0.5013257265090942,0.591891348361969,0.9122137427330016,0.7219403982162476,0.0,0.0,0.738969624042511,0.4731830060482025,0.6545976996421814,0.5211330056190491,0.4083614945411682,0.6364863514900208,0.9762510061264038,0.0,0.0,0.8232463002204895,0.0874319970607757
1415,0.9890210032463074,0.4741474986076355,0.6176835298538208,0.5466646552085876,0.0,0.0,0.9201340079307556,0.0,0.9876930117607116,0.0,0.0,0.0,0.0,0.0,0.0,0.4860230088233948,0.0,0.2553384006023407,0.0,0.0,0.0,0.0,0.989771008491516,0.0,0.0,0.9803690314292908,0.0,0.7793921232223511,0.0,0.0,0.8395243287086487,0.9920929670333862,0.0,0.7294263243675232,0.9804760217666626,0.3530056476593017,0.9507316946983336,0.0,0.0,0.0,0.0835604965686798,0.4697020053863525,0.0,0.0,0.0,0.4843233525753021,0.0,0.0,0.0,0.0,0.9685620069503784,0.982057511806488,0.0,0.9904000163078308,0.0,0.849684476852417,0.0,0.6197549700737,0.7415117025375366,0.0,0.0,0.9465826749801636,0.0,0.0,0.0,0.5212793350219727,0.9254980087280272,0.969173014163971,0.7413852214813232,0.0,0.0,0.0,0.2236925065517425,0.1249189972877502,0.0,0.0,0.9827114939689636,0.9807119965553284,0.0,0.0,0.0,0.3107450008392334,0.0,0.0,0.0,0.9702320098876952,0.0,0.7721967697143555,0.4357540011405945,0.4834199845790863,0.0,0.0,0.1555960029363632,0.0,0.0,0.0,0.0,0.9659340381622314,0.9850149750709534,0.0,0.807386577129364,0.0419539436697959,0.0,0.7891931533813477,0.0,0.0,0.3220372498035431,0.0,0.0,0.7398844957351685,0.0,0.9772939682006836,0.4881052374839782,0.977860987186432,0.9408980011940002,0.0,0.0,0.4708510041236877,0.4752329885959625,0.0,0.96970397233963,0.0,0.0,0.0,0.0,0.0,0.0,0.1148120015859603
1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447270013391971,0.0,0.0,0.0,0.0,0.16083624958992,0.0,0.0112044299021363,0.0,0.0,0.0,0.0,0.0,0.0,0.0183622501790523,0.0,0.0,0.0370526239275932,0.0,0.0,0.0,0.0,0.0,0.0178102869540452,0.0,0.0,0.0323465727269649,0.0,0.0,0.0,0.048200286924839,0.0345412492752075,0.0687785744667053,0.0,0.0,0.0,0.0,0.0128832496702671,0.0,0.1003504991531372,0.022743571549654,0.0,0.1965815722942352,0.0,0.0094983745366334,0.1148427203297615,0.0,0.0501580014824867,0.0,0.0,0.0,0.0,0.0,0.0314142517745494,0.0,0.0,0.0,0.0,0.0,0.0,0.0302684307098388,0.0,0.0,0.0437465719878673,0.0,0.0,0.0,0.035317875444889,0.0,0.070834144949913,0.0,0.0257705003023147,0.0324660018086433,0.0884603708982467,0.0,0.0,0.1439698636531829,0.1595543771982193,0.0,0.0,0.0145427146926522,0.0335532501339912,0.0300853755325078,0.2385807335376739,0.0,0.0,0.1552043706178665,0.1439724415540695,0.0,0.0,0.0490751266479492,0.0607018582522869,0.1161727160215377,0.1394908726215362,0.0397365689277648,0.1027817502617836,0.0,0.0,0.0,0.0165277160704135,0.0,0.0,0.0534061416983604,0.0,0.1729181557893753,0.033279288560152,0.0395857170224189,0.0307067148387432,0.0,0.0,0.0127558577805757,0.2794325053691864
1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531414337456226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376214310526847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2884943187236786,0.0,0.0,0.0,0.0,0.3339865207672119,0.0,0.0,0.0,0.0,0.0,0.0,0.8189759850502014,0.0,0.0,0.0,0.0,0.371190994977951,0.0049052000977098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336465016007423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260676257312297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162264183163642,0.0,0.0,0.0,0.0,0.0,0.0058688465505838,0.0,0.1178525015711784,0.0247912518680095,0.1525176763534546,0.023817665874958,0.0104247508570551,0.0,0.4725401699542999,0.0147387282922863,0.5560157895088196,0.0718628391623497,0.5216224789619446,0.3092886209487915,0.0,0.0,0.0,0.0,0.0,0.0095078330487012,0.0,0.0446661673486232,0.048907421529293,0.0732304155826568,0.1205163449048996,0.0372734181582927,0.0337763354182243,0.0444626398384571,0.0075347498059272,0.0884565860033035,0.1032107397913932,0.2548438012599945,0.027545666322112,0.0117700835689902,0.0,0.0334750860929489,0.0,0.0,0.0,0.5956625938415527,0.1264412552118301,0.006795166991651,0.0,0.2778491079807281,0.0,0.0,0.1744681149721145,0.0,0.0608698353171348,0.5411621332168579,0.0366839990019798,0.0443531684577465,0.4593161940574646,0.0723901689052581,0.0257706679403781,0.041527334600687,0.1295659393072128,0.3164215683937073,0.0,0.0362259186804294,0.0,0.0,0.3491174578666687,0.345385193824768,0.0560252480208873,0.0458671674132347,0.0,0.0917609184980392,0.0294226668775081,0.0232067517936229,0.1321229189634323,0.0379996374249458,0.0,0.0,0.3530671596527099,0.0,0.1729181855916977,0.0329880006611347,0.0,0.0234874170273542,0.0805228352546691,0.0099494997411966,0.0404716692864894,0.6251646876335144,0.0,0.0,0.3176818788051605,0.0,0.0,0.1729445159435272,0.0,0.1445628702640533,0.3806938230991363,0.0325638353824615,0.0,0.0,0.1556393057107925,0.0,0.0115660838782787,0.0407114177942276,0.1081637665629386,0.1792551726102829,0.0347359180450439,0.0204241666942834,0.0225407518446445,0.0,0.0031984166707843,0.0235867500305175,0.0136326663196086,0.6033332943916321,0.0564743690192699,0.0,0.0
1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2045104950666427,0.0,0.0,0.0269639994949102,0.1993255019187927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100094988942146,0.0295470003038644,0.0,0.0,0.0,0.0,0.0465934984385967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791709959506988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457605004310608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591755002737045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175648495554924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740775048732757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851774990558624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10674300044775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,0.0,0.066209003329277,0.0,0.1126829981803894,0.0,0.2390542924404144,0.0,0.0,0.1323858946561813,0.0,0.2343466579914093,0.0,0.0,0.0,0.1364949643611908,0.0,0.1673539876937866,0.0,0.1275466680526733,0.0,0.1662460714578628,0.1590385884046554,0.181895762681961,0.0,0.1232161000370979,0.0,0.1119538396596908,0.1450171917676925,0.0193374883383512,0.0,0.0,0.2241345942020416,0.0,0.0,0.0,0.0904701203107833,0.0,0.0976233482360839,0.0,0.1645549833774566,0.0,0.0,0.0,0.0,0.1292358934879303,0.0,0.0736370757222175,0.100881353020668,0.0,0.0,0.0697533041238784,0.0,0.0,0.0,0.085946686565876,0.1222372949123382,0.1709791272878646,0.1998783648014068,0.0,0.0,0.0120372399687767,0.0,0.0,0.1374760270118713,0.0954302251338958,0.0,0.1152148395776748,0.0,0.0885656848549842,0.1728717982769012,0.118003062903881,0.0,0.0,0.0,0.0995868295431137,0.1344692260026931,0.133298635482788,0.0,0.1387055367231369,0.0,0.0,0.0677136704325676,0.0,0.0798766613006591,0.1565056592226028,0.1420352905988693,0.0,0.1760615110397339,0.0,0.2118685692548751,0.0,0.3041400611400604,0.0,0.0750138759613037,0.1045637428760528,0.1273913532495498,0.0,0.0,0.0,0.0689368471503257,0.1214303076267242,0.0,0.0,0.0,0.0,0.2274158596992492,0.0,0.1409857422113418,0.0,0.1727212816476822,0.0,0.0,0.0800115168094635,0.086477443575859,0.1265162229537964,0.0,0.121173121035099,0.1371807605028152,0.0,0.1463021486997604,0.086086593568325,0.121151864528656,0.0,0.1379720121622085,0.0,0.0,0.0829471126198768,0.2060765027999878
1452,0.0,0.0,0.0,0.0,0.0,0.0,0.1236049979925155,0.4063720107078552,0.0,0.0637319982051849,0.0,0.0,0.0,0.0,0.3801519870758056,0.0,0.0,0.0,0.1574400067329406,0.3547300100326538,0.0,0.4999279975891113,0.0,0.0,0.3496409952640533,0.0,0.0,0.0,0.2959530055522918,0.3896470069885254,0.6184319853782654,0.4700109958648681,0.3126839995384216,0.0,0.5689219832420349,0.0,0.3917790055274963,0.0,0.5257390141487122,0.5160170197486877,0.4529860019683838,0.3538770079612732,0.4541470110416412,0.0,0.0,0.0,0.0,0.3006829917430877,0.0,0.0,1.0,0.0891399979591369,0.0,0.6124849915504456,0.0,0.1081900000572204,0.0,0.0,0.0,0.0,0.4235729873180389,0.4690490067005157,0.2270060032606125,0.3594149947166443,0.0,0.0,0.0,0.0,0.4303590059280395,0.7990419864654541,0.0,0.3541800081729889,0.0,0.4097560048103332,0.2829850018024444,0.0,0.4233439862728119,0.2361129969358444,0.5569329857826233,0.0570250004529953,0.7667099833488464,0.401542991399765,0.0,0.0,0.0,0.1462350040674209,0.36353600025177,0.0,0.0,0.8210700154304504,0.147366002202034,0.0,0.0,0.0,0.2737469971179962,0.0,0.1140170022845268,0.0,0.5963929891586304,0.5538600087165833,0.0,0.904242992401123,0.4130649864673614,0.0,0.0,0.7820389866828918,0.0,0.5478919744491577,0.0,0.2853040099143982,0.0,0.0,0.6823359727859497,0.7274309992790222,0.3956179916858673,0.5102890133857727,0.2927030026912689,0.3348380029201507,0.557666003704071,0.0,0.0,0.1151489987969398,0.4026330113410949,0.6504889726638794,0.0,0.4079949855804443,0.0,0.3109700083732605
1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076631251722574,0.0,0.0,0.0,0.0,0.0,0.1032771989703178,0.0,0.0,0.0200280006974935,0.0,0.0,0.0,0.3399102389812469,0.1811522841453552,0.0144811440259218,0.008756666444242,0.0611072890460491,0.08259829133749,0.0,0.1656242907047271,0.0,0.0629031509160995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820117220282554,0.0854022875428199,0.0,0.0,0.085705429315567,0.0,0.0373241454362869,0.0,0.0,0.0571232885122299,0.1106142848730087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077657282352447,0.1506014317274093,0.0,0.0,0.0,0.0,0.0,0.0,0.0258632861077785,0.0450889989733696,0.039255004376173,0.0,0.0,0.0,0.0,0.0,0.0382445007562637,0.182916447520256,0.0,0.0,0.0,0.1700808703899383,0.0073048751801252,0.0,0.0,0.0,0.0,0.1005295738577842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765362903475761,0.0,0.0,0.0,0.0,0.0534776635468006,0.0,0.0,0.0,0.0,0.0328292846679687,0.0448788590729236,0.0,0.0,0.3355748653411865,0.0,0.0229054298251867,0.0,0.0,0.086518719792366,0.0,0.0329278595745563,0.0084774289280176,0.154968574643135,0.0,0.2293684482574463,0.0
1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,0.0674508288502693,0.2292785048484802,0.0,0.0,0.0,0.0,0.0,0.0,0.272289514541626,0.0942305028438568,0.0,0.0,0.0,0.2033025026321411,0.0,0.0608735010027885,0.0,0.0,0.0,0.0,0.0,0.9091770052909852,0.0,0.0,0.0,0.0,0.0969310030341148,0.0,0.0,0.0,0.0,0.0,0.2769129872322082,0.0,0.0,0.0,0.2054290026426315,0.0,0.0,0.208526000380516,0.1607619971036911,0.0,0.0968175008893013,0.0,0.0,0.0381321087479591,0.0,0.025722499936819,0.0783634930849075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948674976825714,0.2175849974155426,0.0,0.694266140460968,0.14495550096035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784350037574768,0.0766189992427825,0.3952850103378296,0.0613359995186328,0.120897501707077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046934001147747,0.0,0.1013275012373924,0.0,0.0,0.2031459957361221,0.0,0.0352910012006759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649489983916282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1080084964632988,0.0,0.0,0.0,0.0,0.0,0.1145069971680641,0.0,0.0,0.0,0.0,0.0
1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2915615141391754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,0.0691822841763496,0.0,0.0,0.0869371518492698,0.0,0.0,0.0,0.8429886698722839,0.0,0.0,0.0750715062022209,0.0,0.0297864731401205,0.0,0.0428734011948108,0.0,0.0,0.246765911579132,0.0,0.0,0.0,0.0,0.0,0.0,0.1099013835191726,0.0731761455535888,0.0,0.0,0.222557708621025,0.1026507318019867,0.065189279615879,0.1120164021849632,0.0517338998615741,0.0902286395430564,0.0,0.0,0.0,0.0,0.1081827729940414,0.0,0.0576096437871456,0.0,0.1643458902835846,0.0,0.0,0.0954388976097107,0.0887151136994361,0.0,0.0,0.0539165362715721,0.0777496322989463,0.9692811965942384,0.1768520325422287,0.0463694520294666,0.0943917036056518,0.1043489128351211,0.0,0.0,0.0427615381777286,0.1275547444820404,0.0,0.0083843749016523,0.0,0.0,0.0,0.0,0.123595006763935,0.0,0.119571678340435,0.0,0.0,0.0,0.0792889073491096,0.0,0.0,0.0901608690619468,0.0457841828465461,0.7392392158508301,0.0,0.2708388268947601,0.0207124892622232,0.3513840436935425,0.0488884001970291,0.0929619297385215,0.0,0.0,0.1751869022846222,0.0,0.0,0.0,0.0,0.0732607394456863,0.0937206447124481,0.0,0.0,0.1422407776117324,0.0895508304238319,0.1220844462513923,0.0,0.0,0.1468342989683151,0.0,0.0,0.0,0.0,0.9432095289230348,0.0,0.0,0.0551118738949298,0.0,0.1143014580011367,0.0464632213115692,0.2324708849191665,0.1362469345331192,0.0,0.1022273227572441,0.7055975794792175,0.0,0.0,0.080558106303215,0.3184727132320404,0.0,0.1360514461994171,0.1197674870491027,0.2009392529726028,0.5302512645721436,0.6794145107269287,0.0
1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367001667618751,0.0,0.0,0.2728686928749084,0.0,0.0,0.0,0.1940682530403137,0.2963669896125793,0.0,0.0,0.1617069989442825,0.0211410000920295,0.0,0.0,0.0,0.1053902506828308,0.0,0.0214453991502523,0.0,0.0,0.0,0.0,0.0,0.050845667719841,0.1851579993963241,0.0,0.0,0.0,0.0,0.0,0.112479344010353,0.0,0.0,0.0,0.0,0.4323607683181762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323490016162395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627256721258163,0.1856212615966797,0.0,0.0,0.0,0.0,0.1615566611289978,0.0,0.2101211547851562,0.0613907165825367,0.0128542501479387,0.0,0.0,0.0,0.0,0.3492805063724518,0.0,0.0,0.0,0.0,0.0,0.0446344017982482,0.1872194111347198,0.0,0.0,0.0,0.0815310031175613,0.0,0.0,0.0,0.0,0.0,0.0907613337039947,0.0,0.0,0.0,0.3746885061264038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103442333638668,0.0,0.1382645070552826,0.0
1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094169333577156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082263246178627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
