,none,E1,E2,E4,E5,I2
630,90.0,75.0,84.0,62.0,83.0,200.0
631,102.0,82.0,92.0,69.0,96.0,205.0
632,85.0,76.0,84.0,60.0,78.0,201.0
633,92.0,80.0,90.0,61.0,88.0,199.0
634,101.0,81.0,92.0,67.0,86.0,193.0
635,97.0,78.0,93.0,70.0,89.0,204.0
636,97.0,83.0,92.0,61.0,87.0,200.0
637,91.0,80.0,85.0,63.0,78.0,154.0
638,89.0,79.0,92.0,64.0,79.0,186.0
639,86.0,76.0,83.0,66.0,75.0,189.0
640,92.0,78.0,90.0,62.0,87.0,202.0
641,82.0,67.0,81.0,58.0,75.0,189.0
642,94.0,84.0,88.0,63.0,85.0,186.0
643,89.0,79.0,88.0,65.0,82.0,206.0
644,89.0,78.0,86.0,60.0,79.0,177.0
645,89.0,79.0,89.0,62.0,81.0,198.0
646,87.0,74.0,85.0,56.0,75.0,200.0
647,91.0,80.0,87.0,62.0,87.0,211.0
648,86.0,76.0,85.0,59.0,82.0,173.0
649,89.0,76.0,83.0,62.0,75.0,165.0
650,87.0,78.0,84.0,65.0,83.0,193.0
651,85.0,75.0,82.0,61.0,78.0,177.0
652,84.0,74.0,81.0,63.0,74.0,174.0
653,93.0,81.0,90.0,68.0,87.0,190.0
654,85.0,70.0,82.0,55.0,73.0,177.0
655,86.0,74.0,84.0,61.0,80.0,174.0
656,79.0,68.0,75.0,57.0,72.0,190.0
657,91.0,79.0,87.0,67.0,78.0,194.0
658,88.0,80.0,85.0,63.0,83.0,207.0
659,88.0,77.0,89.0,61.0,87.0,186.0
660,85.0,70.0,83.0,63.0,75.0,179.0
661,104.0,83.0,97.0,68.0,94.0,212.0
662,92.0,81.0,92.0,63.0,88.0,194.0
663,87.0,76.0,84.0,62.0,80.0,193.0
664,92.0,78.0,89.0,62.0,84.0,203.0
665,100.0,79.0,87.0,64.0,89.0,207.0
666,92.0,78.0,87.0,65.0,90.0,202.0
667,90.0,77.0,85.0,64.0,77.0,192.0
668,88.0,78.0,90.0,58.0,83.0,184.0
669,78.0,63.0,74.0,57.0,71.0,169.0
670,97.0,81.0,92.0,64.0,88.0,194.0
671,88.0,77.0,89.0,67.0,82.0,186.0
672,89.0,73.0,85.0,64.0,76.0,144.0
673,88.0,79.0,87.0,66.0,81.0,182.0
674,90.0,79.0,88.0,61.0,82.0,180.0
675,86.0,76.0,83.0,60.0,78.0,186.0
676,89.0,76.0,85.0,61.0,91.0,197.0
677,89.0,77.0,88.0,61.0,82.0,184.0
678,77.0,66.0,74.0,57.0,64.0,159.0
679,89.0,73.0,90.0,61.0,79.0,196.0
680,90.0,77.0,88.0,60.0,83.0,183.0
681,89.0,75.0,87.0,62.0,83.0,209.0
682,96.0,77.0,87.0,66.0,86.0,194.0
683,95.0,79.0,86.0,67.0,77.0,200.0
684,88.0,74.0,86.0,61.0,77.0,206.0
685,96.0,78.0,90.0,64.0,82.0,205.0
686,91.0,80.0,90.0,64.0,82.0,196.0
687,91.0,75.0,88.0,63.0,76.0,174.0
688,91.0,77.0,85.0,62.0,90.0,196.0
689,90.0,81.0,90.0,68.0,87.0,194.0
690,87.0,79.0,86.0,62.0,80.0,173.0
691,99.0,86.0,94.0,64.0,93.0,204.0
692,91.0,76.0,83.0,62.0,78.0,192.0
693,95.0,85.0,93.0,65.0,91.0,192.0
694,78.0,70.0,78.0,60.0,65.0,175.0
695,81.0,74.0,76.0,58.0,78.0,185.0
696,95.0,76.0,90.0,64.0,77.0,177.0
697,87.0,77.0,83.0,61.0,82.0,189.0
698,88.0,72.0,82.0,62.0,76.0,199.0
699,97.0,84.0,93.0,66.0,83.0,181.0
700,88.0,74.0,85.0,57.0,80.0,189.0
701,101.0,84.0,91.0,68.0,91.0,194.0
702,86.0,75.0,83.0,61.0,84.0,205.0
703,82.0,71.0,81.0,59.0,74.0,169.0
704,91.0,73.0,86.0,64.0,77.0,192.0
705,82.0,71.0,78.0,59.0,71.0,174.0
706,99.0,90.0,94.0,63.0,90.0,196.0
707,83.0,75.0,81.0,58.0,80.0,180.0
708,87.0,72.0,83.0,60.0,71.0,189.0
709,93.0,83.0,91.0,61.0,84.0,192.0
710,95.0,80.0,93.0,64.0,85.0,187.0
711,88.0,73.0,84.0,67.0,76.0,168.0
712,81.0,69.0,76.0,55.0,78.0,166.0
713,85.0,72.0,82.0,56.0,80.0,168.0
714,85.0,71.0,76.0,55.0,76.0,187.0
715,93.0,83.0,90.0,70.0,89.0,184.0
716,91.0,81.0,86.0,61.0,79.0,179.0
717,95.0,82.0,90.0,62.0,91.0,210.0
718,96.0,84.0,94.0,67.0,92.0,199.0
719,88.0,81.0,86.0,64.0,83.0,200.0
720,94.0,82.0,91.0,64.0,86.0,189.0
721,86.0,75.0,84.0,61.0,76.0,182.0
722,83.0,70.0,77.0,60.0,71.0,195.0
723,95.0,80.0,86.0,60.0,87.0,179.0
724,89.0,75.0,83.0,57.0,79.0,187.0
725,94.0,82.0,88.0,66.0,88.0,195.0
726,87.0,78.0,83.0,63.0,79.0,192.0
727,91.0,81.0,91.0,65.0,85.0,179.0
728,97.0,81.0,95.0,64.0,89.0,201.0
729,86.0,69.0,83.0,60.0,73.0,181.0
730,88.0,75.0,85.0,64.0,84.0,204.0
731,90.0,82.0,87.0,64.0,78.0,202.0
732,95.0,78.0,88.0,67.0,83.0,201.0
733,80.0,70.0,81.0,58.0,69.0,172.0
734,81.0,70.0,79.0,53.0,68.0,182.0
735,86.0,78.0,84.0,64.0,80.0,195.0
736,88.0,75.0,89.0,63.0,78.0,164.0
737,78.0,71.0,78.0,62.0,60.0,170.0
738,85.0,75.0,82.0,56.0,75.0,182.0
739,96.0,85.0,94.0,76.0,83.0,211.0
740,104.0,84.0,95.0,65.0,90.0,177.0
741,89.0,81.0,90.0,66.0,85.0,193.0
742,87.0,71.0,84.0,56.0,72.0,177.0
743,94.0,83.0,94.0,67.0,90.0,207.0
744,88.0,79.0,87.0,60.0,80.0,169.0
745,92.0,77.0,86.0,59.0,85.0,198.0
746,86.0,77.0,87.0,61.0,81.0,192.0
747,111.0,86.0,101.0,67.0,98.0,197.0
748,86.0,72.0,81.0,61.0,75.0,178.0
749,80.0,70.0,78.0,56.0,71.0,188.0
750,82.0,72.0,79.0,60.0,72.0,179.0
751,95.0,84.0,94.0,65.0,90.0,204.0
752,93.0,77.0,89.0,67.0,83.0,188.0
753,88.0,74.0,87.0,58.0,82.0,214.0
754,84.0,72.0,81.0,60.0,81.0,197.0
755,87.0,76.0,84.0,61.0,79.0,187.0
756,101.0,82.0,92.0,65.0,89.0,188.0
757,87.0,77.0,83.0,63.0,78.0,188.0
758,93.0,80.0,88.0,66.0,84.0,183.0
759,95.0,81.0,91.0,73.0,83.0,201.0
760,83.0,72.0,82.0,62.0,75.0,204.0
761,90.0,78.0,85.0,60.0,84.0,188.0
762,89.0,79.0,85.0,65.0,76.0,176.0
763,92.0,78.0,85.0,68.0,82.0,181.0
764,88.0,79.0,89.0,67.0,79.0,191.0
765,89.0,78.0,86.0,66.0,78.0,191.0
766,83.0,69.0,77.0,58.0,70.0,147.0
767,91.0,78.0,84.0,66.0,81.0,198.0
768,80.0,69.0,79.0,57.0,74.0,203.0
769,90.0,78.0,85.0,63.0,79.0,186.0
770,89.0,78.0,86.0,63.0,83.0,185.0
771,88.0,77.0,88.0,61.0,80.0,188.0
772,85.0,69.0,79.0,53.0,79.0,180.0
773,94.0,80.0,87.0,66.0,86.0,203.0
774,87.0,73.0,85.0,63.0,80.0,187.0
775,88.0,81.0,87.0,65.0,81.0,184.0
776,87.0,75.0,83.0,61.0,84.0,211.0
777,87.0,72.0,84.0,61.0,79.0,189.0
778,86.0,72.0,80.0,61.0,77.0,203.0
779,89.0,78.0,84.0,59.0,78.0,191.0
780,84.0,71.0,81.0,62.0,76.0,195.0
781,84.0,76.0,83.0,62.0,84.0,201.0
782,93.0,80.0,91.0,66.0,84.0,193.0
783,96.0,78.0,88.0,63.0,83.0,197.0
784,86.0,69.0,78.0,57.0,75.0,192.0
785,76.0,65.0,73.0,51.0,62.0,191.0
786,80.0,72.0,84.0,59.0,75.0,178.0
787,112.0,90.0,100.0,77.0,94.0,204.0
788,88.0,74.0,83.0,63.0,77.0,191.0
789,86.0,74.0,85.0,63.0,77.0,175.0
790,88.0,78.0,84.0,62.0,85.0,194.0
791,88.0,79.0,85.0,59.0,84.0,187.0
792,85.0,75.0,82.0,65.0,75.0,176.0
793,93.0,82.0,90.0,65.0,86.0,201.0
794,96.0,85.0,96.0,64.0,86.0,207.0
795,88.0,81.0,87.0,65.0,78.0,213.0
796,94.0,79.0,87.0,64.0,87.0,184.0
797,79.0,63.0,76.0,46.0,62.0,164.0
798,82.0,71.0,84.0,54.0,75.0,165.0
799,91.0,82.0,92.0,63.0,87.0,186.0
800,93.0,84.0,95.0,64.0,86.0,195.0
801,88.0,76.0,83.0,61.0,82.0,190.0
802,89.0,76.0,82.0,59.0,80.0,194.0
803,89.0,79.0,89.0,63.0,81.0,170.0
804,91.0,77.0,85.0,66.0,86.0,194.0
805,82.0,71.0,81.0,54.0,72.0,179.0
806,88.0,71.0,82.0,63.0,77.0,179.0
807,107.0,86.0,97.0,75.0,94.0,208.0
808,90.0,80.0,90.0,64.0,85.0,195.0
809,84.0,69.0,80.0,58.0,75.0,176.0
810,92.0,80.0,91.0,63.0,83.0,200.0
811,92.0,80.0,87.0,67.0,81.0,179.0
812,84.0,74.0,83.0,62.0,79.0,201.0
813,90.0,80.0,91.0,64.0,84.0,202.0
814,88.0,78.0,81.0,60.0,86.0,178.0
815,86.0,73.0,86.0,62.0,82.0,189.0
816,84.0,72.0,85.0,56.0,72.0,171.0
817,88.0,76.0,83.0,64.0,79.0,192.0
818,81.0,73.0,80.0,60.0,76.0,193.0
819,91.0,77.0,84.0,64.0,78.0,167.0
820,84.0,75.0,78.0,57.0,79.0,189.0
821,93.0,77.0,90.0,61.0,91.0,199.0
822,91.0,84.0,93.0,64.0,86.0,190.0
823,99.0,82.0,91.0,66.0,94.0,173.0
824,80.0,71.0,78.0,61.0,75.0,177.0
825,87.0,81.0,86.0,66.0,79.0,191.0
826,93.0,82.0,93.0,67.0,86.0,189.0
827,87.0,75.0,83.0,58.0,84.0,209.0
828,90.0,81.0,84.0,61.0,83.0,188.0
829,96.0,85.0,96.0,69.0,95.0,213.0
830,90.0,78.0,87.0,64.0,80.0,189.0
831,90.0,79.0,85.0,63.0,82.0,183.0
832,83.0,69.0,82.0,56.0,75.0,184.0
833,100.0,83.0,92.0,70.0,96.0,194.0
834,90.0,77.0,88.0,62.0,81.0,173.0
835,90.0,78.0,84.0,64.0,77.0,190.0
836,97.0,85.0,93.0,73.0,80.0,176.0
837,85.0,73.0,82.0,61.0,73.0,185.0
838,90.0,78.0,88.0,65.0,81.0,182.0
839,87.0,79.0,86.0,62.0,78.0,195.0
840,93.0,78.0,89.0,67.0,83.0,189.0
841,95.0,80.0,91.0,68.0,86.0,197.0
842,79.0,72.0,78.0,60.0,70.0,183.0
843,93.0,82.0,90.0,67.0,81.0,171.0
844,95.0,82.0,93.0,64.0,84.0,182.0
845,77.0,66.0,76.0,57.0,72.0,181.0
846,84.0,74.0,80.0,58.0,77.0,169.0
847,91.0,76.0,88.0,69.0,85.0,194.0
848,92.0,79.0,88.0,61.0,79.0,175.0
849,89.0,77.0,87.0,63.0,82.0,183.0
850,84.0,73.0,83.0,58.0,75.0,182.0
851,96.0,81.0,89.0,60.0,91.0,191.0
852,97.0,83.0,90.0,64.0,84.0,209.0
853,91.0,81.0,88.0,65.0,81.0,201.0
854,87.0,74.0,86.0,64.0,72.0,187.0
855,83.0,74.0,83.0,63.0,77.0,205.0
856,84.0,74.0,81.0,58.0,80.0,187.0
857,90.0,80.0,90.0,66.0,84.0,196.0
858,93.0,81.0,89.0,67.0,81.0,180.0
859,91.0,79.0,87.0,62.0,78.0,179.0
860,87.0,75.0,85.0,63.0,75.0,172.0
861,87.0,79.0,84.0,61.0,84.0,180.0
862,83.0,73.0,78.0,59.0,78.0,182.0
863,82.0,70.0,79.0,57.0,75.0,169.0
864,96.0,83.0,89.0,62.0,87.0,187.0
865,88.0,79.0,88.0,60.0,81.0,189.0
866,89.0,77.0,86.0,67.0,78.0,185.0
867,94.0,78.0,88.0,60.0,84.0,209.0
868,81.0,68.0,78.0,59.0,70.0,178.0
869,76.0,65.0,74.0,57.0,70.0,151.0
870,90.0,79.0,88.0,63.0,80.0,204.0
871,87.0,78.0,85.0,66.0,84.0,194.0
872,93.0,79.0,90.0,64.0,83.0,180.0
873,94.0,81.0,90.0,63.0,88.0,194.0
874,90.0,73.0,87.0,61.0,84.0,191.0
875,84.0,76.0,84.0,59.0,77.0,170.0
876,90.0,76.0,89.0,62.0,87.0,211.0
877,92.0,79.0,85.0,69.0,83.0,181.0
878,82.0,73.0,82.0,62.0,77.0,189.0
879,95.0,84.0,92.0,62.0,84.0,196.0
880,94.0,82.0,90.0,65.0,81.0,197.0
881,90.0,74.0,86.0,61.0,77.0,191.0
882,92.0,81.0,87.0,67.0,87.0,198.0
883,94.0,79.0,88.0,58.0,80.0,181.0
884,91.0,77.0,90.0,58.0,82.0,186.0
885,85.0,75.0,83.0,61.0,77.0,186.0
886,81.0,67.0,77.0,57.0,72.0,190.0
887,93.0,81.0,89.0,67.0,85.0,175.0
888,90.0,75.0,82.0,58.0,82.0,193.0
889,90.0,78.0,87.0,59.0,83.0,173.0
890,91.0,77.0,89.0,62.0,89.0,195.0
891,89.0,82.0,88.0,57.0,77.0,202.0
892,79.0,71.0,75.0,59.0,69.0,187.0
893,90.0,75.0,87.0,59.0,75.0,188.0
894,90.0,76.0,86.0,61.0,89.0,190.0
895,92.0,81.0,85.0,63.0,82.0,183.0
896,90.0,74.0,86.0,63.0,81.0,177.0
897,81.0,73.0,81.0,62.0,79.0,180.0
898,85.0,78.0,83.0,65.0,77.0,180.0
899,87.0,77.0,86.0,62.0,79.0,197.0
900,90.0,79.0,89.0,62.0,82.0,190.0
901,89.0,76.0,84.0,60.0,78.0,179.0
902,91.0,78.0,88.0,60.0,83.0,188.0
903,87.0,78.0,86.0,64.0,78.0,184.0
904,90.0,77.0,87.0,64.0,79.0,167.0
905,88.0,72.0,81.0,59.0,76.0,197.0
906,91.0,81.0,89.0,65.0,81.0,196.0
907,83.0,69.0,81.0,60.0,76.0,189.0
908,91.0,82.0,86.0,61.0,82.0,175.0
909,84.0,74.0,81.0,60.0,77.0,193.0
910,98.0,77.0,89.0,65.0,87.0,197.0
911,77.0,67.0,76.0,57.0,73.0,196.0
912,96.0,84.0,93.0,65.0,94.0,201.0
913,85.0,72.0,80.0,56.0,77.0,178.0
914,91.0,77.0,84.0,60.0,76.0,180.0
915,91.0,77.0,85.0,65.0,86.0,191.0
916,91.0,80.0,89.0,60.0,86.0,184.0
917,85.0,74.0,83.0,62.0,78.0,182.0
918,85.0,72.0,77.0,58.0,88.0,191.0
919,100.0,86.0,95.0,70.0,98.0,220.0
920,93.0,83.0,88.0,63.0,82.0,192.0
921,95.0,77.0,89.0,63.0,86.0,188.0
922,91.0,80.0,87.0,60.0,82.0,195.0
923,85.0,77.0,85.0,63.0,78.0,179.0
924,90.0,81.0,89.0,63.0,84.0,175.0
925,82.0,59.0,72.0,48.0,68.0,190.0
926,97.0,79.0,87.0,65.0,92.0,196.0
927,83.0,68.0,78.0,53.0,73.0,188.0
928,89.0,73.0,83.0,56.0,79.0,200.0
929,88.0,77.0,88.0,60.0,88.0,199.0
930,98.0,88.0,96.0,69.0,92.0,193.0
931,90.0,80.0,90.0,63.0,87.0,197.0
932,93.0,74.0,84.0,61.0,82.0,204.0
933,89.0,82.0,88.0,63.0,80.0,182.0
934,89.0,78.0,85.0,65.0,84.0,186.0
935,88.0,78.0,84.0,57.0,76.0,192.0
936,80.0,67.0,78.0,58.0,77.0,204.0
937,92.0,83.0,89.0,66.0,88.0,194.0
938,91.0,76.0,88.0,65.0,81.0,198.0
939,100.0,83.0,91.0,70.0,92.0,206.0
940,93.0,81.0,89.0,64.0,85.0,197.0
941,92.0,79.0,90.0,65.0,77.0,171.0
942,79.0,67.0,75.0,54.0,70.0,154.0
943,92.0,85.0,90.0,66.0,92.0,200.0
944,90.0,80.0,86.0,62.0,81.0,190.0
945,80.0,71.0,78.0,61.0,73.0,174.0
946,87.0,78.0,83.0,62.0,82.0,189.0
947,101.0,81.0,95.0,71.0,91.0,216.0
948,86.0,78.0,87.0,61.0,79.0,193.0
949,84.0,77.0,82.0,63.0,78.0,199.0
950,84.0,72.0,85.0,63.0,72.0,194.0
951,87.0,72.0,84.0,59.0,78.0,187.0
952,87.0,77.0,87.0,66.0,86.0,197.0
953,89.0,76.0,87.0,56.0,78.0,198.0
954,97.0,83.0,93.0,66.0,88.0,187.0
955,105.0,87.0,94.0,64.0,94.0,188.0
956,89.0,80.0,90.0,61.0,83.0,192.0
957,86.0,75.0,82.0,60.0,73.0,171.0
958,88.0,77.0,88.0,63.0,79.0,183.0
959,86.0,76.0,84.0,64.0,79.0,188.0
960,94.0,81.0,89.0,63.0,87.0,209.0
961,92.0,80.0,90.0,62.0,80.0,203.0
962,80.0,70.0,79.0,58.0,75.0,179.0
963,91.0,77.0,84.0,64.0,75.0,189.0
964,91.0,82.0,92.0,64.0,88.0,168.0
965,87.0,77.0,88.0,58.0,81.0,186.0
966,89.0,75.0,88.0,63.0,80.0,184.0
967,105.0,82.0,92.0,61.0,88.0,185.0
968,84.0,75.0,83.0,58.0,76.0,173.0
969,81.0,69.0,78.0,55.0,71.0,171.0
970,93.0,78.0,88.0,65.0,92.0,202.0
971,105.0,85.0,93.0,68.0,85.0,191.0
972,90.0,82.0,87.0,66.0,91.0,212.0
973,83.0,72.0,81.0,64.0,75.0,177.0
974,90.0,81.0,88.0,62.0,80.0,181.0
975,82.0,71.0,79.0,55.0,74.0,158.0
976,93.0,81.0,87.0,63.0,89.0,198.0
977,81.0,67.0,77.0,61.0,72.0,196.0
978,86.0,72.0,83.0,63.0,77.0,178.0
979,82.0,72.0,81.0,56.0,77.0,191.0
980,84.0,67.0,77.0,54.0,71.0,175.0
981,87.0,75.0,84.0,58.0,83.0,194.0
982,77.0,63.0,73.0,51.0,67.0,182.0
983,83.0,73.0,81.0,59.0,73.0,196.0
984,80.0,65.0,76.0,56.0,64.0,185.0
985,97.0,85.0,93.0,61.0,94.0,204.0
986,91.0,83.0,89.0,68.0,83.0,181.0
987,87.0,73.0,85.0,62.0,77.0,165.0
988,88.0,75.0,84.0,58.0,74.0,206.0
989,88.0,77.0,89.0,62.0,84.0,187.0
990,84.0,78.0,83.0,64.0,80.0,190.0
991,105.0,87.0,95.0,72.0,94.0,194.0
992,91.0,82.0,90.0,66.0,88.0,177.0
993,80.0,66.0,77.0,55.0,70.0,188.0
994,90.0,80.0,89.0,66.0,87.0,176.0
995,79.0,67.0,76.0,60.0,67.0,186.0
996,88.0,75.0,85.0,59.0,84.0,183.0
997,94.0,84.0,92.0,69.0,89.0,211.0
998,91.0,78.0,86.0,66.0,81.0,189.0
999,83.0,70.0,79.0,57.0,73.0,178.0
1000,88.0,76.0,84.0,62.0,74.0,199.0
1001,86.0,74.0,85.0,64.0,75.0,190.0
1002,91.0,76.0,87.0,63.0,81.0,192.0
1003,90.0,77.0,87.0,65.0,80.0,187.0
1004,90.0,80.0,91.0,62.0,82.0,179.0
1005,73.0,61.0,67.0,51.0,62.0,186.0
1006,81.0,73.0,80.0,59.0,75.0,178.0
1007,90.0,80.0,89.0,63.0,85.0,182.0
1008,110.0,81.0,95.0,67.0,97.0,204.0
1009,89.0,77.0,86.0,59.0,81.0,201.0
1010,86.0,67.0,76.0,55.0,76.0,198.0
1011,92.0,76.0,87.0,62.0,83.0,190.0
1012,92.0,79.0,88.0,61.0,83.0,197.0
1013,88.0,75.0,85.0,58.0,82.0,187.0
1014,77.0,67.0,74.0,50.0,72.0,192.0
1015,85.0,79.0,86.0,62.0,82.0,184.0
1016,92.0,76.0,88.0,68.0,83.0,198.0
1017,65.0,58.0,63.0,52.0,61.0,179.0
1018,93.0,77.0,88.0,62.0,89.0,200.0
1019,91.0,76.0,87.0,57.0,79.0,180.0
1020,92.0,81.0,91.0,62.0,88.0,190.0
1021,94.0,82.0,89.0,66.0,87.0,203.0
1022,92.0,81.0,93.0,64.0,84.0,164.0
1023,95.0,82.0,91.0,66.0,85.0,198.0
