,none,E1,E2,E4,E5,I2
927,10.0,10.0,10.0,10.0,5.0,19.0
928,12.0,10.0,10.0,10.0,5.0,19.0
929,12.0,10.0,10.0,10.0,6.0,19.0
930,12.0,12.0,12.0,12.0,6.0,21.0
931,10.0,10.0,10.0,10.0,6.0,19.0
932,12.0,10.0,10.0,10.0,6.0,20.0
933,12.0,10.0,11.0,11.0,5.0,20.0
934,10.0,10.0,10.0,10.0,7.0,20.0
935,11.0,10.0,11.0,11.0,5.0,19.0
936,10.0,8.0,9.0,9.0,5.0,20.0
937,11.0,10.0,11.0,11.0,5.0,19.0
938,11.0,10.0,10.0,10.0,5.0,20.0
939,12.0,10.0,11.0,11.0,8.0,21.0
940,11.0,10.0,10.0,10.0,6.0,22.0
941,11.0,10.0,11.0,11.0,4.0,18.0
942,9.0,7.0,7.0,7.0,4.0,17.0
943,12.0,10.0,11.0,11.0,6.0,21.0
944,10.0,10.0,9.0,9.0,5.0,19.0
945,10.0,8.0,9.0,9.0,5.0,19.0
946,11.0,9.0,10.0,10.0,5.0,19.0
947,12.0,10.0,11.0,11.0,5.0,20.0
948,11.0,9.0,10.0,10.0,5.0,19.0
949,11.0,10.0,10.0,10.0,5.0,21.0
950,10.0,10.0,10.0,10.0,5.0,19.0
951,11.0,9.0,10.0,10.0,5.0,21.0
952,10.0,10.0,10.0,10.0,5.0,18.0
953,11.0,10.0,11.0,11.0,6.0,20.0
954,12.0,10.0,11.0,11.0,6.0,19.0
955,13.0,10.0,12.0,12.0,7.0,19.0
956,11.0,10.0,12.0,12.0,6.0,19.0
957,10.0,9.0,9.0,9.0,4.0,18.0
958,10.0,10.0,10.0,10.0,4.0,19.0
959,11.0,10.0,11.0,11.0,5.0,20.0
960,11.0,10.0,10.0,10.0,6.0,21.0
961,11.0,10.0,11.0,11.0,5.0,20.0
962,9.0,8.0,9.0,9.0,4.0,19.0
963,11.0,11.0,11.0,11.0,5.0,19.0
964,11.0,10.0,10.0,10.0,6.0,18.0
965,11.0,10.0,12.0,12.0,5.0,19.0
966,10.0,10.0,10.0,10.0,5.0,19.0
967,13.0,10.0,11.0,11.0,5.0,19.0
968,10.0,10.0,9.0,9.0,5.0,18.0
969,10.0,8.0,9.0,9.0,4.0,18.0
970,12.0,10.0,10.0,10.0,8.0,20.0
971,13.0,10.0,10.0,10.0,5.0,21.0
972,10.0,10.0,10.0,10.0,7.0,21.0
973,10.0,9.0,9.0,9.0,5.0,19.0
974,11.0,9.0,9.0,9.0,4.0,19.0
975,9.0,9.0,8.0,8.0,6.0,19.0
976,12.0,11.0,11.0,11.0,5.0,21.0
977,11.0,8.0,9.0,9.0,5.0,19.0
978,11.0,10.0,10.0,10.0,4.0,21.0
979,11.0,9.0,11.0,11.0,5.0,19.0
980,11.0,8.0,8.0,8.0,5.0,18.0
981,11.0,10.0,12.0,12.0,6.0,19.0
982,10.0,10.0,10.0,10.0,5.0,18.0
983,11.0,10.0,10.0,10.0,5.0,19.0
984,10.0,8.0,9.0,9.0,3.0,18.0
985,14.0,11.0,12.0,12.0,7.0,20.0
986,10.0,10.0,10.0,10.0,6.0,20.0
987,10.0,10.0,10.0,10.0,5.0,19.0
988,11.0,11.0,11.0,11.0,4.0,20.0
989,11.0,10.0,11.0,11.0,6.0,19.0
990,10.0,10.0,10.0,10.0,5.0,19.0
991,14.0,11.0,12.0,12.0,7.0,19.0
992,11.0,11.0,12.0,12.0,6.0,20.0
993,10.0,9.0,10.0,10.0,4.0,19.0
994,11.0,10.0,10.0,10.0,5.0,19.0
995,10.0,8.0,9.0,9.0,3.0,19.0
996,10.0,9.0,9.0,9.0,6.0,21.0
997,11.0,10.0,12.0,12.0,6.0,20.0
998,11.0,10.0,10.0,10.0,5.0,19.0
999,11.0,10.0,10.0,10.0,5.0,18.0
1000,10.0,10.0,10.0,10.0,5.0,19.0
1001,10.0,10.0,10.0,10.0,5.0,18.0
1002,11.0,10.0,11.0,11.0,5.0,21.0
1003,11.0,10.0,11.0,11.0,5.0,19.0
1004,11.0,11.0,11.0,11.0,5.0,19.0
1005,8.0,6.0,7.0,7.0,3.0,19.0
1006,10.0,10.0,10.0,10.0,5.0,18.0
1007,11.0,10.0,11.0,11.0,6.0,18.0
1008,13.0,10.0,11.0,11.0,7.0,19.0
1009,11.0,10.0,11.0,11.0,5.0,20.0
1010,11.0,9.0,9.0,9.0,5.0,20.0
1011,11.0,10.0,10.0,10.0,5.0,18.0
1012,11.0,10.0,11.0,11.0,6.0,20.0
1013,10.0,10.0,10.0,10.0,6.0,18.0
1014,10.0,9.0,9.0,9.0,6.0,19.0
1015,11.0,10.0,10.0,10.0,5.0,18.0
1016,12.0,11.0,11.0,11.0,5.0,20.0
1017,7.0,7.0,7.0,7.0,4.0,18.0
1018,13.0,10.0,11.0,11.0,7.0,21.0
1019,11.0,10.0,11.0,11.0,6.0,20.0
1020,12.0,11.0,12.0,12.0,5.0,19.0
1021,12.0,10.0,11.0,11.0,6.0,21.0
1022,11.0,10.0,11.0,11.0,5.0,18.0
1023,12.0,11.0,11.0,11.0,5.0,20.0
