,bodyId,type,instance,superclass,subclass,hemilineage,size,predictedNt,predictedNtProb,consensusNt,somaSide,rootSide,motor module,step contribution,class
465,13212,DNp53,DNp53(PS126)_L,descending_neuron,xn,,3760362500,acetylcholine,,acetylcholine,L,,,,descending neuron
466,13218,DNg95,DNg95_L,descending_neuron,xl,,3083453511,acetylcholine,,acetylcholine,L,,,,descending neuron
467,13229,DNg41,DNg41(hb5813024629)_R,descending_neuron,ut,,2483789877,glutamate,,glutamate,R,,,,descending neuron
468,13245,DNp46,DNp46(CL206)_R,descending_neuron,xn,,2215971523,acetylcholine,,acetylcholine,R,,,,descending neuron
469,13249,DNpe034,DNpe034(SMP486_b)_L,descending_neuron,ad,,3217111707,acetylcholine,,acetylcholine,L,,,,descending neuron
470,13254,"DNp51,DNpe019","DNp51,DNpe019(PS296)_L",descending_neuron,xn,,2026108399,acetylcholine,,acetylcholine,L,,,,descending neuron
471,13257,DNp25,DNp25_R,descending_neuron,xn,,1911912168,gaba,,gaba,R,,,,descending neuron
472,13268,DNg52,DNg52_R,descending_neuron,xl,,2145827266,gaba,,gaba,R,,,,descending neuron
473,13277,DNg86,DNg86_R,descending_neuron,,,1892408430,unclear,,unclear,R,,,,descending neuron
474,13278,DNge076,DNge076_R,descending_neuron,fl,,2730468181,gaba,,gaba,R,,,,descending neuron
475,13295,DNge033,DNge033_L,descending_neuron,nt,,2492524247,gaba,,gaba,L,,,,descending neuron
476,13317,DNg33,DNg33_L,descending_neuron,xn,,3081065689,acetylcholine,,acetylcholine,L,,,,descending neuron
477,13348,DNg20,DNg20_R,descending_neuron,xn,,1411817371,gaba,,gaba,R,,,,descending neuron
478,13364,DNge022,DNge022_L,descending_neuron,fl,,2643721668,acetylcholine,,acetylcholine,L,,,,descending neuron
479,13366,DNde001,DNde001(SAD041)_R,descending_neuron,xl,,2876044785,glutamate,,glutamate,R,,,,descending neuron
480,13377,DNg86,DNg86_L,descending_neuron,,,1963282962,unclear,,unclear,L,,,,descending neuron
481,13378,ANXXX057,ANXXX057_R,ascending_neuron,BA,,4477931806,acetylcholine,,acetylcholine,R,,,,ascending neuron
482,13403,DNp21,DNp21(PS236)_L,descending_neuron,xn,,3151170904,acetylcholine,,acetylcholine,L,,,,descending neuron
483,13410,DNa14,DNa14(CL052)_R,descending_neuron,xl,,2472960893,acetylcholine,,acetylcholine,R,,,,descending neuron
484,13432,DNg66,DNg66_M,descending_neuron,ad,,5387049647,octopamine,,unclear,M,,,,descending neuron
485,13442,DNg33,DNg33_R,descending_neuron,xn,,3079277484,acetylcholine,,acetylcholine,R,,,,descending neuron
486,13443,DNge096,DNge096_L,descending_neuron,it,,1913023644,gaba,,gaba,L,,,,descending neuron
487,13444,DNg51,DNg51_L,descending_neuron,xn,,2023649912,acetylcholine,,acetylcholine,L,,,,descending neuron
488,13445,DNge046,DNge046_L,descending_neuron,fl,,1778665589,gaba,,gaba,L,,,,descending neuron
489,13492,DNge019,DNge019_L,descending_neuron,fl,,808894324,acetylcholine,,acetylcholine,L,,,,descending neuron
490,13499,DNge106,DNge106_R,descending_neuron,xl,,2824318740,acetylcholine,,acetylcholine,R,,,,descending neuron
491,13507,DNg51,DNg51_R,descending_neuron,xn,,1992323441,acetylcholine,,acetylcholine,R,,,,descending neuron
492,13508,DNg17,DNg17_R,descending_neuron,xn,,2501532860,acetylcholine,,acetylcholine,R,,,,descending neuron
493,13509,DNa08,DNa08_L,descending_neuron,wt,,2897792598,acetylcholine,,acetylcholine,L,,,,descending neuron
494,13514,DNae008,DNae008(PS012)_R,descending_neuron,xl,,2397391017,acetylcholine,,acetylcholine,R,,,,descending neuron
495,13525,DNge096,DNge096_R,descending_neuron,it,,1999081313,gaba,,gaba,R,,,,descending neuron
496,13538,AN03A008,AN03A008_L,ascending_neuron,BA,,4350284908,acetylcholine,,acetylcholine,L,,,,ascending neuron
497,13539,,,descending_neuron,xn,,2187787802,acetylcholine,,acetylcholine,L,,,,descending neuron
498,13568,DNg41,DNg41_L,descending_neuron,ut,,2446331846,glutamate,,glutamate,L,,,,descending neuron
499,13570,DNge063,DNge063_L,descending_neuron,xl,,4989584380,gaba,,gaba,L,,,,descending neuron
500,13578,ANXXX109,ANXXX109_L,ascending_neuron,BA,,3970903972,gaba,,gaba,L,,,,ascending neuron
501,13585,DNg34,DNg34_R,descending_neuron,xl,,9222053924,octopamine,,unclear,R,,,,descending neuron
502,13586,DNpe049,DNpe049_L,descending_neuron,xl,,2473101962,acetylcholine,,acetylcholine,L,,,,descending neuron
503,13615,DNbe006,DNbe006_R,descending_neuron,xn,,2418714075,acetylcholine,,acetylcholine,R,,,,descending neuron
504,13622,DNg73,DNg73_L,descending_neuron,nt,,2241413004,acetylcholine,,acetylcholine,L,,,,descending neuron
505,13624,DNg62,DNg62_L,descending_neuron,fl,,1944596763,acetylcholine,,acetylcholine,L,,,,descending neuron
506,13625,DNge137,DNge137_R,descending_neuron,xn,,2442772284,acetylcholine,,acetylcholine,R,,,,descending neuron
507,13627,DNge082,DNge082_R,descending_neuron,xl,,2809059870,acetylcholine,,acetylcholine,R,,,,descending neuron
508,13633,DNg43,DNg43_L,descending_neuron,xl,,4293933608,acetylcholine,,acetylcholine,L,,,,descending neuron
509,13638,DNge002,DNge002_L,descending_neuron,nt,,2628230010,acetylcholine,,acetylcholine,L,,,,descending neuron
510,13649,DNg79,DNg79_R,descending_neuron,xn,,2854416412,acetylcholine,,acetylcholine,R,,,,descending neuron
511,13652,DNge038,DNge038_R,descending_neuron,xl,,2811593572,acetylcholine,,acetylcholine,R,,,,descending neuron
512,13656,AN04B003,AN04B003(11443)_L,ascending_neuron,IA,,4714188253,acetylcholine,,acetylcholine,L,,,,ascending neuron
513,13685,DNge008,DNge008_R,descending_neuron,xn,,2043197190,acetylcholine,,acetylcholine,R,,,,descending neuron
514,13700,DNg51,DNg51_L,descending_neuron,xn,,1916709274,acetylcholine,,acetylcholine,L,,,,descending neuron
515,13714,ANXXX057,ANXXX057_L,ascending_neuron,BA,,4704101303,acetylcholine,,acetylcholine,L,,,,ascending neuron
516,13743,DNg51,DNg51_R,descending_neuron,xn,,1914479439,acetylcholine,,acetylcholine,R,,,,descending neuron
517,13745,DNpe035,DNpe035(SMP601)_L,descending_neuron,xn,,2150467947,acetylcholine,,acetylcholine,L,,,,descending neuron
518,13758,AN06B040,AN06B040_L,ascending_neuron,BA,,3860991043,gaba,,gaba,L,,,,ascending neuron
519,13759,DNge010,DNge010_L,descending_neuron,ml,,2999024585,acetylcholine,,acetylcholine,L,,,,descending neuron
520,13771,AN06B004,AN06B004_L,ascending_neuron,BA,,6181441940,gaba,,gaba,L,,,,ascending neuron
521,13795,DNge100,DNge100_R,descending_neuron,fl,,1689753539,acetylcholine,,acetylcholine,R,,,,descending neuron
522,13803,DNg61,DNg61_L,descending_neuron,fl,,1756956514,acetylcholine,,acetylcholine,L,,,,descending neuron
523,13805,DNg97,DNg97_L,descending_neuron,xl,,11462473584,acetylcholine,,acetylcholine,L,,,,descending neuron
524,13815,DNpe026,DNpe026(CL202)_R,descending_neuron,xn,,2456484401,acetylcholine,,acetylcholine,R,,,,descending neuron
525,13826,DNge137,DNge137_L,descending_neuron,xn,,2312586302,acetylcholine,,acetylcholine,L,,,,descending neuron
526,13852,DNge069,DNge069_R,descending_neuron,xl,,2248360403,glutamate,,glutamate,R,,,,descending neuron
527,13854,DNg89,DNg89_L,descending_neuron,xn,,1959292601,gaba,,gaba,L,,,,descending neuron
528,13857,DNge139,DNge139_L,descending_neuron,xn,,2475921703,acetylcholine,,acetylcholine,L,,,,descending neuron
529,13873,DNa14,DNa14(CL052)_L,descending_neuron,xl,,2343548969,acetylcholine,,acetylcholine,L,,,,descending neuron
530,13888,DNge172,DNge172_R,descending_neuron,ad,,3144099627,acetylcholine,,acetylcholine,R,,,,descending neuron
531,13891,DNg106,DNg106_R,descending_neuron,lt,,734062666,gaba,,gaba,R,,,,descending neuron
532,13922,DNb02,DNb02_R,descending_neuron,ut,,2837134552,glutamate,,glutamate,R,,,,descending neuron
533,13952,DNg63,DNg63_L,descending_neuron,xl,,2194787895,acetylcholine,,acetylcholine,L,,,,descending neuron
534,13964,,,descending_neuron,xl,,4231578403,acetylcholine,,acetylcholine,R,,,,descending neuron
535,13978,DNg79,DNg79_R,descending_neuron,xn,,2746501862,acetylcholine,,acetylcholine,R,,,,descending neuron
536,13994,DNge172,DNge172_R,descending_neuron,ad,,3119469079,acetylcholine,,acetylcholine,R,,,,descending neuron
537,13996,DNge131,DNge131_L,descending_neuron,xl,,3169391108,gaba,,gaba,L,,,,descending neuron
538,14016,AN08B020,AN08B020_R,ascending_neuron,BA,,4063593369,acetylcholine,,acetylcholine,R,,,,ascending neuron
539,14029,DNp65,DNp65_R,descending_neuron,xn,,2306438220,gaba,,gaba,R,,,,descending neuron
540,14034,AN06B004,AN06B004_R,ascending_neuron,BA,,6134408370,gaba,,gaba,R,,,,ascending neuron
541,14046,DNg42,DNg42_L,descending_neuron,xn,,2199231391,glutamate,,glutamate,L,,,,descending neuron
542,14048,DNg52,DNg52_L,descending_neuron,xl,,1875894078,gaba,,gaba,L,,,,descending neuron
543,14067,DNpe003,DNpe003(VES081)_L,descending_neuron,xl,,2000063494,acetylcholine,,acetylcholine,L,,,,descending neuron
544,14081,AN08B022,AN08B022_L,ascending_neuron,BA,,2638560935,acetylcholine,,acetylcholine,L,,,,ascending neuron
545,14096,DNpe003,DNpe003(VES081)_R,descending_neuron,xl,,1959501719,acetylcholine,,acetylcholine,R,,,,descending neuron
546,14098,DNge044,DNge044_L,descending_neuron,fl,,1792732757,acetylcholine,,acetylcholine,L,,,,descending neuron
547,14114,DNg69,DNg69_R,descending_neuron,xl,,3105061362,acetylcholine,,acetylcholine,R,,,,descending neuron
548,14121,AN08B010,AN08B010_R,ascending_neuron,BA,,5601029493,acetylcholine,,acetylcholine,R,,,,ascending neuron
549,14141,DNg42,DNg42_R,descending_neuron,xn,,2209194940,glutamate,,glutamate,R,,,,descending neuron
550,14151,DNp24,DNp24_R,descending_neuron,xn,,2192537876,gaba,,gaba,R,,,,descending neuron
551,14152,DNpe041,DNpe041(SMP290)_R,descending_neuron,xl,,1946539452,gaba,,gaba,R,,,,descending neuron
552,14154,DNg76,DNg76_R,descending_neuron,xn,,2723670937,acetylcholine,,acetylcholine,R,,,,descending neuron
553,14157,DNge173,DNge173_R,descending_neuron,fl,,1605911342,acetylcholine,,acetylcholine,R,,,,descending neuron
554,14213,DNge060,DNge060_L,descending_neuron,xl,,3527761738,glutamate,,glutamate,L,,,,descending neuron
555,14214,DNg106,DNg106_L,descending_neuron,lt,,900438162,gaba,,gaba,L,,,,descending neuron
556,14234,DNg64,DNg64_L,descending_neuron,xl,,1611967092,gaba,,gaba,L,,,,descending neuron
557,14239,DNae004,DNae004(DNa05)_L,descending_neuron,ut,,4261075002,acetylcholine,,acetylcholine,L,,,,descending neuron
558,14247,DNge127,DNge127_R,descending_neuron,xl,,1972612639,gaba,,gaba,R,,,,descending neuron
559,14249,DNge077,DNge077_L,descending_neuron,fl,,1623757291,acetylcholine,,acetylcholine,L,,,,descending neuron
560,14264,DNde003,DNde003(LAL107)_R,descending_neuron,xl,,1604431255,acetylcholine,,acetylcholine,R,,,,descending neuron
561,14265,DNge133,DNge133_R,descending_neuron,xn,,1914968045,acetylcholine,,acetylcholine,R,,,,descending neuron
562,14271,DNae006,DNae006(PS045)_L,descending_neuron,xn,,1852601761,acetylcholine,,acetylcholine,L,,,,descending neuron
563,14278,DNg73,DNg73_R,descending_neuron,nt,,2396331517,acetylcholine,,acetylcholine,R,,,,descending neuron
564,14306,DNg89,DNg89_R,descending_neuron,xn,,1855335623,gaba,,gaba,R,,,,descending neuron
565,14328,DNpe040,DNpe040(CL320)_L,descending_neuron,xn,,1965332726,acetylcholine,,acetylcholine,L,,,,descending neuron
566,14332,DNae006,DNae006(PS045)_R,descending_neuron,xn,,1947863546,acetylcholine,,acetylcholine,R,,,,descending neuron
567,14357,DNg05_a,DNg05_a_R,descending_neuron,ut,,2059699693,acetylcholine,,acetylcholine,R,,,,descending neuron
568,14375,DNpe003,DNpe003(VES081)_L,descending_neuron,xl,,1878592638,acetylcholine,,acetylcholine,L,,,,descending neuron
569,14379,AN04B003,AN04B003(14379)_R,ascending_neuron,IA,,3110039306,acetylcholine,,acetylcholine,R,,,,ascending neuron
570,14387,DNge151,DNge151_M,descending_neuron,ad,,3953257373,octopamine,,unclear,M,,,,descending neuron
571,14399,DNpe028,DNpe028(IB046)_R,descending_neuron,xn,,1869785012,acetylcholine,,acetylcholine,R,,,,descending neuron
572,14421,DNge131,DNge131_R,descending_neuron,xl,,3030480829,gaba,,gaba,R,,,,descending neuron
573,14432,DNge113,DNge113_R,descending_neuron,nt,,1823486752,acetylcholine,,acetylcholine,R,,,,descending neuron
574,14446,DNpe014,DNpe014_R,descending_neuron,xn,,1723877808,acetylcholine,,acetylcholine,R,,,,descending neuron
575,14484,AN06B040,AN06B040_R,ascending_neuron,BA,,3595966774,gaba,,gaba,R,,,,ascending neuron
576,14498,AN04B003,AN04B003(14379)_L,ascending_neuron,IA,,3186416087,acetylcholine,,acetylcholine,L,,,,ascending neuron
577,14501,DNp28,DNp28_R,descending_neuron,xn,,4051728367,acetylcholine,,acetylcholine,R,,,,descending neuron
578,14537,DNge078,DNge078_L,descending_neuron,fl,,1629565816,acetylcholine,,acetylcholine,L,,,,descending neuron
579,14554,DNg72,DNg72_L,descending_neuron,xl,,1674902595,glutamate,,glutamate,L,,,,descending neuron
580,14561,AN06B025,AN06B025_L,ascending_neuron,CA,,5217221119,gaba,,gaba,L,,,,ascending neuron
581,14569,DNg04,DNg04_R,descending_neuron,ut,,2021167468,acetylcholine,,acetylcholine,R,,,,descending neuron
582,14686,DNg11,DNg11_L,descending_neuron,xn,,1698625455,gaba,,gaba,L,,,,descending neuron
583,14707,DNx02,DNx02_R,sensory_descending,,,2626201601,acetylcholine,,acetylcholine,,R,,,sensory descending
584,14793,DNge121,DNge121_R,descending_neuron,xl,,2244444098,acetylcholine,,acetylcholine,R,,,,descending neuron
585,14801,DNge111,DNge111_L,descending_neuron,xn,,696294181,acetylcholine,,acetylcholine,L,,,,descending neuron
586,14804,DNg63,DNg63_R,descending_neuron,xl,,2464485482,acetylcholine,,acetylcholine,R,,,,descending neuron
587,14832,"DNp51,DNpe019","DNp51,DNpe019(PS296)_R",descending_neuron,xn,,1970648916,acetylcholine,,acetylcholine,R,,,,descending neuron
588,14842,DNge184,DNge184_L,descending_neuron,xn,,1620636753,acetylcholine,,acetylcholine,L,,,,descending neuron
589,14846,DNp39,DNp39(PS297)_R,descending_neuron,xn,,1917958172,acetylcholine,,acetylcholine,R,,,,descending neuron
590,14854,DNg72,DNg72_R,descending_neuron,xl,,1598240001,glutamate,,glutamate,R,,,,descending neuron
591,14885,DNpe040,DNpe040(CL320)_R,descending_neuron,xn,,1932714500,acetylcholine,,acetylcholine,R,,,,descending neuron
592,14887,DNge072,DNge072_R,descending_neuron,nt,,1602706190,gaba,,gaba,R,,,,descending neuron
593,14936,DNge052,DNge052_R,descending_neuron,xl,,1618559001,gaba,,gaba,R,,,,descending neuron
594,14950,ANXXX094,ANXXX094_L,ascending_neuron,BA,,3363661864,acetylcholine,,acetylcholine,L,,,,ascending neuron
595,14952,DNg09_b,DNg09_b_L,descending_neuron,nt,,1152892450,acetylcholine,,acetylcholine,L,,,,descending neuron
596,14964,DNge113,DNge113_L,descending_neuron,nt,,1725445952,acetylcholine,,acetylcholine,L,,,,descending neuron
597,14970,DNge052,DNge052_L,descending_neuron,xl,,1728292431,gaba,,gaba,L,,,,descending neuron
598,14976,ANXXX094,ANXXX094_R,ascending_neuron,BA,,3561428539,acetylcholine,,acetylcholine,R,,,,ascending neuron
599,14989,DNge127,DNge127_L,descending_neuron,xl,,1634145390,gaba,,gaba,L,,,,descending neuron
600,15014,DNge121,DNge121_L,descending_neuron,xl,,2055038332,acetylcholine,,acetylcholine,L,,,,descending neuron
601,15024,DNp21,DNp21(PS236)_R,descending_neuron,xn,,2053529246,acetylcholine,,acetylcholine,R,,,,descending neuron
602,15028,DNp41,DNp41(PS295)_R,descending_neuron,xn,,1989907484,acetylcholine,,acetylcholine,R,,,,descending neuron
603,15047,DNge184,DNge184_R,descending_neuron,xn,,1564510724,acetylcholine,,acetylcholine,R,,,,descending neuron
604,15063,DNg50,DNg50_L,descending_neuron,xn,,2802433792,acetylcholine,,acetylcholine,L,,,,descending neuron
605,15064,DNg05_a,DNg05_a_L,descending_neuron,ut,,1887450866,acetylcholine,,acetylcholine,L,,,,descending neuron
606,15065,DNge016,DNge016_R,descending_neuron,ut,,2386144388,acetylcholine,,acetylcholine,R,,,,descending neuron
607,15072,DNpe004,DNpe004_L,descending_neuron,ut,,1758291614,acetylcholine,,acetylcholine,L,,,,descending neuron
608,15105,DNg55,DNg55_M,descending_neuron,xn,,2964535805,gaba,,gaba,M,,,,descending neuron
609,15148,DNg62,DNg62_R,descending_neuron,fl,,1648924916,acetylcholine,,acetylcholine,R,,,,descending neuron
610,15156,DNge147,DNge147_R,descending_neuron,fl,,1516590406,acetylcholine,,acetylcholine,R,,,,descending neuron
611,15188,AN04B001,AN04B001_R,ascending_neuron,IA,,6495496847,acetylcholine,,acetylcholine,R,,,,ascending neuron
612,15190,AN17A012,AN17A012_L,ascending_neuron,BA,,4329131184,acetylcholine,,acetylcholine,L,,,,ascending neuron
613,15201,DNg72,DNg72_R,descending_neuron,xl,,1544964677,glutamate,,glutamate,R,,,,descending neuron
614,15254,DNge057,DNge057_R,descending_neuron,fl,,1297836029,acetylcholine,,acetylcholine,R,,,,descending neuron
615,15286,DNg47,DNg47_R,descending_neuron,fl,,1578199816,acetylcholine,,acetylcholine,R,,,,descending neuron
616,15306,DNpe020,DNpe020(PS133)_M,descending_neuron,xl,,3880231656,acetylcholine,,acetylcholine,M,,,,descending neuron
617,15326,DNg109,DNg109_L,descending_neuron,xl,,3685873492,acetylcholine,,acetylcholine,L,,,,descending neuron
618,15347,DNge082,DNge082_L,descending_neuron,xl,,2671701296,acetylcholine,,acetylcholine,L,,,,descending neuron
619,15394,DNge147,DNge147_L,descending_neuron,fl,,1460679010,acetylcholine,,acetylcholine,L,,,,descending neuron
620,15442,DNg46,DNg46_L,descending_neuron,xn,,1317730045,glutamate,,glutamate,L,,,,descending neuron
621,15448,DNge097,DNge097_L,descending_neuron,ut,,1170869604,glutamate,,glutamate,L,,,,descending neuron
622,15450,DNge057,DNge057_L,descending_neuron,fl,,1260203300,acetylcholine,,acetylcholine,L,,,,descending neuron
623,15454,DNg58,DNg58_R,descending_neuron,xn,,1518120627,acetylcholine,,acetylcholine,R,,,,descending neuron
624,15457,DNpe004,DNpe004_R,descending_neuron,ut,,1730723708,acetylcholine,,acetylcholine,R,,,,descending neuron
625,15483,DNge175,DNge175_R,descending_neuron,ut,,2156565692,acetylcholine,,acetylcholine,R,,,,descending neuron
626,15485,DNge145,DNge145_L,descending_neuron,xn,,1375752956,acetylcholine,,acetylcholine,L,,,,descending neuron
627,15491,DNpe028,DNpe028(IB046)_L,descending_neuron,xn,,1874232085,acetylcholine,,acetylcholine,L,,,,descending neuron
628,15502,DNp41,DNp41(hb1344695030)_L,descending_neuron,xn,,1846779744,acetylcholine,,acetylcholine,L,,,,descending neuron
629,15503,DNge019,DNge019_L,descending_neuron,fl,,1204651093,acetylcholine,,acetylcholine,L,,,,descending neuron
630,15509,DNge091,DNge091_R,descending_neuron,ut,,1425616840,acetylcholine,,acetylcholine,R,,,,descending neuron
631,15550,ANXXX002,ANXXX002_L,ascending_neuron,BA,,12484995511,gaba,,gaba,L,,,,ascending neuron
632,15559,ANXXX041,ANXXX041_R,ascending_neuron,IA,,4506062249,gaba,,gaba,R,,,,ascending neuron
633,15568,DNg11,DNg11_R,descending_neuron,xn,,1353683221,gaba,,gaba,R,,,,descending neuron
634,15575,DNge030,DNge030_L,descending_neuron,ut,,1537666104,acetylcholine,,acetylcholine,L,,,,descending neuron
635,15639,ANXXX041,ANXXX041_R,ascending_neuron,IA,,4956412610,gaba,,gaba,R,,,,ascending neuron
636,15653,DNge012,DNge012_L,descending_neuron,fl,,2021869147,acetylcholine,,acetylcholine,L,,,,descending neuron
637,15667,DNpe014,DNpe014_R,descending_neuron,xn,,1628278790,acetylcholine,,acetylcholine,R,,,,descending neuron
638,15673,DNg20,DNg20_L,descending_neuron,xn,,1817122731,gaba,,gaba,L,,,,descending neuron
639,15681,DNge113,DNge113_L,descending_neuron,nt,,1461007763,acetylcholine,,acetylcholine,L,,,,descending neuron
640,15705,DNge081,DNge081_L,descending_neuron,xl,,1988410351,acetylcholine,,acetylcholine,L,,,,descending neuron
641,15720,DNge124,DNge124_L,descending_neuron,xl,,2387732558,acetylcholine,,acetylcholine,L,,,,descending neuron
642,15740,ANXXX071,ANXXX071_L,ascending_neuron,BA,,3344491985,acetylcholine,,acetylcholine,L,,,,ascending neuron
643,15749,ANXXX071,ANXXX071_R,ascending_neuron,BA,,3837304035,acetylcholine,,acetylcholine,R,,,,ascending neuron
644,15751,AN17A003,AN17A003_L,ascending_neuron,IA,,5095053453,acetylcholine,,acetylcholine,L,,,,ascending neuron
645,15760,DNg72,DNg72_L,descending_neuron,xl,,1406628032,glutamate,,glutamate,L,,,,descending neuron
646,15796,DNg106,DNg106_R,descending_neuron,lt,,1366018517,gaba,,gaba,R,,,,descending neuron
647,15800,DNge072,DNge072_L,descending_neuron,nt,,1464664690,gaba,,gaba,L,,,,descending neuron
648,15811,DNg45,DNg45_R,descending_neuron,xl,,1944398876,acetylcholine,,acetylcholine,R,,,,descending neuron
649,15821,DNge081,DNge081_R,descending_neuron,xl,,2063288007,acetylcholine,,acetylcholine,R,,,,descending neuron
650,15825,DNg21,DNg21_R,descending_neuron,xl,,1895662765,acetylcholine,,acetylcholine,R,,,,descending neuron
651,15833,DNp52,DNp52(CRE101)_R,descending_neuron,,,1110042953,acetylcholine,,acetylcholine,R,,,,descending neuron
652,15835,DNp25,DNp25_L,descending_neuron,xn,,1551119106,gaba,,gaba,L,,,,descending neuron
653,15847,DNg107,DNg107_R,descending_neuron,xl,,1527750213,acetylcholine,,acetylcholine,R,,,,descending neuron
654,15857,DNge058,DNge058_R,descending_neuron,xl,,2355149977,acetylcholine,,acetylcholine,R,,,,descending neuron
655,15906,AN23B001,AN23B001_R,ascending_neuron,BA,,6298756232,acetylcholine,,acetylcholine,R,,,,ascending neuron
656,15939,DNp41,DNp41(PS298)_R,descending_neuron,xn,,1746814843,acetylcholine,,acetylcholine,R,,,,descending neuron
657,15945,DNpe035,DNpe035(SMP601)_R,descending_neuron,xn,,1793890209,acetylcholine,,acetylcholine,R,,,,descending neuron
658,15988,DNge064,DNge064_R,descending_neuron,xl,,2495006809,glutamate,,glutamate,R,,,,descending neuron
659,15995,DNge013,DNge013_L,descending_neuron,xn,,2834705518,acetylcholine,,acetylcholine,L,,,,descending neuron
660,16078,DNge181,DNge181_R,descending_neuron,ut,,1025932417,acetylcholine,,acetylcholine,R,,,,descending neuron
661,16079,DNge068,DNge068_L,descending_neuron,fl,,1934343391,glutamate,,glutamate,L,,,,descending neuron
662,16086,ANXXX041,ANXXX041_L,ascending_neuron,IA,,4919692737,gaba,,gaba,L,,,,ascending neuron
663,16098,DNge029,DNge029_R,descending_neuron,fl,,1210635099,glutamate,,glutamate,R,,,,descending neuron
664,16118,DNge145,DNge145_R,descending_neuron,xn,,1269614367,acetylcholine,,acetylcholine,R,,,,descending neuron
665,16119,DNpe014,DNpe014_L,descending_neuron,xn,,1627589761,acetylcholine,,acetylcholine,L,,,,descending neuron
666,16130,DNge034,DNge034_L,descending_neuron,xl,,1398905924,glutamate,,glutamate,L,,,,descending neuron
667,16191,DNb03,DNb03_L,descending_neuron,ut,,1363695585,acetylcholine,,acetylcholine,L,,,,descending neuron
668,16221,DNg21,DNg21_L,descending_neuron,xl,,1926441933,acetylcholine,,acetylcholine,L,,,,descending neuron
669,16257,DNge091,DNge091_R,descending_neuron,ut,,1076168603,acetylcholine,,acetylcholine,R,,,,descending neuron
670,16307,DNge001,DNge001_R,descending_neuron,fl,,1356707006,acetylcholine,,acetylcholine,R,,,,descending neuron
671,16369,DNg01_b,DNg01_b_R,descending_neuron,ut,,1355957763,acetylcholine,,acetylcholine,R,,,,descending neuron
672,16399,DNg11,DNg11_L,descending_neuron,xn,,1420402496,gaba,,gaba,L,,,,descending neuron
673,16458,ANXXX041,ANXXX041_L,ascending_neuron,IA,,4863608170,gaba,,gaba,L,,,,ascending neuron
674,16471,DNg106,DNg106_L,descending_neuron,it,,1238940604,gaba,,gaba,L,,,,descending neuron
675,16536,DNge075,DNge075_L,descending_neuron,xl,,2474372032,acetylcholine,,acetylcholine,L,,,,descending neuron
676,16542,AN19A018,AN19A018_R,ascending_neuron,BA,,5541527352,acetylcholine,,acetylcholine,R,,,,ascending neuron
677,16593,ANXXX002,ANXXX002_R,ascending_neuron,BA,,12901350955,gaba,,gaba,R,,,,ascending neuron
678,16623,DNge034,DNge034_R,descending_neuron,xl,,1329936380,glutamate,,glutamate,R,,,,descending neuron
679,16675,AN08B112,AN08B112_L,ascending_neuron,BA,,414683522,acetylcholine,,acetylcholine,L,,,,ascending neuron
680,16701,DNpe012_a,DNpe012_a(DNp16)_R,descending_neuron,xn,,580869814,acetylcholine,,acetylcholine,R,,,,descending neuron
681,16703,DNpe033,DNpe033(SMP289)_L,descending_neuron,it,,1081959025,gaba,,gaba,L,,,,descending neuron
682,16712,DNb03,DNb03_R,descending_neuron,ut,,1449113077,acetylcholine,,acetylcholine,R,,,,descending neuron
683,16731,DNg94,DNg94_R,descending_neuron,xn,,1505068339,acetylcholine,,acetylcholine,R,,,,descending neuron
684,16741,DNge019,DNge019_R,descending_neuron,fl,,1168141009,acetylcholine,,acetylcholine,R,,,,descending neuron
685,16746,DNge064,DNge064_L,descending_neuron,xl,,2399891031,glutamate,,glutamate,L,,,,descending neuron
686,16829,DNb03,DNb03_R,descending_neuron,ut,,1396001104,acetylcholine,,acetylcholine,R,,,,descending neuron
687,16850,DNg23,DNg23_L,descending_neuron,xn,,1675886938,gaba,,gaba,L,,,,descending neuron
688,16856,DNge134,DNge134_R,descending_neuron,xn,,1137440538,glutamate,,glutamate,R,,,,descending neuron
689,16864,DNg59,DNg59_L,descending_neuron,xn,,1929528724,gaba,,gaba,L,,,,descending neuron
690,16878,DNge019,DNge019_R,descending_neuron,fl,,1120197722,acetylcholine,,acetylcholine,R,,,,descending neuron
691,16935,DNge097,DNge097_R,descending_neuron,ut,,1304729570,glutamate,,glutamate,R,,,,descending neuron
692,16942,DNge098,DNge098_R,descending_neuron,fl,,1338896563,gaba,,gaba,R,,,,descending neuron
693,16994,DNg17,DNg17_L,descending_neuron,xn,,2535766180,acetylcholine,,acetylcholine,L,,,,descending neuron
694,17019,DNpe004,DNpe004_R,descending_neuron,ut,,1651404565,acetylcholine,,acetylcholine,R,,,,descending neuron
695,17093,DNg45,DNg45_L,descending_neuron,xl,,1774642166,acetylcholine,,acetylcholine,L,,,,descending neuron
696,17101,DNg106,DNg106_L,descending_neuron,it,,1065105930,gaba,,gaba,L,,,,descending neuron
697,17120,DNg82,DNg82_R,descending_neuron,ut,,1585652280,acetylcholine,,acetylcholine,R,,,,descending neuron
698,17179,DNa07,DNa07_R,descending_neuron,ut,,1368755292,acetylcholine,,acetylcholine,R,,,,descending neuron
699,17198,DNge035,DNge035_R,descending_neuron,xl,,7863873150,acetylcholine,,acetylcholine,R,,,,descending neuron
700,17199,DNg82,DNg82_L,descending_neuron,ut,,1356892143,acetylcholine,,acetylcholine,L,,,,descending neuron
