,none,gain,threshold,time constant,max rate
0,0.9813349843025208,0.7682873010635376,0.8745280504226685,1.0,0.9807680249214172
1,0.9988049864768982,0.999645471572876,0.9994570016860962,0.8175585269927979,0.9988020062446594
2,0.9990713000297546,0.9540719985961914,1.0,0.9992430210113525,0.9990876913070679
3,0.9993656873703003,0.8589882850646973,0.9853672981262207,0.9995600581169128,0.9993866682052612
4,0.994415283203125,0.572737991809845,0.9977489709854126,0.9993237257003784,0.9943713545799255
5,0.99406498670578,1.0,0.9998530149459839,0.9978730082511902,0.9931569695472717
6,0.7483240365982056,0.8887604475021362,0.8796170949935913,0.8780230283737183,0.7449834942817688
7,0.0,0.7695615291595459,0.0915760025382042,0.0,0.0
8,0.94565349817276,0.798137366771698,0.9528470039367676,0.9213783144950867,0.9456949830055237
9,0.0,0.0,0.9744009971618652,0.0,0.0
10,0.9810165166854858,0.9238594770431519,0.9996474981307983,0.9495115280151367,0.9809830188751221
11,0.9904022216796875,0.9989007711410522,0.9991854429244995,0.9735968708992004,0.9903956055641174
12,0.9315462112426758,0.9400767087936401,0.9997033476829529,0.9516332745552063,0.9314994215965271
13,0.954535961151123,0.9984779953956604,0.9988250136375427,0.9959516525268555,0.9560739994049072
14,0.0,0.8800865411758423,0.0,0.0,0.0
15,0.8325170278549194,0.7506265044212341,0.7807270288467407,0.9213644862174988,0.832582950592041
16,0.9985723495483398,0.999081015586853,0.999956488609314,0.9984733462333679,0.9985784292221069
17,0.8769880533218384,0.8402525186538696,0.6222884654998779,0.9391000270843506,0.8765230178833008
18,0.9478340148925781,0.9994274973869324,0.9542019963264465,0.9239825010299683,0.948167085647583
19,0.9997622966766357,0.9999063014984131,0.9998016357421875,0.9729745984077454,0.9997627139091492
20,0.9931229948997498,0.9996005296707153,0.9974265098571777,0.9991400241851807,0.99327552318573
21,1.0,1.0,0.9209342002868652,0.9990734457969666,1.0
22,0.9997990131378174,0.9987130165100098,0.9917290210723877,0.0,0.9996506571769714
23,0.0,0.9565280675888062,0.0,0.0,0.0
24,0.9993770122528076,0.9998729825019836,0.999229371547699,0.9986599683761597,0.9994379878044128
25,0.8714272975921631,0.8288707733154297,0.8966319561004639,0.8854212164878845,0.8707987070083618
26,0.0,0.9991483092308044,0.0,0.0,0.0
27,0.9640814065933228,0.9133952260017395,0.9893280267715454,0.9502443671226501,0.963844895362854
28,0.0,0.0,0.9975104928016663,0.0,0.0
29,0.749954104423523,0.9255005121231079,0.868196964263916,0.784320056438446,0.7111604809761047
30,0.9992250204086304,0.9996764659881592,0.9998890161514282,0.9495062828063965,0.9989824891090393
31,0.9989776611328125,0.9999314546585083,0.9997133612632751,0.9993967413902283,0.9989287257194519
32,0.7933838367462158,0.7838596105575562,0.8453674912452698,0.8601679801940918,0.7938534617424011
33,0.8499265313148499,0.998846709728241,0.9994416236877441,0.8988787531852722,0.8517512083053589
34,0.0,0.0,0.8812587261199951,0.0,0.0
35,0.6258730292320251,1.0,0.0,0.6790423393249512,0.6259733438491821
36,0.0,0.9994139671325684,0.0,0.0,0.0
37,0.6080759763717651,0.555292010307312,0.9994527101516724,0.825764000415802,0.6067600250244141
38,0.9350217580795288,0.9172880053520203,0.9345588684082031,0.9421538710594177,0.9345988631248474
39,0.9023005366325378,0.9246232509613037,0.9987513422966003,0.9204155206680298,0.902800977230072
40,0.8597186803817749,0.9994324445724487,0.99959397315979,0.8630859851837158,0.8592960238456726
41,0.0,0.0,0.9996035099029541,0.0,0.0
42,0.9179924726486206,0.9604207277297974,0.6316480040550232,0.9507924914360046,0.919018030166626
43,0.6633989810943604,0.8827202320098877,0.9379116892814636,0.9913759827613831,0.6631073355674744
44,0.9995099902153015,1.0,0.9991264939308167,0.9986474514007568,0.9994930028915405
45,0.0,0.0,0.769760012626648,0.0,0.0
46,0.0,0.9995844960212708,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0
48,0.9991434812545776,0.9967822432518005,0.999334990978241,0.9969934821128845,0.999149739742279
49,0.0,0.9998389482498169,0.0,0.0,0.0
50,0.9157982468605042,0.999675989151001,0.907416045665741,0.810835063457489,0.9152777791023254
51,0.9092482328414917,0.9994440078735352,0.9998769760131836,0.974047839641571,0.9094684720039368
52,0.9997445344924927,0.8456403613090515,0.9994726181030273,0.999983012676239,0.9997434616088867
53,0.9993897676467896,0.9972925186157227,0.9994127750396729,0.9680349826812744,0.9994052648544312
54,0.9881147742271423,0.989569365978241,0.9997002482414246,0.9867898225784302,0.9878115653991699
55,0.997340977191925,0.9986559748649597,0.998537003993988,0.8777750134468079,0.9974830150604248
56,0.9964444041252136,0.9291590452194214,0.9989213347434998,0.9793853759765625,0.9968177080154419
57,0.9999510049819946,0.9181809425354004,0.9921200275421143,0.9990954995155334,0.9999859929084778
58,0.9985660314559937,0.9997140169143677,0.9999669790267944,0.9995415210723877,0.9986389875411987
59,0.9994194507598877,0.9996919631958008,0.9988374710083008,0.9493249654769897,0.9994164705276489
60,0.9990144968032837,0.9984185099601746,0.9990749955177307,0.9994210004806519,0.9989024996757507
61,0.8270285129547119,0.8222123980522156,0.8203997611999512,0.9365772604942322,0.8271690011024475
62,0.7899219989776611,0.9445377588272095,0.9819869995117188,0.9989213347434998,0.786641538143158
63,0.0,0.8329144716262817,0.4755820035934448,0.0,0.0
64,0.9999184608459473,0.9354183077812195,0.8400113582611084,0.9990605115890503,1.0
65,0.6657810211181641,0.9993630051612854,0.8451759815216064,0.8785936832427979,0.6656960248947144
66,0.9994443655014038,0.9998006820678711,0.9314862489700317,0.9994913935661316,0.9996249675750732
67,0.9144629836082458,0.8802435398101807,0.9507226943969727,0.9333832263946533,0.9135304689407349
68,0.9986203908920288,0.9982880353927612,0.9999799728393555,0.9996246695518494,0.9987422823905945
69,0.999192476272583,1.0,0.9998334646224976,0.9995434880256653,0.9990350008010864
70,0.9995472431182861,0.9676666259765625,0.9984326362609863,0.9857914447784424,0.9995154738426208
71,0.9255654811859131,0.8845109939575195,0.9000170230865479,1.0,0.9251095056533813
72,0.0,0.9998639822006226,0.0,0.0,0.0
73,0.0,0.9890180230140686,0.9471759796142578,0.0,0.0
74,0.8604493141174316,0.9989190101623535,0.936020016670227,0.9870600700378418,0.860235333442688
75,0.9996169805526733,0.9996005296707153,0.9482834339141846,0.9999113082885742,0.9996360540390015
76,0.9063703417778015,0.9999175071716309,0.8091512322425842,0.9250547289848328,0.9058240652084351
77,0.9945639967918396,0.999131977558136,0.9991170167922974,0.9806270003318787,0.9940609931945801
78,0.9984857439994812,0.9983453750610352,0.989529013633728,0.9998556971549988,0.9983314275741577
79,0.9997950196266174,0.9990130066871643,0.9990090131759644,0.9988750219345093,0.9998199939727783
80,0.9998072385787964,0.999940037727356,0.9989748001098633,0.9989796876907349,0.9997634887695312
81,0.997747540473938,0.9996625185012817,0.9992974996566772,0.9832470417022705,0.9977539777755737
82,0.9895470142364502,0.9998455047607422,0.9941010475158691,0.8042926788330078,0.9897036552429199
83,0.0,0.0,0.0,0.0,0.0
84,0.9094653129577637,0.9996650218963623,0.8220776915550232,0.9669890403747559,0.9095613360404968
85,0.9970885515213013,0.9997469782829285,0.9994990229606628,0.9995465278625488,0.997185468673706
86,0.9993074536323547,0.9999246597290039,0.999787449836731,0.9999987483024597,0.9993305206298828
87,0.0,0.5685557723045349,0.0,0.07071200013160706,0.0
88,0.7321064472198486,0.7143252491950989,0.9632760286331177,0.7441352605819702,0.731711745262146
89,0.9987229704856873,0.9998649954795837,0.9511619806289673,0.9993820190429688,0.9986900091171265
90,0.9275369644165039,0.9988619685173035,0.9046210050582886,0.9090472459793091,0.9273480176925659
91,0.8719400763511658,0.9953930377960205,0.9972190260887146,0.9995499849319458,0.8698408007621765
92,0.9990584850311279,0.9985334873199463,0.9997224807739258,0.9999744892120361,0.9990580081939697
93,0.9999915361404419,1.0,0.9985793828964233,0.9986990094184875,0.9999669790267944
94,0.8191878199577332,0.827192485332489,0.9996354579925537,0.9962058067321777,0.8193198442459106
95,0.9989014863967896,1.0,0.9997589588165283,0.9670284986495972,0.9988685250282288
96,0.8548251390457153,0.7802351713180542,0.797741174697876,0.9151362180709839,0.856223464012146
97,0.0,0.998960018157959,0.0,0.0,0.0
98,0.0,0.9994800090789795,0.0,0.0,0.0
99,0.05873899906873703,0.0,1.0,0.0,0.0
100,0.9970219731330872,1.0,0.7733776569366455,0.9988840222358704,0.9970530271530151
101,0.8942124247550964,0.999611496925354,0.9995045065879822,0.8959000110626221,0.8924373388290405
102,0.9998035430908203,0.9988816976547241,1.0,0.9995360374450684,0.9997454881668091
103,0.9997425079345703,0.984508752822876,0.9995436668395996,0.9735762476921082,0.9998559951782227
104,0.9993389844894409,0.9988130331039429,0.8763683438301086,0.9742299914360046,0.9993715286254883
105,0.0,0.0,0.0,0.0,0.0
106,0.9967380166053772,0.9988279938697815,0.9987640380859375,0.9826585054397583,0.9968289732933044
107,0.9999819993972778,1.0,0.999901294708252,1.0,0.9999949932098389
108,0.806190013885498,0.7396144866943359,0.5305950045585632,0.8167234659194946,0.8057039976119995
