,0.005,0.01,0.015,0.02,0.025,0.03,0.035
0,0.97648346,0.86127347,0.90603673,0.92468834,0.93315667,0.9158778,0.91457915
1,0.9971893,0.9974736,0.99953127,0.9992678,1.0005298,0.99674386,0.9947769
2,0.74517936,0.8316361,0.80971444,0.87731785,0.8795164,0.84056526,0.84037864
3,0.45393187,0.90098083,0.91487086,0.91961455,0.91884065,0.9108107,0.91227686
4,0.998138,0.9975293,0.9987943,1.0003555,0.99851036,1.0021732,0.9971564
5,0.9831621,0.99583185,0.9468171,0.9516293,0.9713756,0.9646806,0.9438777
6,0.9968865,0.8932483,0.999825,1.0001171,0.99806327,0.9921233,0.8803682
7,0.4990101,0.995507,0.999047,0.9985277,1.0005019,0.99337375,0.983884
8,0.9958519,0.99816847,0.9998404,0.998717,1.0007718,0.9987205,0.9986557
9,0.33319357,0.9998128,0.99877393,0.9998381,1.0011864,0.9996218,0.9085932
10,0.9990816,0.99981856,0.99947935,0.9998648,0.9984127,0.99887204,1.0027494
11,0.9881613,0.86104095,0.8872169,0.8943728,0.9007325,0.8751256,0.8581507
12,0.93051374,0.999756,0.99939346,0.99956244,1.0008013,0.9987787,0.99394107
13,0.9972952,0.9950911,0.99948096,0.99823254,0.99879277,0.98554534,0.97701406
14,0.98772955,0.99791306,0.9997436,0.9986908,1.0025973,0.9977954,0.9979422
15,0.9935553,0.99824715,0.9983336,0.99905884,1.0001338,0.9990187,0.9973427
16,0.8480914,0.99703795,0.9993752,1.0000765,1.001158,0.99681264,0.998312
17,0.86553335,0.92637557,0.93946266,0.9478034,0.96058625,0.94680715,0.92751783
18,0.46449217,0.5876383,0.7756419,0.8034755,0.8006692,0.8070361,0.8069067
19,0.9956805,0.9994612,0.9984212,0.9993992,0.99973047,0.9963793,0.9882586
20,0.99939525,0.99846804,0.99934787,0.9995258,1.0008774,0.99496114,0.98573893
21,0.9889235,0.9965939,0.9988033,0.9998528,1.0007219,0.9911121,0.98157877
22,0.89004797,0.9996289,0.999953,1.0002846,0.9990922,0.9972739,0.99801826
23,0.8904234,0.99956816,0.998454,0.99891126,1.0004075,0.9942104,0.9847126
24,0.9982668,0.98859066,0.9602616,0.9378128,0.9320606,0.92378783,0.9293616
25,0.99389523,0.99851364,0.99968433,0.9981134,1.0000027,0.99197376,0.91910505
26,0.99487233,0.9560496,0.99478924,0.9991998,1.000434,0.9975009,0.9863037
27,0.9379913,0.99908817,0.998999,0.99968266,0.99871266,1.0013013,0.99402803
28,0.88188136,0.95222616,0.9767661,0.9927086,0.99826217,0.99871516,1.0021551
29,0.69349885,0.830024,0.8793609,0.905123,0.9210105,0.8585807,0.8489586
30,0.98754346,0.2858085,0.9999837,0.9998262,0.9999995,1.0016899,0.9638278
31,0.8568019,0.9044657,0.9244666,0.9320463,0.9370028,0.9374016,0.94717586
32,0.997766,0.9999812,0.99924475,0.99996597,0.99987495,1.0040822,0.9988026
33,0.9962749,0.9970945,0.6601232,0.9989027,1.000087,0.99903226,1.0007284
34,0.1429058,0.9768449,0.9769901,0.9793467,0.97972107,0.9724395,0.9690057
35,0.95145845,0.9765205,0.986699,0.9926903,0.9907784,0.96415913,0.9622072
36,0.07219821,0.7676488,0.9104073,0.9989588,0.9994919,0.999311,0.92368543
37,0.84201026,0.8747935,0.8794968,0.8880993,0.0,0.8770464,0.8571699
38,0.8037874,0.94372934,0.96911275,0.97958773,0.9847722,0.97948825,0.98122734
39,0.44364938,0.9989798,1.0000956,0.99301946,0.98686445,0.98047674,0.9796042
40,0.99988186,0.9971044,1.0001743,1.0000491,0.9999846,0.9920722,0.99101424
41,0.9919388,0.99911606,0.9999056,0.9995127,0.9976113,0.9923751,0.99083364
42,0.9947971,0.9994428,0.9175066,0.9360925,0.93760324,0.9126383,0.88534707
43,0.99957484,0.99876094,0.99915904,0.9985999,1.0012014,0.9973686,0.9977199
44,0.99704206,0.9963808,0.99805105,0.99964654,1.0006812,0.9989821,0.9972606
45,0.9910871,0.9996655,0.9991905,0.9985604,1.0026311,0.9978691,0.99540997
