,0.005,0.01,0.015,0.02,0.025,0.03,0.035
0,2,3,3,3,3,3,3
1,3,3,3,3,3,3,3
2,5,5,5,4,4,4,4
3,5,5,5,5,4,4,4
4,2,2,2,2,2,2,2
5,2,2,3,3,3,3,3
6,5,5,5,4,4,4,3
7,2,3,3,3,3,3,3
8,2,2,2,2,2,2,2
9,3,3,3,3,3,3,3
10,2,2,2,2,2,2,2
11,2,3,3,3,3,3,3
12,2,2,2,2,2,2,2
13,2,3,3,3,3,3,3
14,3,2,2,2,2,2,2
15,2,2,2,2,2,2,2
16,4,2,2,2,2,2,2
17,3,3,3,3,3,3,4
18,3,3,3,3,3,3,3
19,3,3,3,3,3,3,3
20,2,3,3,3,3,3,3
21,2,2,2,2,2,2,2
22,3,3,3,3,3,3,3
23,4,3,3,3,3,3,3
24,2,2,2,2,2,2,2
25,3,3,3,3,3,3,3
26,2,3,3,3,3,3,3
27,3,3,3,3,3,3,3
28,2,2,2,2,2,2,2
29,2,2,2,2,2,2,2
30,3,3,3,3,3,3,3
31,2,2,2,2,2,2,2
32,2,2,2,2,2,2,2
33,2,2,2,2,2,2,2
34,3,3,3,3,3,3,3
35,3,3,3,3,3,3,3
36,3,3,3,3,3,3,3
37,4,4,4,4,0,4,4
38,5,4,4,4,4,4,3
39,3,3,3,3,3,3,3
40,3,3,3,3,3,3,3
41,2,2,2,2,2,2,2
42,2,2,3,3,3,3,3
43,2,2,2,2,2,2,2
44,2,2,2,2,2,2,2
45,2,2,2,2,2,2,2
46,2,2,2,2,2,2,2
47,3,3,3,3,3,3,3
48,2,3,3,3,3,3,3
49,2,2,2,2,2,2,2
50,4,4,4,4,4,4,4
51,3,3,3,3,3,3,3
52,4,4,4,4,4,4,4
53,2,2,2,3,3,3,3
54,5,3,3,2,2,2,2
55,3,3,3,3,3,3,3
56,3,3,3,3,3,3,3
57,3,3,3,3,3,3,3
58,3,3,3,3,3,3,3
59,2,2,2,2,2,2,2
60,7,5,4,3,3,3,3
61,2,2,2,2,2,2,2
62,4,3,3,3,3,3,3
63,3,3,3,3,3,3,3
64,1,1,1,1,1,1,1
65,3,4,4,4,4,4,4
66,3,3,3,3,3,3,3
67,2,2,2,2,2,2,2
68,2,2,2,2,2,2,2
69,2,2,2,3,3,3,3
70,3,4,3,3,3,3,3
71,2,2,2,2,2,2,2
72,2,2,2,2,2,3,3
73,2,2,2,2,2,2,2
74,3,3,2,2,2,2,2
75,4,4,3,3,3,3,3
76,5,4,3,3,3,3,3
77,0,0,0,0,0,0,0
78,2,2,2,2,2,2,2
79,3,3,3,3,3,3,3
80,4,4,4,4,4,4,4
81,3,3,3,3,3,3,3
82,3,3,3,3,3,3,3
83,2,2,2,2,2,2,2
84,4,3,3,3,3,3,3
85,4,4,4,4,4,4,3
86,2,3,3,3,3,3,3
87,4,4,5,5,5,5,5
88,3,3,4,4,4,4,4
89,2,3,3,3,3,3,3
90,4,3,3,3,3,3,3
91,2,2,2,2,2,2,2
92,3,3,3,3,3,3,3
93,2,2,2,2,2,2,2
94,3,4,4,3,3,3,3
95,6,4,3,2,2,2,2
96,2,2,2,2,2,2,2
97,4,4,4,4,4,4,4
98,2,2,2,2,2,2,2
99,3,3,3,3,3,3,3
100,3,4,3,3,3,3,3
101,2,2,2,2,2,2,2
102,2,2,2,2,2,2,2
103,5,5,5,5,5,5,5
104,2,2,2,2,2,2,2
105,3,3,3,3,3,3,3
106,3,2,2,2,2,2,2
107,3,3,3,3,3,3,3
108,3,3,3,3,3,3,3
109,2,2,2,2,2,2,2
110,4,3,3,3,3,3,3
111,4,5,5,5,5,5,5
112,4,4,3,3,3,3,3
113,3,2,2,2,2,2,2
114,2,3,3,3,3,3,3
115,4,3,2,2,2,2,2
116,2,2,2,2,2,2,2
117,3,4,4,4,4,4,4
118,3,2,2,2,2,2,2
119,2,2,2,2,2,2,2
120,3,3,3,3,3,3,3
121,3,3,4,4,4,4,4
122,2,2,2,2,2,2,2
123,3,3,3,3,2,2,2
124,2,2,2,2,2,2,2
125,2,2,2,2,2,2,2
126,3,3,3,3,3,3,3
127,2,2,2,2,2,2,2
128,3,2,3,3,3,3,3
129,4,3,3,3,3,3,3
130,3,3,3,3,3,3,3
131,4,3,3,3,3,3,3
132,1,2,2,2,2,2,2
133,2,2,2,2,2,2,2
134,6,3,3,3,3,3,3
135,3,3,3,3,3,3,3
136,3,3,3,3,3,3,3
137,2,3,3,3,3,3,3
138,2,2,2,2,2,2,2
139,4,5,5,5,5,5,5
140,4,3,3,3,3,3,3
141,4,4,4,4,4,4,4
142,3,3,3,3,3,3,3
143,4,4,4,4,4,4,4
144,2,3,3,3,3,3,3
145,5,3,3,3,3,3,3
146,3,3,3,3,3,3,3
147,2,2,2,2,3,3,3
148,2,3,2,2,2,2,2
149,3,3,3,3,3,3,3
150,3,3,3,3,3,3,3
151,2,2,2,2,2,2,2
152,2,3,3,3,3,3,3
153,2,2,2,2,2,2,2
154,4,4,3,3,3,3,3
155,3,4,4,4,4,4,4
156,3,3,3,3,3,3,3
157,2,2,2,2,2,2,2
158,3,3,3,3,3,3,3
159,3,3,3,3,3,3,3
160,3,3,3,3,3,3,3
161,5,5,5,4,4,4,4
162,3,3,3,3,3,3,3
163,1,1,2,2,2,2,2
164,2,3,3,3,3,3,3
165,2,2,2,2,2,2,2
166,3,3,3,3,3,3,3
167,2,2,2,2,3,3,3
168,3,3,3,3,3,3,3
169,2,3,3,3,3,3,3
170,2,2,2,2,2,2,2
171,2,2,2,2,2,2,2
172,3,2,2,2,2,2,2
173,4,5,4,4,4,4,4
174,3,3,3,3,3,3,3
175,4,3,3,3,3,3,3
176,2,2,2,2,2,2,2
177,3,3,3,3,3,3,3
178,3,4,4,4,4,4,4
179,2,2,2,2,2,2,2
180,3,3,3,3,3,3,3
181,2,3,3,3,3,3,3
182,2,3,3,3,3,3,3
183,5,4,4,4,4,4,4
184,2,2,2,2,2,2,2
185,3,3,3,3,3,3,3
186,3,3,3,4,4,4,4
187,2,3,3,3,3,3,3
188,2,2,2,2,2,2,2
189,5,5,5,4,3,3,3
190,2,2,2,3,3,3,3
191,3,3,3,3,3,3,3
192,2,2,2,2,2,2,2
193,2,2,2,3,3,3,3
194,3,3,3,3,3,3,3
195,2,2,2,2,2,2,2
196,3,3,3,3,3,3,3
197,3,4,3,3,3,3,3
198,2,2,2,2,2,2,2
199,2,2,2,2,2,2,2
200,3,3,3,3,3,3,3
201,2,2,2,2,2,2,2
202,3,3,2,2,2,2,2
203,2,2,2,2,2,2,2
204,4,3,3,3,2,2,2
205,4,4,4,3,3,3,3
206,3,3,3,3,3,3,3
207,1,2,2,2,2,2,2
208,3,3,3,3,3,3,3
209,2,2,3,3,3,3,4
210,7,6,6,6,6,6,6
211,1,2,2,2,2,2,2
212,4,3,3,3,3,3,3
213,4,3,3,3,3,3,3
214,2,2,2,2,2,2,0
215,2,2,2,2,2,2,2
216,3,3,3,3,3,3,3
217,3,3,3,3,3,3,3
218,1,2,2,2,2,2,2
219,2,3,3,3,3,3,3
220,3,2,2,2,2,2,2
221,2,3,3,3,3,3,3
222,5,5,4,4,3,4,3
223,3,3,3,3,3,3,3
224,2,2,2,2,2,2,2
225,2,2,3,3,3,3,4
226,2,2,2,2,2,2,2
227,8,5,3,3,3,3,3
228,3,3,3,3,3,3,3
229,3,3,3,3,3,3,3
230,4,4,4,4,4,4,4
231,2,2,2,2,2,2,2
232,5,4,3,3,3,3,3
233,2,2,2,2,2,2,2
234,4,3,3,3,3,3,3
235,2,2,2,2,2,2,2
236,2,2,2,2,2,2,2
237,2,2,3,3,3,3,3
238,2,2,2,2,2,2,2
239,3,3,2,2,2,2,2
240,2,2,2,2,2,2,2
241,2,2,2,2,2,2,2
242,2,2,2,2,2,2,2
243,2,2,2,2,2,2,2
244,2,2,2,2,2,2,2
245,2,2,2,2,2,2,2
246,2,2,2,2,2,2,2
247,2,2,2,2,2,2,2
248,0,0,0,0,0,0,0
249,2,2,2,2,2,2,2
250,2,4,4,4,4,4,4
251,3,3,3,3,3,3,3
252,2,2,2,2,2,2,2
253,2,2,2,3,3,3,3
254,3,3,3,3,3,3,3
255,2,2,2,2,2,2,2
256,4,4,4,4,4,4,4
257,2,3,3,3,3,3,3
258,4,4,4,4,3,3,3
259,3,3,3,3,3,3,3
260,2,2,2,2,2,2,2
261,3,3,3,3,3,3,3
262,4,5,5,5,5,5,5
263,4,4,4,4,4,4,4
264,4,4,4,5,5,5,5
265,3,3,3,0,3,3,2
266,4,5,5,5,5,5,5
267,1,2,2,2,2,2,2
268,5,5,4,3,3,3,3
269,5,5,5,5,5,0,5
270,4,3,3,3,3,3,3
271,3,3,3,3,3,3,3
272,3,3,3,3,3,3,3
273,2,2,2,2,2,2,2
274,5,5,6,5,5,5,5
275,3,3,3,3,3,3,3
276,2,2,2,2,2,2,2
277,4,3,3,3,3,3,3
278,3,3,3,3,3,3,3
279,2,2,2,2,2,2,2
280,2,2,2,2,2,2,2
281,2,3,3,3,3,3,3
282,2,2,2,2,2,2,2
283,5,4,4,4,4,4,4
284,3,3,3,3,3,3,3
285,2,3,3,3,3,3,3
286,3,3,3,3,3,3,3
287,2,2,2,2,2,2,2
288,2,2,3,3,3,3,3
289,2,2,2,2,2,2,2
290,6,5,5,4,4,3,3
291,2,2,2,2,2,2,2
292,2,2,2,2,2,2,2
293,3,3,3,3,3,3,3
294,2,2,2,2,2,2,2
295,2,2,2,2,2,2,2
296,4,3,2,2,2,2,2
297,6,3,3,3,3,3,3
298,2,2,2,3,3,3,3
299,3,2,2,2,2,2,2
300,2,2,2,2,2,2,2
301,3,3,3,3,3,3,3
302,6,5,3,3,3,3,3
303,2,2,2,2,2,2,2
304,2,2,2,2,2,2,2
305,2,2,2,2,2,2,2
306,4,4,3,3,3,3,3
307,2,3,3,3,3,3,3
308,5,4,4,4,4,4,4
309,3,5,5,6,6,6,6
310,3,2,2,2,2,2,2
311,3,3,3,3,3,3,3
312,2,2,2,2,2,2,2
313,6,6,6,5,5,5,5
314,2,2,2,2,2,2,2
315,4,4,4,4,4,4,4
316,7,6,6,5,5,5,5
317,2,2,2,2,2,2,2
318,2,2,2,2,2,2,2
319,4,3,3,3,3,3,3
320,3,3,3,3,3,3,3
321,2,2,2,2,2,2,2
322,4,3,3,3,3,3,3
323,2,2,2,2,2,2,2
324,3,3,3,3,3,3,3
325,2,2,2,2,2,2,2
326,7,5,4,4,4,4,4
327,2,2,2,2,2,2,2
328,3,3,3,3,3,3,3
329,3,3,3,3,3,3,3
330,2,2,2,3,3,3,3
331,4,4,2,2,2,2,2
332,3,3,3,3,3,3,3
333,3,3,3,3,3,3,3
334,3,4,4,4,4,4,4
335,3,3,3,3,3,3,3
336,2,3,3,3,3,3,3
337,2,2,2,2,2,2,2
338,3,2,2,2,2,2,2
339,3,3,3,3,3,3,3
340,2,2,2,2,2,2,2
341,2,2,3,3,3,3,3
342,2,3,3,3,3,3,3
343,4,2,2,2,2,2,2
344,3,3,3,3,3,3,3
345,5,5,5,5,5,5,5
346,3,3,3,3,3,3,3
347,2,3,3,3,3,3,3
348,2,2,2,2,2,2,2
349,3,2,3,3,3,3,3
350,2,2,3,3,4,4,4
351,2,2,2,2,2,2,2
352,5,5,5,4,4,4,4
353,3,3,3,3,3,3,3
354,2,2,2,2,2,2,2
355,2,2,2,2,2,2,2
356,2,2,2,2,2,2,2
357,5,4,4,4,4,4,4
358,3,3,3,3,3,3,4
359,2,2,2,2,2,2,2
360,5,3,3,3,3,3,3
361,2,2,2,2,2,2,2
362,4,3,3,3,3,3,3
363,2,3,3,3,3,3,3
364,4,4,4,4,4,4,4
365,2,3,3,3,3,3,3
366,4,4,4,4,4,4,3
367,3,3,3,3,3,3,3
368,3,3,3,3,3,3,3
369,6,4,3,3,3,3,2
370,4,4,3,3,3,3,3
371,3,3,3,3,3,3,3
372,4,2,2,2,2,2,2
373,3,2,2,2,2,2,2
374,2,2,2,2,2,2,2
375,3,3,3,4,4,5,5
376,4,4,4,4,4,4,4
377,3,2,2,2,2,2,2
378,4,4,2,2,2,2,2
379,3,3,3,3,3,3,3
380,2,2,2,2,2,2,2
381,4,5,4,4,4,4,4
382,3,3,3,3,3,3,3
383,5,5,5,5,5,5,5
384,2,2,2,2,2,2,2
385,4,4,3,3,3,3,3
386,4,4,4,4,4,4,4
387,2,2,2,2,2,2,2
388,5,5,5,5,5,5,5
389,3,3,3,3,3,3,3
390,5,5,5,5,5,5,5
391,4,4,4,3,3,3,3
392,2,4,4,4,4,4,4
393,2,2,2,2,2,2,2
394,3,3,3,3,4,4,4
395,2,2,2,2,2,2,2
396,2,2,2,2,2,2,2
397,4,3,3,3,3,3,3
398,2,2,2,2,2,2,2
399,2,2,2,2,2,2,2
400,2,2,2,2,2,2,2
401,2,2,2,2,2,2,2
402,2,2,2,2,2,2,2
403,3,3,2,2,2,2,2
404,5,3,3,3,3,3,3
405,4,4,4,4,4,4,4
406,3,4,4,4,4,4,4
407,7,5,5,5,5,5,5
408,2,2,2,2,2,2,2
409,3,3,3,3,3,3,3
410,4,4,4,3,3,3,3
411,4,3,3,3,3,3,3
412,3,3,3,2,2,2,2
413,2,3,3,3,3,3,3
414,3,3,3,3,3,3,3
415,1,2,2,2,2,2,2
416,2,2,2,2,2,2,2
417,1,2,2,2,2,2,2
418,2,2,2,2,2,2,2
419,5,4,4,4,4,4,4
420,2,3,3,3,3,3,3
421,2,2,2,2,2,2,2
422,5,3,3,3,3,3,3
423,2,2,3,3,3,3,3
424,9,5,3,3,3,3,3
425,2,2,2,2,3,3,3
426,2,3,3,3,3,3,3
427,3,3,3,3,3,3,3
428,5,4,3,3,3,3,3
429,4,3,3,3,3,3,3
430,5,4,3,3,3,3,3
431,2,2,2,2,2,2,2
432,2,2,2,2,2,2,2
433,3,3,3,3,3,3,3
434,4,4,4,4,4,3,3
435,2,2,2,2,2,2,2
436,4,4,4,4,4,4,4
437,5,2,2,2,2,2,2
438,2,2,2,2,2,2,2
439,4,4,4,4,4,4,4
440,3,3,3,3,3,3,3
441,3,3,3,3,3,3,3
442,3,2,2,2,2,2,2
443,4,4,5,5,5,4,4
444,2,2,3,3,3,3,3
445,4,3,3,3,3,3,3
446,2,2,2,2,2,2,2
447,2,2,2,2,2,2,2
448,4,3,3,3,3,3,3
449,2,2,2,2,2,2,2
450,3,2,2,2,2,2,2
451,3,2,2,2,2,2,2
452,2,3,3,3,3,3,3
453,4,5,4,4,4,4,4
454,3,3,3,3,3,3,3
455,4,5,5,4,3,3,3
456,3,3,2,3,3,3,3
457,4,2,2,2,2,2,2
458,2,3,3,3,3,3,3
459,2,2,2,2,2,2,2
460,2,2,2,2,2,2,2
461,4,3,3,3,3,3,3
462,2,3,3,3,3,3,3
463,2,2,2,2,2,2,2
464,4,4,4,4,4,4,4
465,2,2,2,2,2,2,2
466,2,3,3,3,3,3,3
467,2,2,2,2,2,2,2
468,2,2,2,2,2,2,2
469,2,2,2,2,2,2,2
470,3,3,3,3,3,3,3
471,2,2,2,2,2,2,2
472,2,2,2,2,2,2,2
473,2,2,2,2,2,2,2
474,4,3,3,3,3,3,3
475,3,3,3,3,3,3,3
476,7,6,5,4,4,4,4
477,3,3,3,3,3,3,3
478,4,4,3,3,3,3,3
479,2,2,2,2,2,2,2
480,2,2,2,2,2,2,2
481,2,2,2,2,2,2,2
482,4,3,3,3,3,3,3
483,2,2,2,2,2,2,2
484,2,2,2,2,2,2,3
