,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.43681299686431885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8977932333946228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.9995683431625366,0.9965883493423462,0.9999589920043945,0.9996194839477539,0.997746467590332,0.9986290335655212,0.9970777034759521,0.8586845397949219,0.9969824552536011,0.9569262266159058,0.8732540011405945,0.9989223480224609,0.9965890049934387,0.9999409914016724,0.9986225366592407,0.9999470114707947
37,0.6933159828186035,0.0,0.7567644119262695,0.0,0.0,0.8249834179878235,0.5743169784545898,0.7688982486724854,0.7983168959617615,0.9044228196144104,0.8879806399345398,0.8776347637176514,0.5191092491149902,0.7379128932952881,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030493199825286865,0.0,0.0
48,0.6707447171211243,0.0,0.7814362049102783,0.20290689170360565,0.0,0.7246421575546265,0.7067396640777588,0.5719249248504639,0.049507301300764084,0.0,0.747943103313446,0.0,0.6615897417068481,0.685178816318512,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06516800075769424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.5048505067825317,0.0,0.0,0.21321499347686768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03244366869330406,0.027370667085051537,0.0,0.04350700229406357,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.13375723361968994,0.0,0.0,0.07921462506055832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906149983406067,0.0,0.0
