,55,65,75,85,95,105
267,49.0,89.0,115.0,164.0,277.0,542.0
268,23.0,85.0,117.0,171.0,258.0,544.0
269,20.0,68.0,102.0,148.0,289.0,1266.0
270,51.0,86.0,125.0,244.0,328.0,494.0
271,89.0,125.0,174.0,937.0,573.0,550.0
272,62.0,108.0,131.0,221.0,1498.0,1549.0
273,67.0,110.0,146.0,1338.0,573.0,588.0
274,68.0,112.0,141.0,237.0,564.0,782.0
275,77.0,118.0,189.0,281.0,860.0,1427.0
276,25.0,77.0,118.0,186.0,263.0,1236.0
277,78.0,111.0,153.0,984.0,1903.0,1463.0
278,23.0,71.0,105.0,140.0,210.0,267.0
279,71.0,109.0,146.0,244.0,655.0,648.0
280,81.0,118.0,158.0,257.0,1483.0,433.0
281,18.0,82.0,112.0,187.0,283.0,418.0
282,78.0,112.0,179.0,322.0,386.0,547.0
283,60.0,103.0,143.0,263.0,342.0,484.0
284,57.0,98.0,127.0,202.0,279.0,835.0
285,19.0,75.0,109.0,139.0,425.0,473.0
286,90.0,124.0,256.0,896.0,2060.0,1927.0
287,51.0,90.0,117.0,170.0,244.0,314.0
288,99.0,139.0,1493.0,1536.0,1469.0,1614.0
289,73.0,115.0,252.0,439.0,1547.0,1499.0
290,68.0,107.0,156.0,282.0,949.0,530.0
291,55.0,109.0,178.0,294.0,426.0,1012.0
292,88.0,117.0,218.0,1066.0,1480.0,660.0
293,57.0,102.0,136.0,247.0,509.0,1337.0
294,49.0,95.0,234.0,1530.0,1622.0,1587.0
295,79.0,118.0,228.0,355.0,1668.0,1606.0
296,52.0,102.0,135.0,276.0,432.0,981.0
297,57.0,102.0,132.0,196.0,252.0,321.0
298,49.0,100.0,120.0,163.0,238.0,413.0
299,56.0,100.0,124.0,231.0,362.0,498.0
300,66.0,109.0,132.0,231.0,1271.0,904.0
301,52.0,97.0,123.0,191.0,255.0,337.0
302,88.0,124.0,238.0,345.0,1786.0,1595.0
303,83.0,126.0,181.0,255.0,327.0,403.0
304,117.0,171.0,294.0,1710.0,605.0,1613.0
305,80.0,118.0,169.0,284.0,501.0,545.0
