,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10921300202608109,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.9944859743118286,0.8788310289382935,0.9989944696426392,0.9983299970626831,0.998092532157898,0.9960353374481201,0.9993770122528076,0.9989174604415894,0.9611923098564148,0.9998953342437744,0.9983019828796387,0.9993513822555542,0.9990434646606445,0.9975646734237671,0.9981040358543396,1.0
37,0.48484206199645996,0.8671658635139465,0.8222357034683228,0.0,0.6272224187850952,0.7625187039375305,0.8596068024635315,0.6709737777709961,0.764407217502594,0.8951161503791809,0.0,0.6351780295372009,0.776494562625885,0.7706410884857178,0.9497604966163635,0.3086295425891876
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.02241716906428337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.5866929888725281,0.0,0.0,0.0,0.0,0.7357838153839111,0.5952659249305725,0.0,0.7090651988983154,0.0,0.6789199113845825,0.0,0.0,0.0,0.0,0.7386953234672546
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.48093998432159424,0.0,0.0,0.0,0.0,0.0,0.23798100650310516,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.02256450057029724,0.022122999653220177,0.0,0.0,0.0,0.0,0.0,0.012846000492572784,0.0,0.03505700081586838,0.0,0.0,0.06912700086832047,0.039213668555021286
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.07776341587305069,0.3228866457939148,0.0,0.0,0.0,0.18346378207206726,0.17781387269496918,0.0,0.18309099972248077,0.0,0.16143667697906494,0.010772375389933586,0.10332489013671875,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004572923295199871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
