,none,E1,E2,I2
0,0.9708946943283081,0.0,0.0,0.9682099223136902
1,0.9999237656593323,0.0,0.0,0.9791505336761475
2,0.9930763244628906,0.0,0.0,0.8788822293281555
3,0.99510258436203,0.154068261384964,0.0,0.9317977428436279
4,0.9408436417579651,0.0,0.0,0.956314742565155
5,0.9767977595329285,0.0,0.0,0.9444119930267334
6,0.99759441614151,0.1065254956483841,0.22443599998950958,0.9463313817977905
7,0.9975207448005676,0.0,0.0,0.9618934392929077
8,0.9996696710586548,0.0,0.0,0.999030590057373
9,0.9996274709701538,0.0,0.0,0.9711993932723999
10,0.9854267239570618,0.0,0.0,0.948422372341156
11,0.9996820092201233,0.0,0.0,0.9746322631835938
12,0.9965561628341675,0.0,0.0,0.9658523797988892
13,0.9392414093017578,0.0,0.0,0.9507162570953369
14,0.9999921321868896,0.0,0.0,0.9666168093681335
15,0.9678846001625061,0.0,0.0,0.9524132609367371
16,0.9816606640815735,0.0,0.0,0.9841707944869995
17,0.9677107334136963,0.0,0.0,0.9816055297851562
18,0.9484908580780029,0.0,0.0,0.9523953199386597
19,0.9815964698791504,0.13796201348304749,0.0,0.9120278358459473
20,0.9594391584396362,0.0,0.0,0.9940146207809448
21,0.9892756938934326,0.0,0.0,0.9834515452384949
22,0.9761232137680054,0.0,0.0,0.9161533117294312
23,0.9918323755264282,0.06348933279514313,0.0,0.9288858771324158
24,0.9997042417526245,0.0,0.0,0.9809430837631226
25,0.9667319059371948,0.0,0.0,0.9148108959197998
26,0.9684919118881226,0.0,0.0,0.9991603493690491
27,0.958126425743103,0.0,0.1557919979095459,0.9753415584564209
28,0.9997447729110718,0.0,0.0,0.9700166583061218
29,0.9910694360733032,0.0,0.0,0.9856341481208801
30,0.9913508296012878,0.05794525146484375,0.0,0.9879509806632996
31,0.9999386072158813,0.0,0.0,0.9671794772148132
32,0.9995539784431458,0.0,0.0,0.9992480874061584
33,0.9900925159454346,0.0,0.0,0.9192140698432922
34,0.9706610441207886,0.0,0.0,0.9496090412139893
35,0.9983298182487488,0.0,0.0,0.9254615306854248
36,0.9734405279159546,0.05425500124692917,0.0,0.9794651865959167
37,0.9897834658622742,0.0,0.0,0.9598599672317505
38,0.9733754992485046,0.1694166660308838,0.0,0.9746553897857666
39,0.9989396333694458,0.0,0.0,0.9735808372497559
40,0.9993215799331665,0.6035178899765015,0.0,0.965954065322876
41,0.9804242253303528,0.0,0.0,0.9588335156440735
42,0.9973565936088562,0.0,0.0,0.9511266350746155
43,0.9971218705177307,0.0,0.0,0.9745128154754639
44,0.9991022944450378,0.0,0.0,0.9522141218185425
45,0.9770981669425964,0.0,0.0,0.9167823195457458
46,0.9854995012283325,0.0,0.0,0.9648128747940063
47,0.999395489692688,0.20903633534908295,0.0,0.9844289422035217
48,0.9906333684921265,0.0637739971280098,0.0,0.9621480703353882
49,0.9494319558143616,0.0,0.0,0.9320085644721985
50,0.9997705221176147,0.0,0.0,0.9553247690200806
51,0.9803122282028198,0.03932340070605278,0.0,0.9876951575279236
52,0.9989367723464966,0.0,0.0,0.9730768203735352
53,0.9859839081764221,0.0,0.0,0.9407498240470886
54,0.9972103834152222,0.023950666189193726,0.0,0.9989709854125977
55,0.9758525490760803,0.0,0.0,0.8779840469360352
56,0.9040898084640503,0.0,0.0,0.9114588499069214
57,0.9798983335494995,0.1214197501540184,0.0,0.9803235530853271
58,0.999702513217926,0.07193499803543091,0.0,0.9504655003547668
59,0.999606192111969,0.0,0.0,0.9433627128601074
60,0.9870149493217468,0.0,0.0,0.9558212161064148
61,0.9652501344680786,0.0,0.0,0.9015991687774658
62,0.9712826609611511,0.0,0.0,0.923541784286499
63,0.993894100189209,0.0,0.0,0.9373843669891357
64,0.9992337822914124,0.0,0.0,0.963040828704834
65,0.9991503357887268,0.0,0.0,0.9750626087188721
66,0.9995678067207336,0.0,0.0,0.999562680721283
67,0.9988155364990234,0.0,0.0,0.8324841856956482
68,0.9991105198860168,0.0,0.0,0.9276776909828186
69,0.9647549986839294,0.0,0.0,0.9717265367507935
70,0.999283492565155,0.0,0.0,0.9584368467330933
71,0.969031035900116,0.0,0.0,0.8883049488067627
72,0.9996888637542725,0.0,0.0,0.9524959325790405
73,0.9991143941879272,0.15604150295257568,0.0,0.9503433108329773
74,0.9995982050895691,0.0,0.0,0.9257102012634277
75,0.9821075201034546,0.0,0.0,0.9040080904960632
76,0.9958668351173401,0.0,0.0,0.9558627605438232
77,0.9994816184043884,0.0,0.0,0.9792002439498901
78,0.9365037083625793,0.046742748469114304,0.0,0.9743632674217224
79,0.9964321851730347,0.0,0.0,0.9380362033843994
80,0.9873696565628052,0.0,0.0,0.9994695782661438
81,0.9996560215950012,0.0,0.0,0.9499779939651489
82,0.9868752360343933,0.0,0.0,0.9518622159957886
83,0.9639359712600708,0.0,0.0,0.9934622645378113
84,0.9991896152496338,0.0,0.0,0.9828802943229675
85,0.9780807495117188,0.0,0.0,0.9350098371505737
86,0.9998459815979004,0.0,0.0,0.9084007143974304
87,0.9968248009681702,0.0,0.0,0.988814651966095
88,0.9752528667449951,0.0,0.0,0.9626497030258179
89,0.9742876887321472,0.0,0.0,0.9019687175750732
90,0.9683640003204346,0.0,0.0,0.9954317808151245
91,0.9999970197677612,0.0,0.0,0.9995911121368408
92,0.9980182647705078,0.03017466701567173,0.0,0.9594495296478271
93,0.9928436279296875,0.0,0.0,0.9530512690544128
94,0.9587311744689941,0.0,0.0,0.9911733865737915
95,0.9851679801940918,0.0,0.0,0.9552934169769287
96,0.9855067729949951,0.0,0.0,0.9414560198783875
97,0.9955133199691772,0.0,0.0,0.9207194447517395
98,0.9943261742591858,0.0,0.0,0.9327782392501831
99,0.9976747035980225,0.0,0.0,0.9313753843307495
100,0.9969274997711182,0.0,0.0,0.9843803644180298
101,0.9940643906593323,0.0,0.0,0.9078616499900818
102,0.9829341769218445,0.0,0.0,0.9578556418418884
103,0.9550490975379944,0.0,0.0,0.9539084434509277
104,0.9997568130493164,0.0,0.0,0.9757117629051208
105,0.9918939471244812,0.0,0.0,0.9140198230743408
106,0.9994857311248779,0.0,0.0,0.8876399397850037
107,0.9751602411270142,0.09918499737977982,0.0,0.9709269404411316
108,0.9769736528396606,0.0,0.0,0.9138869643211365
109,0.9704697132110596,0.0,0.0,0.9652677774429321
110,0.9997350573539734,0.3485965132713318,0.0,0.9397009611129761
111,0.9919981956481934,0.0,0.0,0.9598957300186157
112,0.998924970626831,0.0,0.0,0.9617769122123718
113,0.9689120054244995,0.07575400173664093,0.0,0.9287149906158447
114,0.9990056157112122,0.027028333395719528,0.0,0.986834704875946
115,0.963984489440918,0.0,0.0,0.965573787689209
116,0.9948973059654236,0.0,0.0,0.9852992296218872
117,0.9986397624015808,0.0,0.0,0.9590367674827576
118,0.9988967776298523,0.0,0.0,0.9333972930908203
119,0.9990051984786987,0.0,0.0,0.9717289805412292
120,0.974020779132843,0.0,0.0,0.9650765061378479
121,0.9807292222976685,0.0,0.0,0.9513933658599854
122,0.9788608551025391,0.9972829818725586,0.0,0.8877917528152466
123,0.9892875552177429,0.0,0.0,0.9747114181518555
124,0.9744189977645874,0.0,0.0,0.9464971423149109
125,0.9868701696395874,0.0,0.0,0.9325354099273682
126,0.9993129372596741,0.0,0.0,0.9799363017082214
127,0.9978346824645996,0.1975623369216919,0.0,0.9972066879272461
