,none,E1,E2,I2
773,8.0,6.0,3.0,15.0
774,7.0,6.0,4.0,21.0
775,9.0,1.0,1.0,13.0
776,7.0,2.0,1.0,12.0
777,7.0,5.0,4.0,14.0
778,8.0,4.0,1.0,12.0
779,9.0,18.0,5.0,23.0
780,10.0,6.0,2.0,17.0
781,10.0,2.0,2.0,11.0
782,6.0,1.0,1.0,13.0
783,8.0,7.0,5.0,17.0
784,9.0,4.0,1.0,13.0
785,7.0,6.0,1.0,15.0
786,7.0,5.0,3.0,15.0
787,9.0,2.0,2.0,13.0
788,8.0,5.0,1.0,13.0
789,10.0,5.0,2.0,14.0
790,8.0,5.0,2.0,13.0
791,8.0,8.0,2.0,14.0
792,8.0,3.0,1.0,13.0
793,9.0,3.0,2.0,13.0
794,10.0,3.0,2.0,12.0
795,7.0,7.0,2.0,16.0
796,8.0,12.0,4.0,18.0
797,9.0,3.0,1.0,12.0
798,8.0,8.0,2.0,18.0
799,9.0,9.0,6.0,21.0
800,8.0,9.0,5.0,17.0
801,7.0,3.0,2.0,11.0
802,8.0,6.0,2.0,13.0
803,7.0,4.0,1.0,10.0
804,10.0,6.0,2.0,13.0
805,9.0,7.0,3.0,17.0
806,8.0,5.0,2.0,15.0
807,9.0,4.0,2.0,13.0
808,8.0,6.0,1.0,15.0
809,8.0,6.0,2.0,13.0
810,9.0,6.0,2.0,20.0
811,10.0,4.0,2.0,14.0
812,8.0,8.0,3.0,13.0
813,9.0,5.0,2.0,14.0
814,9.0,7.0,2.0,16.0
815,7.0,3.0,1.0,13.0
816,7.0,4.0,1.0,11.0
817,8.0,6.0,3.0,13.0
818,10.0,6.0,3.0,15.0
819,10.0,2.0,1.0,12.0
820,7.0,1.0,1.0,10.0
821,8.0,3.0,1.0,10.0
822,11.0,5.0,1.0,13.0
823,8.0,5.0,3.0,20.0
824,9.0,4.0,1.0,11.0
825,9.0,3.0,1.0,12.0
826,9.0,2.0,1.0,12.0
827,7.0,4.0,2.0,12.0
828,8.0,4.0,2.0,14.0
829,7.0,6.0,3.0,15.0
830,7.0,2.0,1.0,13.0
831,8.0,5.0,2.0,15.0
832,9.0,2.0,1.0,11.0
833,8.0,2.0,1.0,11.0
834,7.0,3.0,1.0,12.0
835,7.0,2.0,1.0,14.0
836,9.0,4.0,2.0,15.0
837,10.0,2.0,2.0,14.0
838,10.0,3.0,3.0,14.0
839,8.0,6.0,1.0,14.0
840,8.0,1.0,1.0,13.0
841,9.0,6.0,3.0,13.0
842,9.0,3.0,2.0,11.0
843,7.0,3.0,1.0,13.0
844,7.0,8.0,6.0,21.0
845,11.0,5.0,3.0,15.0
846,9.0,4.0,1.0,15.0
847,14.0,5.0,2.0,13.0
848,10.0,9.0,4.0,18.0
849,7.0,3.0,1.0,13.0
850,11.0,2.0,1.0,12.0
851,7.0,5.0,1.0,13.0
852,8.0,5.0,2.0,12.0
853,14.0,2.0,1.0,13.0
854,9.0,6.0,1.0,12.0
855,10.0,3.0,2.0,13.0
856,8.0,6.0,2.0,13.0
857,8.0,4.0,2.0,13.0
858,9.0,2.0,1.0,10.0
859,8.0,4.0,1.0,14.0
860,8.0,3.0,1.0,14.0
861,7.0,6.0,1.0,13.0
862,7.0,4.0,1.0,11.0
863,9.0,6.0,3.0,16.0
864,8.0,2.0,1.0,12.0
865,9.0,5.0,1.0,13.0
866,7.0,4.0,1.0,16.0
867,8.0,3.0,2.0,9.0
868,7.0,5.0,1.0,12.0
869,7.0,7.0,3.0,15.0
870,10.0,6.0,2.0,13.0
871,8.0,5.0,2.0,15.0
872,7.0,3.0,1.0,13.0
873,12.0,6.0,2.0,18.0
874,9.0,5.0,1.0,13.0
875,11.0,5.0,2.0,14.0
876,7.0,3.0,1.0,10.0
877,7.0,2.0,1.0,12.0
878,8.0,6.0,2.0,13.0
879,10.0,7.0,3.0,15.0
880,10.0,5.0,3.0,14.0
881,8.0,2.0,1.0,14.0
882,8.0,5.0,1.0,13.0
883,8.0,1.0,1.0,11.0
884,7.0,6.0,2.0,16.0
885,13.0,5.0,3.0,14.0
886,8.0,3.0,1.0,11.0
887,7.0,3.0,2.0,13.0
888,8.0,7.0,4.0,18.0
889,10.0,3.0,1.0,12.0
890,8.0,7.0,2.0,13.0
891,8.0,2.0,1.0,12.0
892,10.0,3.0,1.0,13.0
893,8.0,2.0,2.0,13.0
894,9.0,2.0,1.0,14.0
895,8.0,4.0,3.0,12.0
896,7.0,5.0,2.0,16.0
897,8.0,4.0,1.0,13.0
898,9.0,4.0,2.0,14.0
899,8.0,5.0,2.0,16.0
900,7.0,3.0,1.0,13.0
901,9.0,6.0,3.0,17.0
902,10.0,3.0,1.0,11.0
903,9.0,2.0,1.0,11.0
904,8.0,4.0,1.0,11.0
905,8.0,7.0,2.0,15.0
906,9.0,2.0,1.0,14.0
907,7.0,6.0,1.0,15.0
908,10.0,6.0,2.0,14.0
909,11.0,5.0,1.0,12.0
910,10.0,1.0,1.0,12.0
911,8.0,1.0,1.0,12.0
912,7.0,7.0,3.0,14.0
913,8.0,6.0,2.0,14.0
914,8.0,2.0,1.0,13.0
915,10.0,6.0,4.0,16.0
916,9.0,6.0,3.0,15.0
917,9.0,5.0,2.0,15.0
918,8.0,4.0,1.0,11.0
919,8.0,5.0,2.0,16.0
920,7.0,3.0,1.0,12.0
921,12.0,2.0,1.0,12.0
922,8.0,7.0,5.0,26.0
923,7.0,2.0,1.0,11.0
924,7.0,1.0,1.0,10.0
925,10.0,3.0,3.0,12.0
926,7.0,6.0,2.0,13.0
927,8.0,4.0,1.0,13.0
928,13.0,6.0,3.0,15.0
929,8.0,4.0,3.0,12.0
930,10.0,3.0,1.0,12.0
931,13.0,2.0,1.0,13.0
932,10.0,4.0,2.0,15.0
933,7.0,4.0,2.0,14.0
934,7.0,6.0,3.0,15.0
935,7.0,3.0,3.0,14.0
936,8.0,2.0,2.0,11.0
937,7.0,5.0,1.0,14.0
938,7.0,4.0,1.0,14.0
939,8.0,4.0,1.0,12.0
940,10.0,5.0,2.0,14.0
941,8.0,2.0,1.0,15.0
942,8.0,2.0,2.0,13.0
943,7.0,6.0,1.0,13.0
944,7.0,1.0,1.0,10.0
945,9.0,2.0,1.0,10.0
946,9.0,3.0,1.0,12.0
947,9.0,5.0,2.0,12.0
948,10.0,3.0,1.0,12.0
949,9.0,6.0,2.0,16.0
950,9.0,8.0,5.0,18.0
951,8.0,1.0,1.0,11.0
952,8.0,5.0,2.0,13.0
953,9.0,2.0,1.0,14.0
954,9.0,2.0,1.0,11.0
955,8.0,4.0,1.0,12.0
956,8.0,5.0,1.0,12.0
957,7.0,5.0,2.0,15.0
958,10.0,7.0,3.0,16.0
959,8.0,4.0,2.0,13.0
960,7.0,4.0,3.0,16.0
961,8.0,3.0,2.0,14.0
962,9.0,6.0,2.0,15.0
963,8.0,6.0,3.0,15.0
964,7.0,6.0,4.0,17.0
965,8.0,5.0,3.0,19.0
966,8.0,5.0,2.0,15.0
967,8.0,3.0,1.0,11.0
968,8.0,4.0,1.0,15.0
969,7.0,2.0,1.0,11.0
970,9.0,6.0,1.0,12.0
971,8.0,5.0,3.0,13.0
972,8.0,6.0,1.0,18.0
973,8.0,5.0,2.0,13.0
974,11.0,9.0,5.0,21.0
975,7.0,3.0,2.0,12.0
976,8.0,4.0,2.0,17.0
977,8.0,2.0,1.0,11.0
978,9.0,7.0,3.0,15.0
979,7.0,7.0,3.0,17.0
980,7.0,4.0,2.0,16.0
981,8.0,6.0,2.0,15.0
982,9.0,5.0,2.0,13.0
983,8.0,2.0,2.0,11.0
984,10.0,4.0,2.0,13.0
985,15.0,3.0,1.0,10.0
986,10.0,2.0,1.0,11.0
987,8.0,5.0,2.0,13.0
988,10.0,3.0,2.0,13.0
989,10.0,7.0,3.0,16.0
990,8.0,3.0,1.0,12.0
991,8.0,5.0,1.0,13.0
992,7.0,4.0,1.0,13.0
993,8.0,3.0,1.0,13.0
994,9.0,1.0,1.0,12.0
995,9.0,6.0,3.0,14.0
996,7.0,5.0,4.0,18.0
997,8.0,7.0,4.0,17.0
998,7.0,2.0,1.0,12.0
999,7.0,2.0,1.0,12.0
1000,8.0,3.0,2.0,12.0
1001,7.0,1.0,2.0,14.0
1002,8.0,2.0,1.0,13.0
1003,7.0,2.0,1.0,11.0
1004,10.0,5.0,3.0,14.0
1005,7.0,3.0,3.0,13.0
1006,8.0,3.0,1.0,12.0
1007,6.0,5.0,2.0,13.0
1008,9.0,3.0,1.0,12.0
1009,7.0,2.0,1.0,10.0
1010,8.0,3.0,1.0,11.0
1011,9.0,6.0,3.0,17.0
1012,8.0,6.0,2.0,14.0
1013,8.0,3.0,2.0,14.0
1014,13.0,1.0,1.0,12.0
1015,7.0,5.0,3.0,17.0
1016,9.0,5.0,3.0,14.0
1017,9.0,5.0,3.0,15.0
1018,7.0,2.0,1.0,12.0
1019,9.0,8.0,2.0,12.0
1020,9.0,2.0,2.0,14.0
1021,7.0,5.0,2.0,14.0
1022,8.0,4.0,2.0,13.0
1023,7.0,7.0,3.0,16.0
