,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793989971280098
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.9889332056045532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913400411605835,0.030027898028492928
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.6472887992858887,0.0,0.0,0.0,0.0,0.0,0.5826327800750732,0.0,0.0,0.0,0.0,0.0,0.0
31,0.9965966939926147,0.999670684337616,0.9973649978637695,0.9963779449462891,0.9649092555046082,0.8855166435241699,0.9367510676383972,0.999174952507019,0.9981589317321777,0.9401260018348694,0.9981535077095032,0.9116649627685547,0.9289026260375977,0.999240517616272,0.8999490141868591,0.9419684410095215
37,0.0,0.6544345021247864,0.8274705410003662,0.7698872685432434,0.0,0.8964554667472839,0.8973151445388794,0.7123647928237915,0.777102530002594,0.8560412526130676,0.0,0.6152296662330627,0.529392659664154,0.7193207740783691,0.0,0.8081763982772827
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.3871503472328186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.7768636345863342,0.6555259227752686,0.4288524389266968,0.0,0.6946858763694763,0.0,0.0,0.0,0.0,0.0,0.6716605424880981,0.0,0.0,0.6608855128288269,0.0,0.778397262096405
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49261200428009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.3098546862602234,0.0,0.0,0.0,0.0,0.5087326765060425,0.0,0.0,0.2798643410205841,0.038092248141765594,0.0,0.41058486700057983,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.18644961714744568,0.0,0.0,0.0,0.027634700760245323,0.0,0.0,0.0,0.13309212028980255,0.12109050154685974,0.0,0.15975812077522278,0.05688122287392616,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013082142919301987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
