,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.33437204360961914,0.0,0.9718102216720581,0.4400317966938019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.9367049932479858,0.8911746144294739,0.997490406036377,1.000043272972107,0.9962818622589111,1.0000923871994019,1.001226782798767,0.9955741763114929,0.9316316246986389,0.9959628582000732,0.9507678747177124,0.9990977048873901,0.9987931251525879,0.9969598054885864,0.9987820386886597,0.9670470952987671
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340047240257263,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339611649513245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24960394203662872,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02253901958465576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.03325499966740608,0.012464147061109543,0.1499580293893814,0.00843245629221201,0.0,0.0,0.049754757434129715,0.0,0.0,0.0,0.0,0.0,0.22178567945957184,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061869267374277115,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.011734042316675186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.9981187582015991,0.0,0.047080203890800476,0.975834846496582,0.5811106562614441,0.6878560781478882,0.8590896129608154,0.9881118535995483,0.5115030407905579,0.8111121654510498,0.0,0.0,0.9494125843048096,1.0003958940505981,0.975442111492157
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.998818039894104,0.9898747801780701,0.9958733320236206,1.000211238861084,0.9980838894844055,0.9734269380569458,0.9732426404953003,0.9968193173408508,1.0023571252822876,0.997734785079956,1.0025063753128052,0.8897156119346619,0.9973637461662292,0.9995231628417969,0.9319027662277222,0.9873284101486206
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.09237264096736908,0.17879179120063782,0.0738755390048027,0.31577178835868835,0.03733353316783905,0.10135231912136078,0.10269999504089355,0.059647880494594574,0.27081483602523804,0.0,0.7776610851287842,0.7699476480484009,0.28807923197746277,0.06931436061859131,0.04156038910150528,0.08458015322685242
191,0.12131679803133011,0.1380687952041626,0.0378093384206295,0.16584248840808868,0.05007223039865494,0.0,0.1601424366235733,0.08126355707645416,0.09586279839277267,0.13474303483963013,0.1409096121788025,0.440445214509964,0.14470404386520386,0.19558057188987732,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.13831548392772675,0.0,0.18993811309337616,0.29660794138908386,0.0,0.2666729986667633,0.14173583686351776,0.0,0.0,0.15523658692836761,0.0,0.2849213778972626,0.0,0.11420878767967224
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.20915578305721283,0.0,0.030843645334243774,0.0,0.0,0.0,0.23228782415390015,0.03664267808198929,0.0,0.8223947882652283,0.28315505385398865,0.02330809459090233,0.020692581310868263,0.39098823070526123,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.10491788387298584,0.12692378461360931,0.022610001266002655,0.14660301804542542,0.047099366784095764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.26978740096092224,0.0,0.0,0.0,0.0,0.0,0.0,0.3504329025745392,0.0,0.020761456340551376,0.0,0.0,0.0,0.0,0.0,0.0
266,0.10123781114816666,0.11518936604261398,0.2946866452693939,0.34169143438339233,0.07033666968345642,0.15513618290424347,0.2813493013381958,0.2665877342224121,0.22531147301197052,0.09708261489868164,0.21839594841003418,0.22709694504737854,0.1846849024295807,0.04244270548224449,0.07597942650318146,0.1662922352552414
