,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34056299924850464,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.13332457840442657,0.12146800011396408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46605363488197327,0.0,0.184812992811203
31,0.9998550415039062,0.0,0.0,0.0,0.9998469948768616,0.999857485294342,0.7576934695243835,0.9986234903335571,0.47478601336479187,0.0,0.9732130169868469,0.0,0.0,0.9989989995956421,0.998986005783081,0.7892675399780273
37,0.0,0.8875836133956909,0.0,0.0,0.5549477338790894,0.0,0.8545570969581604,0.0,0.2449725866317749,0.0,0.29670459032058716,0.7598847150802612,0.7901508808135986,0.7181192636489868,0.8401272296905518,0.6871936321258545
41,0.6411463022232056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21830950677394867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.014538399875164032,0.0,0.5362449884414673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14765380322933197,0.0,0.0,0.0,0.0
48,0.0,0.7815372943878174,0.0,0.0,0.7014930844306946,0.0,0.0,0.0,0.0,0.0,0.4825687110424042,0.05126500129699707,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.11842914670705795,0.01270300056785345,0.0,0.1551007479429245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.590840756893158,0.0,0.0,0.0,0.0,0.867999255657196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.013347749598324299,0.04176371544599533,0.0,0.0,0.03338500112295151,0.1667959988117218,0.0,0.028611749410629272,0.03344849869608879,0.1423712521791458,0.0,0.06951016932725906,0.0,0.0,0.22090661525726318,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.01407135371118784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01147033367305994,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.487943559885025,0.0,0.0,0.08803150057792664,0.9569649696350098,0.0,0.06782600283622742,0.0,0.0,0.0,0.0,0.0,0.181940495967865,0.0,0.2020570933818817
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.5463410019874573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.7964504361152649,0.0,0.0,0.0,0.0,0.0,0.27467837929725647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.8711004853248596,0.9983310103416443,0.7905954122543335,0.0,0.0,0.8530919551849365,0.7947210073471069,0.0,0.0,0.9190823435783386,0.0,0.0,0.0,0.9930281639099121,0.9438049793243408,1.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.44638869166374207,0.059413500130176544,0.06720849871635437,0.0,0.21247079968452454,0.25003400444984436,0.0,0.2316790074110031,0.0,0.3940050005912781,0.20714500546455383,0.4681133031845093,0.22075939178466797,0.05599924921989441,0.12223750352859497,0.23846134543418884
191,0.5235909819602966,0.0,0.3431743383407593,0.6252110004425049,0.022321000695228577,0.09764999896287918,0.34982019662857056,0.14958599209785461,0.061608750373125076,0.0,0.07303933799266815,0.0,0.0,0.2570948600769043,0.08418966829776764,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0842321366071701,0.0,0.0,0.4526239037513733,0.0,0.0,0.0,0.0,0.0,0.15636032819747925,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11778699606657028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.46287259459495544,0.5686611533164978,0.0,0.0,0.04849966987967491,0.5422463417053223,0.0,0.030102770775556564,0.06744640320539474,0.10307911783456802,0.04150460287928581,0.0,0.0,0.0,0.0,0.022270571440458298
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0905420258641243,0.18070366978645325,0.9716545939445496,0.1019028052687645,0.0,0.008119159378111362,0.0,0.1869320273399353,0.0,0.889869213104248,0.8734947443008423,0.0,0.5269650816917419,0.0,0.0,0.9578018188476562
262,0.44442641735076904,0.9834073781967163,0.0,0.0,0.25,0.0,0.5317871570587158,0.7871654629707336,0.0,0.0,0.0,0.0,0.0,0.22936968505382538,0.1703815460205078,0.0
266,0.0,0.0,0.0,0.0,0.0,0.008006925694644451,0.0,0.1019630879163742,0.08646111935377121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.05227627605199814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
