,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
428,434.0,86.0,108.0,227.0,532.0,8.0,63.0,167.0,330.0,237.0,151.0,347.0,171.0,219.0,327.0,170.0
430,63.0,137.0,54.0,164.0,21.0,84.0,111.0,221.0,189.0,176.0,70.0,52.0,89.0,64.0,67.0,65.0
435,475.0,6.0,84.0,43.0,491.0,34.0,176.0,227.0,352.0,305.0,272.0,290.0,246.0,246.0,274.0,96.0
438,13.0,7.0,18.0,11.0,12.0,10.0,14.0,14.0,25.0,13.0,13.0,13.0,12.0,12.0,13.0,12.0
443,838.0,779.0,496.0,6.0,9.0,104.0,17.0,8.0,7.0,73.0,8.0,9.0,11.0,5.0,8.0,5.0
447,9.0,5.0,34.0,18.0,25.0,37.0,7.0,19.0,6.0,13.0,38.0,16.0,30.0,53.0,15.0,61.0
449,10.0,44.0,84.0,29.0,31.0,7.0,55.0,15.0,24.0,48.0,82.0,110.0,45.0,10.0,37.0,153.0
452,132.0,58.0,179.0,5.0,152.0,48.0,126.0,169.0,179.0,126.0,148.0,81.0,11.0,34.0,88.0,111.0
464,57.0,548.0,36.0,5.0,9.0,49.0,385.0,85.0,40.0,54.0,43.0,35.0,72.0,100.0,33.0,22.0
467,201.0,833.0,17.0,10.0,21.0,14.0,6.0,153.0,6.0,9.0,25.0,7.0,14.0,31.0,7.0,5.0
469,17.0,16.0,27.0,27.0,5.0,21.0,22.0,36.0,26.0,29.0,12.0,8.0,16.0,8.0,44.0,65.0
470,5.0,27.0,90.0,176.0,246.0,876.0,6.0,19.0,8.0,81.0,309.0,20.0,845.0,103.0,11.0,236.0
474,6.0,13.0,11.0,5.0,7.0,14.0,11.0,13.0,17.0,9.0,9.0,12.0,12.0,8.0,13.0,15.0
477,10.0,19.0,15.0,35.0,56.0,12.0,84.0,15.0,14.0,20.0,7.0,33.0,25.0,69.0,9.0,16.0
479,60.0,95.0,51.0,55.0,25.0,11.0,66.0,39.0,12.0,54.0,50.0,42.0,80.0,85.0,48.0,24.0
480,591.0,6.0,479.0,7.0,9.0,14.0,5.0,8.0,12.0,10.0,7.0,13.0,8.0,6.0,5.0,488.0
481,10.0,348.0,312.0,108.0,158.0,26.0,182.0,448.0,27.0,160.0,262.0,127.0,825.0,193.0,203.0,163.0
487,10.0,410.0,9.0,5.0,476.0,7.0,5.0,6.0,14.0,32.0,13.0,633.0,10.0,7.0,9.0,8.0
494,25.0,39.0,15.0,296.0,52.0,73.0,47.0,32.0,16.0,23.0,152.0,74.0,9.0,84.0,301.0,184.0
496,77.0,10.0,29.0,16.0,150.0,81.0,572.0,122.0,17.0,65.0,102.0,6.0,16.0,11.0,43.0,27.0
505,63.0,18.0,235.0,56.0,28.0,133.0,138.0,5.0,127.0,157.0,15.0,7.0,11.0,15.0,69.0,5.0
513,27.0,5.0,16.0,23.0,5.0,6.0,7.0,15.0,14.0,26.0,6.0,23.0,8.0,20.0,9.0,20.0
518,52.0,68.0,33.0,108.0,57.0,59.0,30.0,43.0,48.0,32.0,113.0,96.0,42.0,30.0,30.0,68.0
520,5.0,6.0,1417.0,5.0,5.0,5.0,809.0,612.0,5.0,10.0,5.0,7.0,5.0,36.0,8.0,22.0
521,3.0,5.0,831.0,4.0,1436.0,3.0,5.0,1514.0,4.0,6.0,5.0,2.0,5.0,1333.0,5.0,5.0
531,8.0,7.0,7.0,12.0,12.0,11.0,13.0,5.0,8.0,7.0,9.0,7.0,5.0,6.0,10.0,11.0
545,9.0,48.0,34.0,68.0,57.0,27.0,70.0,20.0,38.0,48.0,39.0,81.0,68.0,54.0,29.0,622.0
547,7.0,105.0,141.0,71.0,30.0,12.0,25.0,19.0,17.0,43.0,38.0,39.0,106.0,58.0,37.0,146.0
554,3.0,8.0,203.0,5.0,874.0,5.0,5.0,9.0,1275.0,4.0,4.0,5.0,33.0,392.0,372.0,379.0
555,9.0,12.0,7.0,15.0,34.0,27.0,443.0,12.0,23.0,13.0,13.0,8.0,31.0,13.0,43.0,17.0
557,36.0,49.0,235.0,57.0,108.0,277.0,9.0,132.0,50.0,127.0,189.0,225.0,39.0,156.0,32.0,44.0
561,24.0,22.0,24.0,23.0,17.0,19.0,29.0,12.0,21.0,23.0,19.0,6.0,17.0,23.0,9.0,25.0
568,19.0,6.0,5.0,7.0,8.0,9.0,13.0,4.0,14.0,11.0,7.0,8.0,11.0,7.0,5.0,5.0
570,76.0,85.0,46.0,120.0,126.0,90.0,27.0,86.0,74.0,35.0,37.0,34.0,92.0,86.0,33.0,190.0
577,15.0,29.0,28.0,23.0,8.0,53.0,34.0,55.0,15.0,30.0,42.0,20.0,20.0,31.0,36.0,53.0
588,6.0,13.0,21.0,6.0,6.0,17.0,8.0,6.0,28.0,7.0,12.0,6.0,7.0,37.0,5.0,8.0
603,5.0,39.0,8.0,7.0,22.0,6.0,6.0,12.0,22.0,38.0,8.0,14.0,50.0,21.0,15.0,23.0
613,17.0,14.0,32.0,43.0,33.0,13.0,97.0,172.0,18.0,12.0,26.0,103.0,127.0,27.0,19.0,9.0
622,39.0,223.0,103.0,102.0,83.0,45.0,117.0,195.0,465.0,169.0,104.0,116.0,32.0,32.0,43.0,37.0
635,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
643,7.0,56.0,12.0,25.0,9.0,31.0,37.0,28.0,19.0,17.0,9.0,47.0,31.0,24.0,30.0,40.0
653,34.0,13.0,126.0,76.0,10.0,68.0,63.0,10.0,49.0,115.0,282.0,26.0,13.0,15.0,76.0,9.0
661,91.0,274.0,564.0,66.0,150.0,200.0,5.0,233.0,124.0,254.0,87.0,1062.0,473.0,226.0,191.0,322.0
662,10.0,372.0,99.0,236.0,27.0,94.0,19.0,15.0,7.0,29.0,6.0,38.0,11.0,99.0,87.0,26.0
664,8.0,7.0,13.0,9.0,13.0,5.0,5.0,6.0,6.0,12.0,15.0,10.0,10.0,15.0,9.0,8.0
677,13.0,21.0,27.0,5.0,14.0,8.0,26.0,16.0,15.0,26.0,18.0,11.0,36.0,22.0,15.0,15.0
678,52.0,594.0,11.0,126.0,6.0,54.0,690.0,19.0,461.0,51.0,5.0,44.0,639.0,43.0,60.0,845.0
680,124.0,9.0,761.0,8.0,492.0,10.0,25.0,252.0,18.0,35.0,8.0,428.0,12.0,419.0,12.0,517.0
681,605.0,5.0,622.0,551.0,129.0,340.0,385.0,4.0,4.0,5.0,9.0,438.0,249.0,5.0,391.0,77.0
684,31.0,60.0,390.0,286.0,53.0,12.0,54.0,273.0,84.0,44.0,7.0,116.0,612.0,14.0,25.0,8.0
689,9.0,8.0,6.0,5.0,6.0,10.0,6.0,5.0,6.0,8.0,7.0,10.0,415.0,7.0,7.0,9.0
695,26.0,107.0,68.0,68.0,78.0,70.0,59.0,65.0,48.0,57.0,51.0,107.0,82.0,76.0,18.0,60.0
704,7.0,6.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,6.0,5.0,5.0,97.0,6.0,81.0,120.0
724,6.0,8.0,11.0,6.0,7.0,5.0,11.0,10.0,8.0,8.0,11.0,10.0,11.0,7.0,9.0,11.0
725,10.0,15.0,7.0,8.0,11.0,120.0,11.0,15.0,12.0,7.0,6.0,10.0,180.0,12.0,6.0,10.0
731,6.0,6.0,5.0,13.0,5.0,7.0,11.0,10.0,5.0,10.0,5.0,5.0,5.0,17.0,9.0,8.0
737,6.0,5.0,8.0,6.0,5.0,7.0,7.0,5.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,6.0
738,14.0,13.0,11.0,15.0,19.0,12.0,22.0,11.0,19.0,8.0,6.0,19.0,12.0,19.0,17.0,8.0
751,78.0,507.0,51.0,89.0,70.0,99.0,119.0,115.0,115.0,80.0,79.0,48.0,109.0,53.0,96.0,94.0
753,352.0,56.0,323.0,199.0,165.0,5.0,77.0,5.0,40.0,270.0,68.0,662.0,720.0,7.0,590.0,366.0
755,5.0,5.0,5.0,14.0,12.0,6.0,7.0,14.0,12.0,5.0,14.0,7.0,11.0,7.0,9.0,6.0
761,18.0,15.0,13.0,12.0,9.0,42.0,16.0,29.0,18.0,6.0,7.0,11.0,18.0,42.0,16.0,29.0
762,6.0,11.0,7.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,9.0,6.0,11.0
766,119.0,88.0,93.0,111.0,118.0,125.0,116.0,117.0,79.0,43.0,66.0,126.0,92.0,78.0,109.0,969.0
767,11.0,15.0,17.0,5.0,20.0,7.0,15.0,6.0,9.0,8.0,18.0,6.0,12.0,8.0,5.0,5.0
772,5.0,8.0,7.0,5.0,5.0,6.0,5.0,12.0,6.0,10.0,6.0,6.0,6.0,6.0,8.0,6.0
776,18.0,18.0,23.0,22.0,19.0,13.0,16.0,5.0,15.0,17.0,25.0,13.0,27.0,25.0,16.0,10.0
788,32.0,46.0,12.0,62.0,46.0,22.0,41.0,12.0,13.0,22.0,28.0,12.0,17.0,60.0,21.0,32.0
796,11.0,16.0,12.0,7.0,11.0,15.0,9.0,14.0,5.0,759.0,5.0,13.0,13.0,6.0,6.0,6.0
802,38.0,39.0,52.0,31.0,40.0,49.0,42.0,31.0,60.0,25.0,6.0,62.0,23.0,6.0,28.0,23.0
806,57.0,28.0,12.0,9.0,14.0,17.0,15.0,118.0,10.0,26.0,21.0,6.0,12.0,10.0,14.0,21.0
814,18.0,57.0,8.0,115.0,30.0,41.0,44.0,21.0,46.0,62.0,34.0,39.0,25.0,16.0,32.0,15.0
846,8.0,4.0,940.0,6.0,27.0,6.0,6.0,10.0,5.0,5.0,12.0,5.0,4.0,6.0,8.0,5.0
849,17.0,10.0,392.0,11.0,32.0,615.0,674.0,5.0,17.0,18.0,634.0,13.0,632.0,34.0,781.0,613.0
858,7.0,13.0,10.0,14.0,10.0,12.0,8.0,12.0,5.0,10.0,9.0,15.0,7.0,14.0,7.0,9.0
865,94.0,260.0,161.0,39.0,184.0,117.0,174.0,168.0,135.0,164.0,129.0,91.0,135.0,138.0,145.0,152.0
873,41.0,43.0,40.0,300.0,29.0,26.0,74.0,61.0,29.0,561.0,39.0,25.0,889.0,29.0,163.0,52.0
882,17.0,87.0,17.0,57.0,45.0,13.0,8.0,12.0,8.0,66.0,62.0,8.0,38.0,10.0,42.0,9.0
883,985.0,24.0,21.0,42.0,15.0,118.0,66.0,31.0,53.0,189.0,21.0,46.0,95.0,16.0,48.0,404.0
888,38.0,33.0,32.0,39.0,79.0,30.0,26.0,62.0,33.0,24.0,30.0,36.0,37.0,38.0,30.0,27.0
889,589.0,492.0,1041.0,1049.0,936.0,1191.0,820.0,851.0,506.0,753.0,8.0,545.0,210.0,750.0,950.0,873.0
893,153.0,619.0,178.0,167.0,7.0,170.0,95.0,201.0,77.0,245.0,25.0,207.0,747.0,159.0,131.0,12.0
894,6.0,9.0,5.0,6.0,6.0,8.0,6.0,8.0,5.0,6.0,5.0,5.0,8.0,7.0,8.0,8.0
901,47.0,8.0,149.0,210.0,344.0,21.0,173.0,740.0,219.0,125.0,6.0,328.0,109.0,935.0,14.0,962.0
907,29.0,50.0,51.0,42.0,25.0,24.0,11.0,74.0,23.0,26.0,19.0,70.0,26.0,39.0,45.0,64.0
909,6.0,17.0,23.0,8.0,12.0,20.0,21.0,29.0,29.0,16.0,60.0,12.0,65.0,18.0,19.0,48.0
918,419.0,24.0,6.0,19.0,18.0,410.0,10.0,10.0,15.0,7.0,12.0,23.0,39.0,23.0,351.0,11.0
921,36.0,17.0,16.0,31.0,24.0,8.0,10.0,15.0,403.0,24.0,17.0,17.0,50.0,6.0,7.0,22.0
924,25.0,19.0,43.0,13.0,12.0,11.0,22.0,15.0,17.0,14.0,10.0,20.0,13.0,21.0,10.0,10.0
928,5.0,6.0,24.0,5.0,68.0,29.0,6.0,7.0,18.0,225.0,6.0,81.0,739.0,17.0,348.0,384.0
933,31.0,24.0,23.0,15.0,25.0,17.0,9.0,36.0,21.0,15.0,28.0,10.0,17.0,16.0,10.0,68.0
934,41.0,33.0,12.0,35.0,19.0,39.0,40.0,25.0,28.0,21.0,28.0,40.0,32.0,22.0,51.0,44.0
938,28.0,17.0,29.0,86.0,5.0,13.0,13.0,8.0,5.0,12.0,6.0,5.0,5.0,369.0,15.0,11.0
941,5.0,23.0,7.0,5.0,9.0,9.0,23.0,19.0,7.0,7.0,9.0,5.0,6.0,11.0,28.0,5.0
950,940.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,4.0,881.0,3.0,881.0,968.0
953,51.0,32.0,1108.0,39.0,73.0,1013.0,624.0,19.0,570.0,89.0,1036.0,587.0,969.0,884.0,1001.0,831.0
954,29.0,20.0,16.0,18.0,5.0,19.0,20.0,21.0,11.0,16.0,40.0,21.0,35.0,21.0,63.0,26.0
958,7.0,7.0,203.0,101.0,7.0,132.0,16.0,241.0,14.0,107.0,140.0,115.0,106.0,115.0,124.0,36.0
960,26.0,24.0,16.0,22.0,14.0,49.0,23.0,11.0,24.0,12.0,12.0,16.0,10.0,142.0,32.0,20.0
969,6.0,10.0,33.0,5.0,26.0,7.0,15.0,31.0,29.0,25.0,13.0,9.0,23.0,26.0,61.0,23.0
970,55.0,200.0,200.0,5.0,15.0,61.0,22.0,515.0,7.0,698.0,19.0,430.0,306.0,1171.0,14.0,16.0
971,5.0,16.0,6.0,26.0,10.0,15.0,16.0,16.0,11.0,14.0,6.0,15.0,25.0,16.0,23.0,27.0
975,28.0,44.0,34.0,122.0,82.0,64.0,44.0,46.0,83.0,50.0,25.0,55.0,43.0,72.0,59.0,32.0
994,1508.0,1315.0,838.0,2.0,1447.0,1501.0,2.0,1610.0,2.0,1305.0,1718.0,2.0,3.0,1378.0,1675.0,1154.0
997,28.0,29.0,57.0,16.0,23.0,45.0,27.0,46.0,27.0,29.0,31.0,21.0,33.0,68.0,5.0,177.0
1000,177.0,249.0,246.0,168.0,236.0,242.0,233.0,283.0,184.0,219.0,171.0,345.0,161.0,6.0,205.0,229.0
1003,8.0,113.0,26.0,95.0,22.0,13.0,8.0,266.0,223.0,182.0,573.0,29.0,5.0,93.0,5.0,16.0
1006,324.0,27.0,135.0,20.0,13.0,33.0,103.0,18.0,32.0,17.0,39.0,69.0,133.0,28.0,37.0,54.0
1007,66.0,68.0,110.0,34.0,57.0,58.0,64.0,121.0,48.0,134.0,93.0,62.0,73.0,47.0,69.0,101.0
1010,35.0,63.0,58.0,50.0,53.0,32.0,65.0,53.0,70.0,40.0,44.0,49.0,25.0,56.0,53.0,56.0
1014,487.0,317.0,274.0,319.0,19.0,180.0,217.0,42.0,330.0,25.0,257.0,152.0,199.0,606.0,160.0,768.0
1017,12.0,6.0,8.0,6.0,8.0,7.0,5.0,5.0,5.0,6.0,5.0,7.0,8.0,11.0,10.0,9.0
1018,6.0,187.0,10.0,233.0,310.0,49.0,6.0,768.0,81.0,42.0,6.0,144.0,15.0,485.0,503.0,111.0
1023,34.0,11.0,42.0,76.0,36.0,55.0,26.0,44.0,25.0,11.0,43.0,19.0,63.0,30.0,43.0,58.0
1029,8.0,6.0,9.0,7.0,9.0,7.0,8.0,7.0,10.0,8.0,12.0,11.0,6.0,9.0,8.0,7.0
1031,28.0,15.0,20.0,90.0,136.0,107.0,179.0,105.0,72.0,32.0,107.0,7.0,44.0,22.0,144.0,72.0
1032,24.0,103.0,11.0,11.0,19.0,76.0,25.0,395.0,24.0,16.0,73.0,9.0,10.0,32.0,30.0,12.0
1035,25.0,700.0,813.0,8.0,280.0,118.0,8.0,109.0,684.0,595.0,78.0,5.0,344.0,94.0,142.0,490.0
1040,8.0,15.0,6.0,7.0,7.0,5.0,5.0,7.0,5.0,6.0,7.0,8.0,5.0,15.0,7.0,5.0
1042,5.0,518.0,858.0,51.0,235.0,17.0,11.0,100.0,51.0,13.0,55.0,32.0,17.0,61.0,11.0,13.0
1049,203.0,733.0,10.0,375.0,176.0,125.0,891.0,24.0,264.0,97.0,185.0,308.0,309.0,294.0,527.0,496.0
1051,6.0,9.0,7.0,7.0,5.0,6.0,17.0,8.0,8.0,19.0,7.0,8.0,5.0,7.0,9.0,7.0
1052,5.0,89.0,239.0,122.0,7.0,7.0,65.0,8.0,24.0,518.0,6.0,7.0,6.0,19.0,5.0,13.0
1060,7.0,18.0,6.0,16.0,8.0,29.0,13.0,32.0,8.0,11.0,14.0,22.0,6.0,9.0,7.0,9.0
1067,6.0,10.0,6.0,7.0,125.0,10.0,128.0,24.0,20.0,437.0,11.0,70.0,88.0,117.0,162.0,16.0
1069,59.0,75.0,82.0,56.0,67.0,68.0,63.0,96.0,69.0,74.0,57.0,47.0,55.0,159.0,61.0,71.0
1070,10.0,6.0,7.0,8.0,8.0,9.0,9.0,11.0,9.0,6.0,9.0,6.0,10.0,7.0,5.0,8.0
1071,33.0,22.0,48.0,26.0,31.0,19.0,27.0,47.0,27.0,17.0,14.0,90.0,60.0,18.0,38.0,26.0
1075,29.0,23.0,22.0,27.0,27.0,25.0,22.0,25.0,21.0,22.0,23.0,24.0,29.0,27.0,21.0,23.0
1079,264.0,195.0,41.0,23.0,45.0,48.0,145.0,50.0,39.0,60.0,140.0,163.0,532.0,48.0,131.0,43.0
1083,264.0,354.0,139.0,538.0,7.0,366.0,478.0,53.0,472.0,495.0,13.0,12.0,165.0,227.0,194.0,540.0
1086,6.0,11.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,7.0
1091,13.0,9.0,19.0,12.0,5.0,8.0,15.0,82.0,5.0,9.0,12.0,18.0,18.0,10.0,7.0,8.0
1093,6.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,7.0
1103,110.0,623.0,106.0,14.0,26.0,13.0,40.0,18.0,5.0,38.0,11.0,860.0,426.0,212.0,16.0,11.0
1115,1359.0,1.0,2.0,2.0,1399.0,242.0,1393.0,3.0,2.0,1292.0,1322.0,2.0,1328.0,2.0,3.0,1433.0
1119,8.0,25.0,23.0,16.0,533.0,13.0,25.0,19.0,10.0,17.0,20.0,11.0,41.0,24.0,6.0,910.0
1122,10.0,6.0,6.0,9.0,33.0,5.0,13.0,26.0,11.0,11.0,16.0,17.0,0.0,87.0,8.0,6.0
1133,8.0,8.0,201.0,120.0,115.0,22.0,9.0,1222.0,8.0,133.0,13.0,123.0,8.0,91.0,14.0,991.0
1139,15.0,15.0,13.0,11.0,13.0,12.0,9.0,14.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,15.0
1145,8.0,11.0,10.0,9.0,11.0,15.0,11.0,13.0,11.0,8.0,15.0,13.0,10.0,9.0,9.0,8.0
