,none,E1,E2,I2
0,0.9497039914131165,0.014447499997913837,0.0,0.9989578127861023
1,0.9956628680229187,0.0,0.01681484654545784,0.9995405673980713
2,0.9991640448570251,0.26250159740448,0.0,0.9803556203842163
3,0.9997246265411377,0.0,0.0,0.9949079751968384
4,1.0,0.0,0.0,0.9602388143539429
5,0.9991496801376343,0.0,0.013839222490787506,0.9714802503585815
6,0.9536935091018677,0.0,0.0,0.9741747379302979
7,0.9996591806411743,0.0,0.0,0.9927714467048645
8,0.9993185997009277,0.0,0.0,0.9793658256530762
9,0.998865008354187,0.019447999075055122,0.0,0.9985412955284119
10,0.9998993873596191,0.0,0.066674143075943,0.9998486638069153
11,0.9986169934272766,0.0,0.0,0.9904177188873291
12,0.9923133850097656,0.0,0.0,0.9992966055870056
13,0.9997564554214478,0.0,0.0625644326210022,0.994385838508606
14,0.8674124479293823,0.016147999092936516,0.0,0.9807770252227783
15,0.9997760057449341,0.0,0.0,0.9995224475860596
16,0.9996855854988098,0.0,0.05653100460767746,0.9998095035552979
17,0.994715690612793,0.0,0.06481914967298508,0.9801797866821289
18,0.9977405071258545,0.0,0.0,0.976240336894989
19,0.9984995126724243,0.0,0.0,0.9991360306739807
20,0.9998171925544739,0.0,0.0,0.9991874694824219
21,0.9998289942741394,0.07571666687726974,0.0,0.9816077351570129
22,1.0,0.06408350169658661,0.012523714452981949,0.9709507822990417
23,0.9994258284568787,0.0,0.03619940206408501,0.9939334392547607
24,0.998364269733429,0.0,0.0,0.9761287569999695
25,0.9996328353881836,0.0,0.0,0.9995861649513245
26,0.977226972579956,0.0,0.0,0.9949230551719666
27,0.9991583824157715,0.03920300304889679,0.0,0.965974748134613
28,0.9995700120925903,0.0,0.0,0.9995461702346802
29,0.9997165203094482,0.0,0.0,0.95933598279953
30,0.9860327839851379,0.0,0.0,0.9891794919967651
31,0.9984637498855591,0.025502000004053116,0.0,0.9990795850753784
32,0.9987377524375916,0.0,0.06372344493865967,0.9994276165962219
33,0.9821010828018188,0.016104500740766525,0.0,0.9993861317634583
34,0.9866132140159607,0.1184866651892662,0.02489049918949604,0.9990781545639038
35,0.9984807968139648,0.0,0.0,0.9994252324104309
36,0.992449939250946,0.0,0.0,0.960931658744812
37,0.291281133890152,0.008982749655842781,0.049030549824237823,0.9812363386154175
38,0.9992953538894653,0.030815500766038895,0.0,0.9989851713180542
39,0.9995498657226562,0.0,0.0,0.9999709725379944
40,0.9998226165771484,0.0,0.0,0.9995697140693665
41,0.9992619752883911,0.0,0.0,0.9994159936904907
42,0.999665379524231,0.0,0.0,0.9990464448928833
43,0.9988021850585938,0.0,0.0,0.9988641142845154
44,0.9996297955513,0.028430666774511337,0.6085652112960815,0.999944269657135
45,0.9997191429138184,0.03284300118684769,0.0,0.9999025464057922
46,0.9981490969657898,0.0,0.0,0.9817065596580505
47,0.9928805232048035,0.0,0.17133480310440063,0.9991219639778137
48,0.9978406429290771,0.0,0.10023581981658936,0.9987523555755615
49,0.9830480217933655,0.0,0.11916879564523697,0.9999495148658752
50,0.996358335018158,0.0,0.0,0.9995876550674438
51,0.9648189544677734,0.0,0.0,0.9918726086616516
52,0.9735162258148193,0.1376122534275055,0.0,0.9996529221534729
53,0.9965468645095825,0.05969633162021637,0.052819401025772095,0.9994916915893555
54,0.9929244518280029,0.0,0.05321485921740532,0.9770206212997437
55,0.9447547197341919,0.03897320106625557,0.0,0.9975042343139648
56,0.9990279674530029,0.0,0.0,0.999650239944458
57,0.9999710321426392,0.0,0.0,0.9989528656005859
58,0.9991250038146973,0.0,0.0,0.9992393255233765
59,0.9665788412094116,0.0,0.04027622193098068,0.9999901652336121
60,0.999809980392456,0.0,0.0,0.968401312828064
61,0.9814106822013855,0.0,0.0,0.998525083065033
62,0.9935693740844727,0.06559450179338455,0.06408533453941345,0.9700190424919128
63,0.9991445541381836,0.0,0.0,0.9647948741912842
64,0.9981899261474609,0.0,0.018245667219161987,0.9995136260986328
65,0.9996166229248047,0.0,0.2300293892621994,0.999416708946228
66,0.9938993453979492,0.0,0.0,0.9996378421783447
67,0.9758865237236023,0.0,0.0,0.9706436991691589
68,0.9991323351860046,0.13745300471782684,0.0,0.9997960925102234
69,0.983136773109436,0.0,0.0,0.9638222455978394
70,0.967143714427948,0.0,0.16508999466896057,0.9990660548210144
71,0.9999169111251831,0.034683335572481155,0.0,0.9998013377189636
72,0.9996137619018555,0.0,0.0,0.9992955327033997
73,0.9994804859161377,0.0,0.0,0.9647466540336609
74,0.9999807476997375,0.0,0.0,0.9998770952224731
75,0.9742387533187866,0.06569225341081619,0.0,0.9996193647384644
76,0.999701738357544,0.0,0.0,0.9987764954566956
77,0.963674008846283,0.0,0.0,0.940382182598114
78,0.9995622634887695,0.0,0.0,0.9996495246887207
79,0.9988315105438232,0.0,0.07010380178689957,0.9990317225456238
80,0.9936831593513489,0.0,0.07222466915845871,0.9966151118278503
81,0.9996969699859619,0.0,0.0,0.9997554421424866
82,0.9986486434936523,0.0,0.06422720104455948,0.9845917820930481
83,0.9989739656448364,0.0,0.0,0.9995756149291992
84,0.9995590448379517,0.0,0.12587638199329376,0.999756932258606
85,0.9999256134033203,0.04671249911189079,0.19004075229167938,0.9994238615036011
86,0.999803364276886,0.0,0.0,0.9769676327705383
87,0.9993982315063477,0.0,0.023942749947309494,0.9998020529747009
88,0.9896920323371887,0.06129533797502518,0.0,0.932216227054596
89,0.9996088743209839,0.0,0.0,0.9985472559928894
90,0.9998655319213867,0.0,0.0,0.9825068712234497
91,0.95672607421875,0.040512748062610626,0.0,0.9997672438621521
92,0.9998102188110352,0.0,0.0,0.9994603395462036
93,0.999971330165863,0.05051400139927864,0.07610350102186203,0.9823245406150818
94,0.999845027923584,0.0,0.1200556680560112,0.999824047088623
95,0.9391330480575562,0.0,0.41972339153289795,0.9791098833084106
96,0.9530856609344482,0.0,0.0,0.9993073344230652
97,0.998383104801178,0.0,0.0,0.9946856498718262
98,0.9998573660850525,0.0,0.0,0.9997506141662598
99,0.9992215037345886,0.0,0.024227101355791092,0.982172966003418
100,0.9999820590019226,0.0,0.0,0.9991581439971924
101,0.9994838237762451,0.0,0.0,0.9912604093551636
102,0.9994933605194092,0.0,0.04681554064154625,0.9994282722473145
103,0.9976510405540466,0.019590001553297043,0.0,0.963260293006897
104,0.9509289860725403,0.0,0.0,0.9939324855804443
105,0.9991236925125122,0.0,0.0,0.9994254112243652
106,0.9984700083732605,0.0,0.0,0.9872600436210632
107,0.9858306646347046,0.0,0.0,0.9891218543052673
108,0.9998420476913452,0.0,0.0,0.9814081192016602
109,1.0,0.0,0.014976250007748604,0.9997230768203735
110,0.9993410110473633,0.0,0.042461197823286057,0.9843146800994873
111,1.0,0.0,0.0,0.9992517232894897
112,0.9982621073722839,0.0,0.0,0.9929426908493042
113,0.9988176226615906,0.0,0.0131373330950737,0.999498188495636
114,0.9992765784263611,0.0,0.0,0.9886686205863953
115,0.9994527101516724,0.0,0.0,0.9996875524520874
116,0.974805474281311,0.0,0.026836000382900238,0.9990994334220886
117,0.910662055015564,0.0,0.31323209404945374,0.9371793866157532
118,0.9766523838043213,0.0,0.0,0.9994986653327942
119,0.9994974732398987,0.0,0.0,0.9890922904014587
120,0.9681249856948853,0.0,0.0,0.999383270740509
121,0.9997806549072266,0.0,0.020929699763655663,0.9996690154075623
122,0.9996019601821899,0.09037774801254272,0.04059566557407379,0.9997328519821167
123,0.999493420124054,0.0,0.031268998980522156,0.9990575909614563
124,1.0,0.0797095000743866,0.0,0.9873776435852051
125,0.9995030164718628,0.0,0.0,0.9995524883270264
126,0.9998149871826172,0.0,0.2243831902742386,0.9996868371963501
127,0.9999879598617554,0.0,0.0,0.9996362328529358
128,0.9009770154953003,0.0,0.0,0.9915270805358887
129,0.9990743398666382,0.0,0.0,1.0
130,1.0,0.0,0.015565454959869385,0.9998770952224731
131,0.9720034599304199,0.0,0.09678199887275696,0.9991450309753418
132,0.9990467429161072,0.0,0.018749667331576347,0.9996013641357422
133,0.9994833469390869,0.0,0.13741333782672882,0.9992842674255371
134,0.9991442561149597,0.0,0.0,0.9903498888015747
135,0.9999181032180786,0.0,0.10366339981555939,0.9885537624359131
136,0.999092698097229,0.0,0.08898509293794632,0.9992157816886902
137,0.999192476272583,0.0,0.0,0.9994790554046631
138,0.9998048543930054,0.0,0.24927610158920288,0.998565137386322
139,0.9998039603233337,0.0,0.0,0.9998130202293396
140,0.9984842538833618,0.0,0.0937863439321518,0.9923304915428162
141,0.9996954798698425,0.0,0.0,0.997626006603241
142,0.9797917604446411,0.0,0.0410078726708889,0.9852802157402039
143,0.9991024732589722,0.0,0.0,0.9990537166595459
144,0.9999554753303528,0.0,0.0515890009701252,0.9664531350135803
145,0.99897700548172,0.0,0.011680799536406994,0.9952813386917114
146,0.9503095149993896,0.0,0.0,0.9748213291168213
147,1.0,0.0,0.0,0.9996781945228577
148,0.9708654880523682,0.0,0.0,0.9950844049453735
149,0.9996215105056763,0.0,0.0,0.9991966485977173
150,0.9989307522773743,0.0,0.0,0.9997282028198242
151,1.0,0.0,0.006571083329617977,0.9801368713378906
152,0.9999420046806335,0.0,0.0,0.9534192085266113
153,0.9997919797897339,0.0,0.0,0.9814394116401672
154,0.9988097548484802,0.0,0.0,0.9993923306465149
155,0.9999067783355713,0.0,0.005858700256794691,0.9996530413627625
156,0.9900586009025574,0.05422874912619591,0.0,0.9989268183708191
157,0.9977369904518127,0.0,0.0,0.9989714622497559
158,0.9999184012413025,0.0,0.0,0.9997097849845886
159,0.999969482421875,0.062156498432159424,0.1446812003850937,0.986240565776825
160,0.9987392425537109,0.0,0.0,0.9984965920448303
161,0.9989843368530273,0.0,0.15431508421897888,0.9783118963241577
162,0.9993510246276855,0.0,0.0,0.9994586110115051
163,0.9948331713676453,0.0,0.0,0.9987234473228455
164,0.998387336730957,0.0,0.0392180010676384,0.9998103976249695
165,0.9819830060005188,0.0,0.0,0.9990315437316895
166,0.6008560061454773,0.0,0.0,0.9993767142295837
167,0.9436310529708862,0.0,0.0,0.9997910261154175
168,0.9994029998779297,0.0,0.0,0.9999265074729919
169,0.9714757800102234,0.0,0.0,0.9996340870857239
170,0.9998980164527893,0.0,0.0,0.9995303153991699
171,0.9974520206451416,0.0,0.05573057383298874,0.9878565073013306
172,0.9991379380226135,0.0,0.03873564302921295,0.999771237373352
173,0.9433310031890869,0.0,0.03262166678905487,0.998633086681366
174,0.9991739988327026,0.0,0.0,0.9990322589874268
175,0.9711190462112427,0.0,0.0,0.9993600845336914
176,0.9998103976249695,0.0,0.0,0.9994728565216064
177,0.9993770122528076,0.0,0.34574100375175476,0.9995354413986206
178,0.9983270168304443,0.0,0.0,0.9703230857849121
179,0.9996074438095093,0.0,0.08735780417919159,0.9994890689849854
180,0.9993385076522827,0.0,0.0,0.979155421257019
181,0.9995943307876587,0.04271933436393738,0.0185892004519701,0.9960895776748657
182,1.0,0.0,0.0,0.99973464012146
183,0.9975498914718628,0.035160601139068604,0.1316796988248825,0.9983412027359009
184,0.9654523730278015,0.16745081543922424,0.0963754951953888,0.9990599155426025
185,0.9732873439788818,0.0,0.0,0.999820351600647
186,0.9998398423194885,0.12661249935626984,0.0,0.9994508624076843
187,0.9865763783454895,0.0,0.021378444507718086,0.9994202852249146
188,0.9663925170898438,0.0,0.0,0.99977707862854
189,0.9997146725654602,0.05369199812412262,0.0,0.9987208247184753
190,0.9633490443229675,0.0,0.0,0.9998480677604675
191,0.9982786178588867,0.06296433508396149,0.07353545725345612,0.9961850047111511
192,0.9991068243980408,0.0,0.26084741950035095,0.9995417594909668
193,0.9501973986625671,0.0,0.0,0.9984149932861328
194,0.9780282378196716,0.0,0.0,0.999966025352478
195,0.9994557499885559,0.02307949960231781,0.0,0.9898195266723633
196,0.9986266493797302,0.0,0.011469091288745403,0.9995892643928528
197,0.9997690916061401,0.07798925042152405,0.0,0.9998980164527893
198,0.999247670173645,0.0,0.0,0.9990816116333008
199,0.9992782473564148,0.0,0.0,0.9836277961730957
200,0.9908067584037781,0.0,0.0,0.9991267323493958
201,0.9986889958381653,0.0,0.0,0.9878760576248169
202,0.9994789958000183,0.0,0.0158734992146492,0.9858002662658691
203,0.9988402724266052,0.0,0.07911600172519684,0.9991772770881653
204,0.9986486434936523,0.0,0.011163333430886269,0.999272346496582
205,0.9994072914123535,0.0,0.11461429297924042,0.9992424845695496
206,0.9794122576713562,0.0309820007532835,0.0,0.9940205216407776
207,0.9988909959793091,0.0,0.05308450013399124,0.9998112916946411
208,0.9989940524101257,0.0,0.0,0.9993252158164978
209,0.9998995065689087,0.0,0.0,0.9997923374176025
210,0.998666524887085,0.0,0.03866337612271309,0.97977215051651
211,0.9718019962310791,0.0,0.0,0.9979049563407898
212,0.9899258613586426,0.0169452503323555,0.0,0.9996814131736755
213,0.9946743845939636,0.0,0.0,0.9993384480476379
214,0.9990586638450623,0.024126499891281128,0.0,0.9862311482429504
215,0.9936038255691528,0.0,0.19868934154510498,0.9966517686843872
216,0.9604066014289856,0.0,0.0,0.999954879283905
217,0.9695990085601807,0.0,0.0655006691813469,0.9992159008979797
218,0.9992842674255371,0.0,0.16330586373806,0.9993740916252136
219,0.9997720122337341,0.0,0.0,0.9865906834602356
220,0.9992901682853699,0.09452033042907715,0.0,0.9994153380393982
221,0.9996253848075867,0.0,0.015656834468245506,0.9955170154571533
222,0.9808192253112793,0.0,0.0,0.9995520114898682
223,0.9995830059051514,0.0,0.0,0.9787903428077698
224,1.0,0.0,0.039643898606300354,0.9654710292816162
225,0.9989223480224609,0.0,0.011342222802340984,0.9928274154663086
226,0.9997035264968872,0.0,0.0,0.9988890886306763
227,0.9997555017471313,0.0,0.033450499176979065,0.9988545775413513
228,0.9997226595878601,0.0,0.027403749525547028,0.992272675037384
229,0.9984912872314453,0.0,0.2527133524417877,0.9997386932373047
230,0.9987697601318359,0.0,0.0,0.9993526339530945
231,0.9998084902763367,0.0,0.0,0.9999238848686218
232,0.998371958732605,0.0,0.0,0.9991557598114014
233,0.9970999956130981,0.0,0.0,0.9977279305458069
234,0.9954745769500732,0.0,0.0,0.9999405741691589
235,0.9922938346862793,0.0,0.0,0.9920939803123474
236,0.5876366496086121,0.0,0.0,0.9806925058364868
237,0.9750955700874329,0.0,0.0,0.9784014821052551
238,0.9989677667617798,0.0,0.0,0.9995896220207214
239,0.9997069835662842,0.12876467406749725,0.0,0.9996488094329834
240,0.9984809756278992,0.0,0.0,0.9997150301933289
241,0.9995480179786682,0.0,0.17207060754299164,0.9992391467094421
242,0.9986500144004822,0.0,0.0,0.9819537401199341
243,0.9992610216140747,0.0,0.0,1.0
244,0.9998867511749268,0.0,0.05235525220632553,0.9988932609558105
245,0.9952571392059326,0.0,0.0,0.9999822378158569
246,0.9999451637268066,0.0,0.0,0.9995249509811401
247,0.9900079965591431,0.0,0.0,0.9777393341064453
248,0.9997710585594177,0.0,0.0,0.9996530413627625
249,0.9996024966239929,0.0,0.23115721344947815,0.9991334676742554
250,0.9997450113296509,0.0,0.0,0.9996060132980347
251,0.9594777822494507,0.09060125052928925,0.0,0.9923843741416931
252,0.9989187121391296,0.0,0.0,0.9999195337295532
253,0.9987949728965759,0.0,0.0,0.9996494054794312
254,0.9521687626838684,0.0,0.0,0.9996234178543091
255,0.9993314743041992,0.0,0.0,0.9728356003761292
256,0.9997836947441101,0.0,0.0,0.9996014833450317
257,0.9510380029678345,0.0,0.0,0.9993604421615601
258,0.999220609664917,0.0,0.0,0.9992061853408813
259,0.999858021736145,0.0,0.0,0.9686270356178284
260,0.9976717233657837,0.0,0.0,0.9680041074752808
261,0.994715690612793,0.0,0.03561366721987724,0.9708336591720581
262,0.9986786246299744,0.0,0.0,0.9959194660186768
263,0.9821109771728516,0.0,0.0,0.9994623064994812
264,0.9997722506523132,0.0,0.0,0.9784129858016968
265,0.9997044801712036,0.0,0.0061918338760733604,0.9964308142662048
266,0.9996423125267029,0.0,0.0,0.9997724890708923
267,0.9998623728752136,0.0,0.0,0.9782341718673706
268,0.999702513217926,0.0,0.0,0.9614003896713257
269,0.9350506067276001,0.0,0.0,0.9740544557571411
270,0.9990439414978027,0.0,0.07749763131141663,0.9810237884521484
271,0.927620530128479,0.0,0.0,0.9985572695732117
272,0.9986109733581543,0.0,0.07309069484472275,0.9994653463363647
273,0.9998842477798462,0.044256336987018585,0.09878990054130554,0.9947618246078491
274,0.9995890259742737,0.0,0.03533662483096123,0.9784738421440125
275,0.9997296333312988,0.030935000628232956,0.0,0.999081015586853
276,0.9989604949951172,0.0,0.0,0.974240779876709
277,0.9981304407119751,0.0,0.0,0.9994166493415833
278,0.9982711672782898,0.0,0.0,0.9998107552528381
279,0.9991690516471863,0.0,0.0,0.9776245355606079
280,0.9997143745422363,0.0,0.03812355548143387,0.9990846514701843
281,0.9986117482185364,0.0,0.0,0.9990834593772888
282,0.9849671125411987,0.0,0.10267055779695511,0.980923593044281
283,0.9998559951782227,0.0,0.0,0.9994116425514221
284,0.9974987506866455,0.0,0.0,0.9995520710945129
285,0.9998940229415894,0.0,0.0,0.9989707469940186
286,0.9992114901542664,0.0,0.0,0.9996997714042664
287,0.999484658241272,0.0,0.0,0.999650776386261
288,0.9999611973762512,0.0,0.0,0.999722957611084
289,0.9996592998504639,0.0,0.009516091085970402,0.9986913800239563
290,0.999160885810852,0.0,0.0,0.9783802032470703
291,0.9957789182662964,0.0,0.014097625389695168,0.9884213805198669
292,0.9988603591918945,0.0,0.0,0.9995608329772949
293,0.9993032813072205,0.0,0.0,0.998992383480072
294,0.9997215270996094,0.10569199919700623,0.0,0.9882411360740662
295,0.9980895519256592,0.0,0.0,0.9997038841247559
